,p value
MAN2A2,0.637554636
MAN2C1,0.544463372
MAN2A1,0.306027885
MAN2B1,0.558850034
MANBA,0.483356541
MAP4,0.347766549
MARK3,0.249716879
MARS1,0.572739984
MAT2A,0.474921387
MAX,0.71263311
MAZ,0.133583793
MBD1,0.335590228
MBNL1,0.629540848
MBP,0.954736638
MCL1,0.607068736
MCM2,0.26368537
MCM3,0.989541008
MCM4,0.7285974
MCM5,0.28836035
MCM6,0.424634014
MCM7,0.680912594
CD46,0.190619163
DNAJB9,0.772069861
MDH1,0.130756269
MDH2,0.233594268
MDM2,0.698932737
MDM4,0.463971469
ME2,0.548113825
MEA1,0.704346
MECP2,0.468099674
MEF2A,0.727087304
BORCS8-MEF2B,0.728435819
MEF2C,0.68542282
MEF2D,0.971581893
MAP3K1,0.124683491
MAP3K3,0.609231341
MAP3K4,0.206836284
MAP3K5,0.093978609
RAB8A,0.504419209
MEN1,0.815676157
MEST,0.871049854
METTL1,0.035673376
MFAP1,0.01373118
MFAP3,0.956348948
MELTF,0.213129985
MFNG,0.416677553
MGAT1,0.829018957
MGAT2,0.846416126
MGAT3,0.683876303
MGAT5,0.570246954
MIA2,0.885523023
MGMT,0.484810767
MGST1,0.51981942
MGST2,0.445440898
MGST3,0.946071918
CIITA,0.617427541
CD99,0.681245142
MICB,0.432942041
MIF,0.657278871
MIPEP,0.397050982
ATXN3,0.205929801
MKI67,0.992734609
MKLN1,0.938382703
MLH1,0.761616828
MAP3K11,0.093968963
KMT2A,0.355208007
MLLT1,0.154514782
AFF1,0.774337027
MLLT3,0.691211934
AFDN,0.425961954
MLLT6,0.835574138
MMP7,0.404839599
ALDH6A1,0.439856826
MNAT1,0.668438519
MNDA,0.528517653
MOCS2,0.578772133
MOV10,0.405689408
CD200,0.26844162
MPG,0.290458327
MPI,0.412117995
MPP1,0.951330699
MPST,0.261231511
MPV17,0.984537551
MRE11,0.591091219
ABCC1,0.581046837
MSH2,0.623751903
MSH3,0.436203153
MSH5,0.66319496
MSN,0.673620646
MSRA,0.635854099
MT1E,0.036584219
MT1X,0.209309167
MT2A,0.344198724
MTAP,0.734813066
ATP6,0.171643371
ATP8,0.086754255
TRNC,0.757103961
COX1,0.585950778
COX2,0.171877667
COX3,0.758031847
CYTB,0.20706429
MTF1,0.568048632
NUDT1,0.222658776
MTHFD1,0.409473152
MTHFR,0.86244635
MTIF2,0.377832984
MTM1,0.922342362
ND1,0.829557755
ND2,0.109728513
ND3,0.999722787
ND4,0.06317568
ND4L,0.186425988
ND5,0.387835696
ND6,0.32477564
MTR,0.531514394
RNR1,0.415849234
RNR2,0.569041909
MTRR,0.159667237
TRNA,0.265054707
TRND,0.382859682
TRNE,0.18726734
TRNF,0.603174744
TRNG,0.179498391
TRNH,0.679790144
TRNI,0.338600974
TRNL1,0.84387776
TRNL2,0.315195278
TRNM,0.294549186
TRNN,0.705452745
TRNP,0.548213287
TRNQ,0.756978792
TRNR,0.003684955
TRNS1,0.613967627
TRNS2,0.285971061
TRNT,0.806529691
TRNV,0.269723701
TRNW,0.61927889
TRNY,0.89947608
MTX1,0.708862877
TRIM37,0.221430999
MMUT,0.605421501
MUTYH,0.947684681
MVD,0.747156392
MVK,0.847999796
MX1,0.967815545
MX2,0.991654087
MYB,0.845857252
MYBL2,0.139064822
MYC,0.410084642
MYD88,0.915539406
GADD45B,0.407997189
MYH9,0.325111277
MYH10,0.177711975
MYL5,0.732219109
MYL6,0.076803519
MYO1C,0.389050061
MYO1D,0.745627914
MYO1E,0.749847698
MYO5A,0.132840499
MYO6,0.32052652
MYO9A,0.707202641
MYO9B,0.637758008
PPP1R12A,0.143224406
NAB1,0.204742681
NAB2,0.633922397
NACA,0.682273815
NAGA,0.535581696
NAGLU,0.384197847
HNRNPM,0.254932571
NAP1L1,0.227874959
NAP1L4,0.187774181
NARS1,0.690364327
NASP,0.158480486
NUBP1,0.538701889
NBN,0.463318284
NCBP1,0.76937857
NCF2,0.348411614
NCF4,0.584559865
NCK1,0.57240373
NCL,0.036511552
NDUFA1,0.4756825
NDUFA2,0.678691499
NDUFA3,0.383278155
NDUFA4,0.518829019
NDUFA5,0.346886527
NDUFA6,0.149087809
NDUFA7,0.661496985
NDUFA8,0.599137542
NDUFA9,0.688132515
NDUFA10,0.136636119
NDUFAB1,0.630209975
NDUFB1,0.216172357
NDUFB2,0.297469124
NDUFB3,0.213724348
NDUFB4,0.611748675
NDUFB5,0.131616035
NDUFB6,0.741029656
NDUFB7,0.598393006
NDUFB8,0.665800777
NDUFB9,0.752735693
NDUFB10,0.381424533
NDUFC1,0.98940393
NDUFC2,0.435371446
NDUFS1,0.162923405
NDUFS2,0.119604564
NDUFS3,0.356580546
NDUFV1,0.534271721
NDUFS4,0.411592942
NDUFS5,0.996395045
NDUFS6,0.831397966
NDUFS8,0.661203295
NDUFV2,0.182035417
NDUFV2P1,0.994342488
NDUFV3,0.403113332
DRG1,0.569318851
NEDD4,0.790418169
SEPTIN2,0.008997931
RPL10A,0.405384521
NEDD8,0.343995871
NEDD9,0.449898769
NEK1,0.380575942
NEK2,0.54179988
NEU1,0.487844242
NF1,0.54133056
NF2,0.300037265
NFATC2,0.691847094
NFATC3,0.950140779
NFE2L1,0.381724275
NFE2L2,0.86400901
NFKB1,0.896597248
NFKB2,0.701307415
NFKBIA,0.851377909
NFKBIB,0.111741408
NFKBIE,0.875197946
NFKBIL1,0.566091441
TONSL,0.361160064
NFRKB,0.525572166
NFX1,0.008882055
NFYA,0.414267147
NFYB,0.249288825
NFYC,0.759055039
SNU13,0.658611301
NID1,0.602347417
NINJ1,0.350551257
NINJ2,0.896727801
NIT1,0.194712244
NKTR,0.253198597
NME1,0.578641972
NME2,0.322199187
NME3,0.778191984
NME4,0.653955446
NQO2,0.481041417
NMT1,0.977001746
NOP2,0.817743134
NONO,0.362724375
CNOT2,0.88008878
CNOT3,0.574946607
CNOT4,0.085276421
NOTCH1,0.862255718
NOTCH2,0.994079515
PNP,0.759185444
NPAT,0.696409347
NPC1,0.767745508
NPM1,0.427354944
NPM1P6,0.644025698
SLC11A2,0.160712368
NRAS,0.259601195
NRDC,0.026654482
NRF1,0.670829411
YBX1,0.798947883
NSF,0.214706538
NT5E,0.717408547
NTHL1,0.466676779
NUCB1,0.782144832
NUCB2,0.743982546
NUMA1,0.22799549
NUP88,0.352303492
NUP98,0.540995408
NVL,0.051425004
OAS1,0.952974335
OAS2,0.863176086
OAS3,0.738041475
OAT,0.765630292
TBC1D25,0.96800845
OAZ1,0.428374806
OAZ2,0.677727042
ODC1,0.993505122
ODF2,0.593061189
OGDH,0.819504051
OGG1,0.486999617
OPA1,0.513229656
ORC1,0.72308309
ORC2,0.903493894
ORC4,0.511346617
ORC5,0.974029729
OSBP,0.912798107
OXA1L,0.188124773
OXCT1,0.515404759
OXTR,0.393741328
P2RX4,0.982734701
P2RX5,0.123862248
P4HA1,0.714095202
P4HB,0.915756093
PA2G4,0.906995215
PEBP1,0.437217641
FURIN,0.972690147
PAFAH1B1,0.71485222
PAFAH1B2,0.95656374
PAFAH1B3,0.355287028
PAFAH2,0.342715826
PRDX1,0.842398933
PAK1,0.487242021
PAK2,0.750875168
PAM,0.533519812
PARN,0.294351911
PAWR,0.270447263
PAX5,0.406173177
PDCL,0.646866033
PBX2,0.662250414
PBX3,0.930207601
PCBD1,0.366432746
PCBP1,0.57347409
PCBP2,0.758934761
PCCA,0.836041693
PCCB,0.623454848
PCK2,0.60818853
PCM1,0.07122836
PCMT1,0.563452662
PCNA,0.897333297
PCNT,0.761030172
CHMP1A,0.219596408
CDK16,0.846030705
CDK17,0.934278901
PCYT1A,0.565805247
PDCD1,0.771254409
PDCD2,0.690640528
PDE4B,0.602853104
PDE6D,0.069973805
PDE7A,0.893204068
PDE8A,0.682918819
PDHA1,0.594064595
PDHB,0.824955796
PDK1,0.032898678
PDK3,0.82286753
PDPK1,0.484593527
PEPD,0.481807895
PER1,0.550927634
GATB,0.575152075
PEX1,0.043786983
PEX6,0.195268234
PEX7,0.621959283
PEX10,0.69800552
PEX13,0.566745324
PEX14,0.150538621
PFAS,0.337563905
CFP,0.075854642
PFDN1,0.995013786
PFDN2,0.578969356
PFDN4,0.363849819
PFDN5,0.197388975
PFKFB3,0.638918733
PFKL,0.201172368
PFKM,0.513287547
PFKP,0.136097456
PFN1,0.901063194
PFN2,0.402895839
CDK14,0.240042023
PGAM1,0.293296955
PGD,0.25031847
PGGT1B,0.31772393
PGK1,0.318817516
PGM1,0.978631273
PGM3,0.655002868
PHB,0.896300993
SLC25A3,0.972703651
PHF1,0.485325221
PHF2,0.256542072
PHKA2,0.766461618
PHKB,0.942939018
PHKG2,0.216465484
SERPINB8,0.40093173
SERPINB9,0.623279483
SERPINB10,0.210019786
PIGA,0.731289289
PIGC,0.010949694
PIGF,0.815547316
PIGH,0.11313117
PIK3C2A,0.673593673
PIK3C2B,0.939530562
PIK3C3,0.140351411
PIK3CA,0.620849774
PIM1,0.459936531
PIK3CD,0.415783481
PIK3CG,0.136296016
PIK3R1,0.29559096
PIK3R2,0.782614139
PI4KA,0.231874014
PI4KB,0.154283358
PIN1,0.407725191
PIN4,0.778828285
PIP4K2A,0.873763428
PITPNA,0.803780815
PKD1,0.313106806
PKD2,0.308920028
PKM,0.826325351
PKNOX1,0.767088546
PLA2G4A,0.705195514
PLAGL2,0.725920556
PLCB2,0.286362232
PLCG1,0.857165435
PLCG2,0.263351178
PLD1,0.550961174
PLEC,0.255928598
PLEK,0.610667058
PLK1,0.295224047
PLOD1,0.421764003
PLP2,0.395964865
PLRG1,0.808197097
PLS3,0.361699334
PLSCR1,0.718877668
PLTP,0.224216549
PLXNA1,0.514464768
PMAIP1,0.727818445
PNOC,0.616891136
PML,0.83043677
PMM1,0.81298149
PMM2,0.213836568
PMS1,0.618725799
PMS2P1,0.79315024
PMS2P2,0.454286702
PMS2P4,0.745544292
PMS2P5,0.997394039
PMS2P3,0.486857178
EXOSC9,0.777403607
EXOSC10,0.991302741
PMS2,0.969574826
PNN,0.133729128
UBL3,0.643936949
POLA1,0.421979722
POLB,0.619056889
POLD1,0.500836715
POLD2,0.889833398
POLE,0.212476036
POLE2,0.771075804
POLG,0.139574265
POLH,0.481691042
POLR2A,0.79472057
POLR2B,0.189941727
POLR2C,0.429098385
POLR2D,0.488072726
POLR2E,0.215130389
POLR2F,0.694471674
POLR2G,0.04457406
POLR2H,0.977611883
POLR2I,0.782673185
POLR2J,0.253604603
POLR2K,0.476346549
POLR2L,0.834858294
POLRMT,0.080686715
PON2,0.268722063
POR,0.28509475
POU2AF1,0.372559398
POU2F1,0.0589904
POU2F2,0.215761228
PPA1,0.696305306
MED1,0.337579161
PPAT,0.52050531
CTSA,0.995163571
PPIA,0.775675912
PPIB,0.707678729
PPID,0.808365573
PPIAP11,0.236951944
PPM1A,0.637649016
PPM1B,0.321182966
PPM1G,0.934865197
PPOX,0.679005634
PPP1CA,0.68768794
PPP1CB,0.350387576
PPP1CC,0.302824228
PPP1R2,0.040945531
PPP1R7,0.087219247
PPP1R8,0.933713759
PPP1R10,0.748726231
PPP2CA,0.259083431
PPP2CB,0.969105082
PPP2R1A,0.351465884
PPP2R1B,0.546196757
PPP2R2A,0.431386253
PTPA,0.309838704
PPP2R5A,0.780793273
PPP2R5C,0.766528373
PPP2R5D,0.161148864
PPP2R5E,0.322163542
PPP3CA,0.440848366
PPP4C,0.104115352
PPP3CB,0.762725818
PPP3CC,0.507470571
PPP3R1,0.54319876
PPP5C,0.205104976
PPP6C,0.058088225
PPT1,0.962770258
PRCC,0.648890995
PRCP,0.845487684
SRGN,0.999455272
PRIM1,0.938447653
PRIM2,0.86197916
PRKAA1,0.537708601
PRKAB1,0.159188797
PRKACA,0.886622102
PRKACB,0.418544617
PRKAG1,0.110822779
PRKAR1A,0.301540331
PRKAR1B,0.165409773
PRKAR2A,0.695544085
PRKCB,0.907130026
PRKCD,0.196507011
PRKCH,0.175103877
PRKCI,0.513485847
PKN1,0.433837653
PKN2,0.940625255
PRKCSH,0.371366617
PRKDC,0.865538522
MAPK1,0.788797998
MAPK3,0.424979349
MAPK6,0.320969167
MAPK8,0.539283114
MAPK11,0.430820419
MAPK9,0.243604895
MAP2K1,0.897719512
MAP2K2,0.376858814
MAP2K3,0.669721714
MAP2K5,0.825663915
MAP2K6,0.905631982
MAP2K7,0.456932251
EIF2AK2,0.63374248
DNAJC3,0.336728506
THAP12,0.499018708
PRKX,0.615598836
PRNP,0.904254052
PRPS1,0.534718675
PRPS2,0.255501345
PRPSAP1,0.847643329
PRPSAP2,0.267031205
LGMN,0.066204715
PSAP,0.411297751
PSEN1,0.19630232
PSEN2,0.399690131
PSKH1,0.748093227
PSMA1,0.649775164
PSMA2,0.269436689
PSMA3,0.864049349
PSMA4,0.213807059
PSMA5,0.874634117
PSMA6,0.246249269
PSMA7,0.875810293
PSMB1,0.361431675
PSMB2,0.445790421
PSMB3,0.517470466
PSMB4,0.328455499
PSMB5,0.629545642
PSMB6,0.172950659
PSMB7,0.587564738
PSMB8,0.029889185
PSMB9,0.9014585
PSMB10,0.857473824
PSMC1,0.084803216
PSMC2,0.292581874
PSMC3,0.343429052
PSMC4,0.87383112
PSMC5,0.096569676
PSMC6,0.213009548
PSMD1,0.077071198
PSMD2,0.444436334
PSMD3,0.390524797
PSMD4,0.383876948
PSMD5,0.207142704
PSMD7,0.075062231
PSMD8,0.465349013
PSMD9,0.498306774
PSMD10,0.750747697
PSMD11,0.163569738
PSMD12,0.553413356
PSMD13,0.042480047
PSME1,0.491758539
PSME2,0.304046836
PSPH,0.438938977
PTAFR,0.0498791
PTBP1,0.093176409
PTEN,0.86355582
PTK2,0.437791823
TWF1,0.289040661
PTMA,0.370505626
PTMAP2,0.563310376
PTMAP4,0.505515614
PTMS,0.551991379
QSOX1,0.20211924
PTPN1,0.215823949
PTPN2,0.919317728
PTPN6,0.364063518
PTPN7,0.538608749
PTPN9,0.557257677
PTPN11,0.256506683
PTPN12,0.564056167
PTPRA,0.835446814
PTPRC,0.970141005
PTPRCAP,0.475063663
PTPRS,0.609387732
PTS,0.734059985
RAD1,0.162540395
PURA,0.035996226
PURB,0.455078357
PVT1,0.566684849
PWP2,0.485522893
PEX19,0.502299316
ABCD3,0.994808038
ABCD4,0.329384375
PXMP2,0.705407735
PEX2,0.588084008
PEX5,0.121808557
PYCR1,0.288607785
ALDH18A1,0.473337788
PCYT2,0.47257037
PYGB,0.453720768
QARS1,0.675884965
QDPR,0.720443233
RAB1A,0.152199079
RAB2A,0.242335519
RGL2,0.706752986
RAB4A,0.945624256
RAB5A,0.21366794
RAB5B,0.047942801
RAB6A,0.908293502
MAP4K2,0.041395196
RAB13,0.028756804
RAB27A,0.11735535
RABGGTA,0.420294882
RABGGTB,0.283152747
RABIF,0.51374923
RAB5C,0.375485021
RAC1,0.746337306
RAC2,0.540343936
RAD9A,0.326057055
RAD17,0.667857267
RAD21,0.839593496
RAD23A,0.495061318
RAD23B,0.265167754
RAD51,0.463319961
RAD51C,0.622630241
RAD51B,0.891898533
RAD51D,0.607258239
RAF1,0.835763659
RALA,0.28154192
RALB,0.587024297
RALGDS,0.755686369
RAN,0.954210402
RANBP1,0.54240237
RANBP2,0.073955558
RANGAP1,0.302476595
RAP1A,0.62872521
RAP1B,0.686895055
RAP1GDS1,0.863506041
RAP2A,0.311154317
RAP2B,0.94562103
RARA,0.670099787
RARS1,0.652009044
PLAAT4,0.105319881
RASA1,0.34529538
RASA2,0.694888446
RB1,0.715724271
ARID4A,0.037823873
KDM5A,0.021077845
RBBP4,0.996057167
RBBP5,0.442443013
RBBP6,0.618766389
RBBP7,0.650180921
RBBP8,0.586466958
RBL1,0.457567822
RBL2,0.274358174
RBM3,0.707375112
RBM4,0.918047666
RCN1,0.374283622
RCN2,0.4488549
RDX,0.036558139
RECQL,0.242393609
REL,0.576440793
RELA,0.830170238
RELB,0.754615148
UPF1,0.120808246
DPF2,0.266743424
REST,0.710350312
REV3L,0.245413046
RFC1,0.312403818
RFC2,0.68738684
RFC3,0.182923129
RFC4,0.778788206
RFC5,0.863067897
RFNG,0.161398756
TRIM27,0.94886747
RFX5,0.656346726
RGS1,0.151130805
RGS2,0.19295419
RGS3,0.287409118
RGS10,0.523287194
RGS13,0.589028188
RGS16,0.510347196
RHEB,0.792152697
RING1,0.325609952
RIT1,0.23474692
RLF,0.94050329
RMRP,0.348040829
RN7SL1,0.101482176
RN7SL4P,0.521324247
RNASE6,0.9287924
RNASEL,0.171939482
SNORA63,0.009015612
SNORA62,0.804785042
RNF2,0.928350416
BRD2,0.148800002
RNF4,0.310038419
RNF5,0.687275381
RNF6,0.179325696
RNH1,0.062063581
RNPEP,0.829222952
ABCE1,0.839402572
RNU1-4,0.617273248
SNORD15A,0.634069035
SNORA73A,0.261770604
SNORD20,0.222156879
RNY1,0.615720101
RNY3,0.407514448
ROBO1,0.047863118
ROCK1,0.1995761
RP9,0.358069373
RP2,0.275205973
RPA1,0.678332451
RPA2,0.640765523
RPA3,0.568789595
RPE,0.894570067
RPL3,0.838325874
RPL4,0.970095702
RPL5,0.528356447
RPL9P7,0.149880345
RPL6,0.441415476
RPL7,0.336812851
RPL7A,0.356011097
RPL8,0.602355612
RPL9,0.415382365
RPL10,0.029556455
RPL11,0.326635989
RPL12,0.385632382
RPL13,0.768763086
RPL15,0.993296822
RPL17,0.775092932
RPL18,0.905473471
RPL18A,0.565799519
RPL19,0.667168001
RPL21,0.423280133
RPL22,0.24518424
RPL23A,0.922686832
MRPL23,0.725554961
RPL24,0.253628621
RPL26,0.261202919
RPL27,0.214383689
RPL30,0.512196609
RPL27A,0.464031294
RPL28,0.289197005
RPL29,0.791936694
RPL31,0.479967611
RPL32,0.716687513
RPL34,0.17319353
RPL35A,0.364104136
RPL36AL,0.947606156
RPL37,0.742967295
RPL37A,0.283905
RPL38,0.75013036
RPL39,0.258766572
RPL41,0.688364744
RPL41P5,0.133514524
RPL36A,0.282049287
RPL7P1,0.138635673
RPLP0,0.822982333
RPLP1,0.018245758
RPLP2,0.427258756
MRPL12,0.951801463
MRPS12,0.454653484
RPN1,0.84363052
RPN2,0.974992712
RPS2,0.975145356
RPS3,0.32147601
RPS3A,0.206637355
RPS4X,0.379506886
RPS4Y1,0.893537233
RPS5,0.894466228
RPS6,0.283494302
RPS6KA1,0.998309436
RPS6KA3,0.968090412
RPS6KB1,0.992631369
RPS6KB2,0.221738144
RPS7,0.13030371
RPS8,0.623012456
RPS9,0.218742216
RPS10,0.424498487
RPS11,0.874824304
RPS12,0.356636618
RPS13,0.677861965
RPS14,0.293323238
RPS15,0.541973269
RPS15A,0.27344833
RPS16,0.058337305
RPS17,0.399194296
RPS18,0.385424792
RPS19,0.136857578
RPS20,0.334218217
RPS21,0.293047546
RPS23,0.424565644
RPS24,0.192994911
RPS25,0.278552267
RPS26,0.704213896
RPS27,0.375351855
RPS27A,0.096142487
RPS28,0.543038373
RPS29,0.100012022
RRBP1,0.984831915
RREB1,0.395732571
RRM1,0.968087666
RRM2,0.949357671
RTKN,0.630300841
CLIP1,0.762663539
RSU1,0.177036685
RXRA,0.476030202
RXRB,0.626337929
RYK,0.213717504
S100A4,0.593397605
S100A6,0.54988699
S100A11,0.025476416
S100A13,0.59339498
VPS52,0.959015276
SAFB,0.696900626
ACSM3,0.553530842
MAPK12,0.674027146
SARS1,0.349100867
TSPAN31,0.372441354
SAT1,0.988305538
SBF1,0.166999356
MSMO1,0.725401082
SC5D,0.252585021
ATXN1,0.569779518
ATXN2,0.017461518
ATXN7,0.875855589
SCD,0.826811497
SCO1,0.340316566
SCP2,0.979321888
CCL3,0.044526921
CCL3L1,0.771131162
CCL4,0.112401975
CCL5,0.164742413
CCL17,0.52925062
CCL22,0.929722279
XCL1,0.62281679
SDC1,0.672515337
SDCBP,0.768007043
SDF2,0.034631428
SDHA,0.75163897
SDHB,0.36478717
SDHC,0.251929985
SDHD,0.994966683
SEC13,0.429476633
SEC14L1,0.371957098
TRAPPC2,0.16488738
SEL1L,0.395169672
SELL,0.150267193
SELPLG,0.750070268
SELENOW,0.626223533
MAP2K4,0.416365608
SET,0.76952215
SETMAR,0.862971159
SFPQ,0.720746215
SRSF1,0.675123735
SRSF2,0.172943129
SRSF3,0.947476915
SRSF4,0.565854543
SRSF5,0.118841407
SRSF6,0.822161703
SRSF7,0.969170911
SFSWAP,0.64937364
TRA2B,0.656651306
SGK1,0.40347195
SGTA,0.192534382
SH3BGRL,0.581685979
SH3BP2,0.341241882
SH3GL1,0.798039757
SHC1,0.966435001
FBXW4,0.877747941
SHMT1,0.397254049
SHMT2,0.162648133
SIAH1,0.352611663
SIAH2,0.277325175
ST6GAL1,0.958851597
ST3GAL2,0.674875198
ST3GAL3,0.008438841
STIL,0.958018248
SIPA1,0.072905526
SKIL,0.926433393
SKIV2L,0.220384938
SKP1,0.106180439
SKP2,0.521541743
SLAMF1,0.573436579
SLC1A1,0.48088685
SLC1A4,0.222527176
SLC1A5,0.338787741
SLC2A1,0.047954698
SLC2A3,0.511466548
SLC2A5,0.145326665
SLC3A2,0.232977284
SLC4A2,0.103204799
SMTN,0.157612074
SLC5A3,0.808043411
SLC6A6,0.259835229
SLC7A1,0.683714954
SLC12A2,0.465191691
SLC12A4,0.985871847
SLC16A1,0.341944434
SLC19A1,0.213993595
SLC20A1,0.881818757
SLC25A1,0.46225279
SMARCA2,0.750445841
HLTF,0.80001337
SMARCA4,0.030091982
SMARCB1,0.586622677
SMARCC1,0.202901801
SMARCC2,0.361538533
SMARCD1,0.318507875
SMARCD2,0.283959477
SMARCE1,0.015458934
SMN1,0.766625105
SMN2,0.755790257
SMPD1,0.802303666
SMPD2,0.11383747
SMS,0.975956084
SUMO3,0.976067321
SUMO2,0.437782433
SNAPC1,0.277696388
SNAPC2,0.472320632
SNAPC3,0.28282568
SNAPC4,0.180123377
FSCN1,0.34069103
SNRNP70,0.105728205
SNRPA,0.448160032
SNRPA1,0.826977341
SNRPB,0.720258036
SNRPB2,0.680986769
SNRPC,0.792794581
SNRPD1,0.415335546
SNRPD2,0.995446979
SNRPD3,0.998269174
SNRPE,0.533289286
SNRPF,0.853195888
SNRPG,0.656171049
SNRPN,0.558895438
SNX1,0.217405128
SNX2,0.265893024
SOAT1,0.443400236
SOD1,0.452862506
SOD2,0.452630394
CAPN15,0.475835158
SON,0.96659317
SORD,0.459010222
SORL1,0.414422736
SOS1,0.25704707
SOS2,0.006566214
SOX4,0.524846766
SOX9,0.600819326
SP1,0.56642841
SP3,0.958090486
SP4,0.776662871
SP100,0.184591725
SPAG1,0.345644583
UAP1,0.67850049
SPARC,0.612598459
SPAST,0.728207311
SPG7,0.948455427
SPI1,0.151389677
SPIB,0.983230992
SPN,0.522264175
SPR,0.373153146
SPTAN1,0.774368164
SPTBN1,0.924261127
SQLE,0.497166636
SRC,0.79003627
SRI,0.542802819
SREBF1,0.376176323
SREBF2,0.693886364
SRF,0.711067312
SRM,0.7755378
SRP9,0.237282756
SRP14,0.092992544
SRP19,0.538172636
SRP54,0.075640663
SRP68,0.503553876
SRP72,0.406225838
SRPK1,0.333166865
SRPK2,0.921237714
SRPRA,0.993105806
TRIM21,0.923339885
RO60,0.963570384
SSB,0.076445449
SSBP1,0.868848255
ITPRID2,0.722649769
SSR1,0.652497054
SSR2,0.767880329
SSR3,0.126913721
SSR4,0.599279025
SSRP1,0.902599357
SS18,0.192129374
ST13,0.235298022
STAT1,0.913072496
STAT2,0.651350994
STAT3,0.755368287
STAT5A,0.985242978
STAT5B,0.938032406
STAT6,0.465096927
STAU1,0.284299816
HSPA13,0.730574532
STIM1,0.98487553
NEK4,0.746306144
STK3,0.720165287
STK4,0.996468965
AURKA,0.450099227
STK10,0.700879779
STK11,0.132808464
STRN,0.93059364
STX4,0.131864584
STX5,0.425493892
STXBP2,0.273137909
STXBP3,0.770084838
STYX,0.124404724
SUOX,0.873459806
SUPT4H1,0.615858107
SUPT5H,0.039923884
SUPT6H,0.982412693
SUPV3L1,0.798736933
SURF1,0.633021522
SURF2,0.270270078
SURF4,0.663613328
MED22,0.437124889
SURF6,0.98825837
SUV39H1,0.239550698
VAMP1,0.271563551
VAMP2,0.395061371
VAMP7,0.418270755
SYK,0.446279964
SYPL1,0.964921622
TBXT,0.451781478
TACC1,0.343419361
ADAM17,0.975621094
TADA2A,0.503168593
TAF1,0.159225699
TAF2,0.820857451
TAF4B,0.157614267
TAF5,0.89368565
TAF6,0.805300033
TAF7,0.761896581
TAF9,0.882896001
TAF10,0.868323986
TAF11,0.893320978
TAF12,0.583991275
TAF13,0.568595143
MAP3K7,0.66610213
TALDO1,0.860826045
TAP1,0.873115875
TAP2,0.54866452
TAPBP,0.748813925
TARBP1,0.924097502
TARBP2,0.155342361
TARS1,0.962815115
TAZ,0.187546199
TBCA,0.488382096
TBCC,0.038279966
TBCD,0.078597141
TBCE,0.146445009
TBL1X,0.315980934
TBP,0.62618076
TBXAS1,0.924326782
TCEA1,0.216233549
ELOC,0.174564391
ELOB,0.947657777
ELOA,0.454599337
TCF4,0.982078048
HNF1B,0.75596773
TCF3,0.17820276
TCF7,0.470347981
ZEB1,0.26940051
GCFC2,0.499530719
TCF12,0.40579301
TCF19,0.610742518
TCF20,0.948102101
VPS72,0.5627096
MLX,0.482300396
TCN2,0.61559003
TCOF1,0.366281074
TCP1,0.931625019
TCTA,0.182002867
DYNLT3,0.973354712
PPP1R11,0.854580491
DYNLT1,0.205126553
TDG,0.095766593
PRDX2,0.611415858
TEAD4,0.882633869
TEC,0.246938936
TMBIM6,0.559170136
TEP1,0.696204174
TERC,0.750299333
TERF1,0.660619125
TERF2,0.843415831
TESK1,0.567823375
TFAM,0.715199814
TFAP4,0.673265409
TFCP2,0.014161355
TFDP1,0.710488122
TFDP2,0.770312136
TFE3,0.804128121
TFRC,0.998623884
TGFB1,0.932039739
TGFBR1,0.916592369
TGFBR3,0.799630344
THOP1,0.570571986
KLF10,0.490743196
TIA1,0.440541392
TIAL1,0.410341626
TIMP1,0.475438389
TK1,0.667585509
TKT,0.905996188
TLE3,0.263379872
TLE4,0.046843691
TLN1,0.758354339
SEC62,0.212504584
TLR1,0.872100539
GPR137B,0.156373779
TM7SF2,0.14687331
TRAPPC10,0.386719366
TMF1,0.159843082
TMOD1,0.664201541
TMPO,0.120171898
TMSB4X,0.524530128
TMSB4XP1,0.785561385
TMSB4XP8,0.287842422
TMSB4XP4,0.440020826
TMSB4XP6,0.151068648
TNF,0.529222688
TNFAIP1,0.185275571
TNFAIP2,0.474629605
TNFAIP3,0.96632235
TNFRSF1A,0.643455351
TNFRSF1B,0.32433583
TOP1,0.64850958
TOP2A,0.197625167
TRA-TGC7-1,0.503392625
TOP2B,0.257855623
TOP3A,0.657020223
TP53,0.426428109
TP53BP1,0.025796245
TP53BP2,0.207540014
TP73,0.326539828
TPD52,0.038554925
TPD52L2,0.544620475
TPI1,0.629411996
TPM3,0.685785816
TPM4,0.964606605
TPMT,0.949751069
TPP2,0.620185627
TPR,0.045601367
TPT1,0.096107884
NR2C1,0.339868685
NR2C2,0.32409873
HSP90B1,0.486759615
TRAF1,0.607823537
TRAF2,0.143596394
TRAF3,0.213367884
TRAF5,0.49412688
CCT3,0.939406564
TRIO,0.593717301
TRIP6,0.552819215
TRL-TAG1-1,0.778941929
TRN-GTT2-1,0.534825735
TRP-AGG2-6,0.063674275
TRR-ACG1-2,0.425855246
TRV-AAC1-4,0.536471183
TSN,0.851725182
TSC1,0.232207058
TSC2,0.638382788
TSG101,0.052302869
TSNAX,0.58953493
TSPYL1,0.906563148
EIPR1,0.548203541
TST,0.243729382
TSTA3,0.052952847
TTC1,0.146193529
DNAJC7,0.441165444
TTC3,0.441847361
