,Gene ID
6429,GPCPD1
6430,LRRC8A
6431,CPXM1
6432,KYAT3
6433,WDR45B
6434,BEX4
6435,PARD3
6436,METTL3
6437,PPAN
6438,CTPS2
6439,EIF4ENIF1
6440,KCNQ5
6441,CHST7
6442,ERO1B
6443,DIABLO
6444,INPP5E
6445,BCCIP
6446,CLDND1
6447,TWNK
6448,POLE4
6449,TRIM39
6450,VTRNA1-3
6451,AKIP1
6452,TMEM9B
6453,SAR1A
6454,CFAP298
6455,SLC2A4RG
6456,ZC3HAV1
6457,GPR137
6458,SPHK2
6459,GRIPAP1
6460,EMC7
6461,RAD18
6462,CDC42SE1
6463,UGGT1
6464,KCMF1
6465,TM9SF3
6466,MDM1
6467,LGALS14
6468,UBQLN4
6469,AGPAT3
6470,WRNIP1
6471,BDH2
6472,TMEM167B
6473,PNO1
6474,SH3GLB2
6475,C15orf39
6476,STARD7
6477,IFT46
6478,C1GALT1
6479,EXOSC5
6480,SMARCAD1
6481,DHX33
6482,MCCC1
6483,LXN
6484,NCLN
6485,GPR108
6486,SPPL2B
6487,FEM1C
6488,DUS3L
6489,SMCO4
6490,ARNTL2
6491,DUSP22
6492,HMCES
6493,ENY2
6494,MRPS22
6495,MFF
6496,SDR39U1
6497,XAB2
6498,SMYD2
6499,C5orf15
6500,NIT2
6501,OTUD7B
6502,PARP6
6503,ATXN7L3
6504,POGLUT1
6505,PSMG2
6506,ADPRM
6507,BBX
6508,CDC42SE2
6509,KIF15
6510,TOMM22
6511,CHPT1
6512,TULP4
6513,SLC12A9
6514,COQ8A
6515,CTNNBIP1
6516,SDHAF3
6517,YAE1
6518,CCDC47
6519,ACKR3
6520,COQ9
6521,CCNL1
6522,CIAPIN1
6523,VPS35L
6524,PDXP
6525,RSRP1
6526,RARS2
6527,TWSG1
6528,PLSCR3
6529,UTP3
6530,PCBP4
6531,DDX24
6532,KNL1
6533,AGTRAP
6534,ENTPD7
6535,PCNP
6536,PITHD1
6537,AVEN
6538,C12orf4
6539,TIGAR
6540,PNPLA2
6541,NAT14
6542,PDSS2
6543,REXO4
6544,INTS12
6545,CAMK1D
6546,GOPC
6547,NUP107
6548,LYRM4
6549,MRPL47
6550,ATP13A1
6551,CHMP1B
6552,APMAP
6553,RNPEPL1
6554,RTN4
6555,TMEM159
6556,SCYL3
6557,RALGAPB
6558,LYRM1
6559,SMIM8
6560,SLC44A2
6561,SMURF1
6562,PHTF2
6563,PELI1
6564,ASPHD2
6565,ZNFX1
6566,DOLPP1
6567,CORO1B
6568,VARS2
6569,ZMIZ1
6570,KIAA1191
6571,SLC39A10
6572,FAM219B
6573,NIPAL3
6574,RALGAPA2
6575,THOC2
6576,DENND11
6577,ATP8B2
6578,ATP10D
6579,ZNF248
6580,SPRYD7
6581,THAP11
6582,TTC7A
6583,ERGIC1
6584,PPP4R3B
6585,LYRM2
6586,SNX14
6587,DANCR
6588,KAT14
6589,PBXIP1
6590,ZNF286A
6591,SENP7
6592,ZNF304
6593,AICDA
6594,MRS2
6595,CLK4
6596,RAB22A
6597,CYP20A1
6598,SPC25
6599,ABHD6
6600,NMRAL1
6601,MIF4GD
6602,SCYL1
6603,RHBDD2
6604,WDR18
6605,NDRG3
6606,BIRC6
6607,REXO1
6608,KIAA1143
6609,TMCC3
6610,GATAD2B
6611,ISY1
6612,SCAF4
6613,LRRC47
6614,CNOT6
6615,ZNF512B
6616,ZNF490
6617,GRAMD1B
6618,NLN
6619,ESYT2
6620,AHRR
6621,ARID1B
6622,HEG1
6623,RIMKLB
6624,KIDINS220
6625,MTA3
6626,AARS2
6627,MAVS
6628,ZNF608
6629,INTS2
6630,XPO5
6631,COG6
6632,ARHGAP31
6633,SERINC1
6634,HECW2
6635,RPTOR
6636,NUFIP2
6637,TBC1D14
6638,MIB1
6639,ZNF398
6640,KLHL42
6641,TAOK1
6642,NCEH1
6643,STAMBPL1
6644,IFT80
6645,ARRDC3
6646,KLHL8
6647,TRMT5
6648,FAM135A
6649,PREX1
6650,TMEM181
6651,ARHGAP21
6652,CFAP97
6653,RIC1
6654,WDFY1
6655,MRTFA
6656,ZNF687
6657,HOMEZ
6658,WDR48
6659,USP36
6660,SLAIN2
6661,DIP2B
6662,RANBP10
6663,RELCH
6664,VPS18
6665,SHROOM3
6666,STIM2
6667,ZBTB2
6668,ZFAT
6669,SH3RF1
6670,POGK
6671,USP28
6672,DHX37
6673,PHF12
6674,CIP2A
6675,UVSSA
6676,GRAMD1A
6677,CALCOCO1
6678,ZBTB4
6679,PHRF1
6680,RDH14
6681,EPB41L5
6682,RNF213
6683,GPAM
6684,ALS2
6685,CHD8
6686,ZDBF2
6687,KIAA1586
6688,ZNF317
6689,USP37
6690,DDX55
6691,FANCM
6692,CPNE5
6693,FAM160B1
6694,NCKAP5L
6695,CWC22
6696,GBA2
6697,WDFY4
6698,DENND1A
6699,MIER1
6700,SFMBT2
6701,GPR107
6702,METTL14
6703,EPG5
6704,NCOA5
6705,TRIB3
6706,ANKRA2
6707,RBAK
6708,SUGP1
6709,GATAD1
6710,RAB40C
6711,POLD4
6712,CCAR2
6713,LSM2
6714,CCNB1IP1
6715,SLAMF7
6716,RAP2C
6717,C6orf47
6718,ZNF410
6719,CTDSP1
6720,SQOR
6721,SRPRB
6722,ENOPH1
6723,TRAPPC1
6724,ZBED5
6725,CREBZF
6726,PCTP
6727,RPRD1B
6728,ZNF71
6729,INIP
6730,PRUNE1
6731,OSTC
6732,SCAF1
6733,KMT2C
6734,CACTIN
6735,EPS15L1
6736,SELENOK
6737,SINHCAF
6738,RBM25
6739,WIZ
6740,MID1IP1
6741,ABRACL
6742,RRAGD
6743,SNX6
6744,PGAP6
6745,TLNRD1
6746,UBL5
6747,PLEKHA2
6748,SCPEP1
6749,SENP2
6750,ZNF350
6751,KLHL12
6752,GPBP1L1
6753,C12orf10
6754,FAM3A
6755,SLC25A19
6756,EDA2R
6757,EXOC4
6758,TGIF2
6759,ELOVL5
6760,SAV1
6761,TRMT11
6762,MRPS35
6763,APOBEC3G
6764,PPCDC
6765,NIF3L1
6766,CCDC90B
6767,FASTKD5
6768,AASDHPPT
6769,AGBL5
6770,LDAH
6771,ELAC2
6772,GUF1
6773,SPCS3
6774,NAA35
6775,RINT1
6776,SCOC
6777,DHX35
6778,RIC8A
6779,MIIP
6780,ATG101
6781,GAS5
6782,EEFSEC
6783,SMAP1
6784,TRAPPC11
6785,ZFAND3
6786,ABHD4
6787,MRPL17
6788,FAM204A
6789,RNF123
6790,THADA
6791,UBE2O
6792,VIPAS39
6793,PIEZO2
6794,NSUN3
6795,FAM111A
6796,MANBAL
6797,GPATCH3
6798,NAPB
6799,SLC17A9
6800,BLOC1S5
6801,ELMO2
6802,GALNT11
6803,CHTF18
6804,ZNF335
6805,XPNPEP3
6806,MRPS14
6807,CXorf56
6808,MCUR1
6809,PCIF1
6810,FAM217B
6811,GPSM3
6812,FKBPL
6813,CLSPN
6814,PRDM15
6815,FIGNL1
6816,MYO1G
6817,TSPYL2
6818,RBM26
6819,GOLPH3
6820,MCCC2
6821,SAMSN1
6822,PARVG
6823,CENPK
6824,RTP4
6825,MAGEF1
6826,MOAP1
6827,TMBIM1
6828,SLC39A8
6829,DUS1L
6830,RRAGC
6831,NOD2
6832,XYLT2
6833,IFIH1
6834,RBSN
6835,PDF
6836,C17orf75
6837,NCAPG
6838,ERAP2
6839,OSGEPL1
6840,P3H1
6841,IRF2BPL
6842,MMS19
6843,DNAJC1
6844,TFB2M
6845,SEMA4A
6846,PJA1
6847,TOR3A
6848,MLST8
6849,HERPUD2
6850,ATL2
6851,TENT4B
6852,NOC3L
6853,FBRS
6854,RNF25
6855,NSD1
6856,COP1
6857,LMBR1
6858,XPO4
6859,NFKBIZ
6860,ARHGAP9
6861,AZI2
6862,SIL1
6863,IKZF5
6864,ZMAT3
6865,GMCL1
6866,ZNF106
6867,AKTIP
6868,GZF1
6869,TMEM267
6870,TMEM168
6871,MTMR14
6872,SUSD1
6873,DCLRE1C
6874,ATG3
6875,INF2
6876,POLR1E
6877,SUDS3
6878,TTC31
6879,CIAO3
6880,ZDHHC6
6881,PCNX4
6882,ACTR6
6883,MRPS25
6884,NOM1
6885,GIGYF1
6886,VPS16
6887,MFSD14A
6888,CSRNP1
6889,ANAPC1
6890,GORASP1
6891,TMPRSS3
6892,COPS7B
6893,NUCKS1
6894,UNKL
6895,WDR13
6896,SMAP2
6897,METTL17
6898,ACBD3
6899,MFSD1
6900,SMURF2
6901,SMYD3
6902,C16orf58
6903,ATPAF1
6904,FAM160B2
6905,PARP12
6906,ZNF574
6907,CREB3L2
6908,S100PBP
6909,IPPK
6910,MEAF6
6911,CCDC14
6912,ILRUN
6913,ENGASE
6914,PCED1A
6915,C11orf1
6916,RMND5B
6917,FNDC3B
6918,MTHFSD
6919,MICAL1
6920,CERK
6921,AEN
6922,RBM15
6923,CRTC3
6924,GINS3
6925,EXO5
6926,CEP85
6927,DDX31
6928,RMND5A
6929,ARV1
6930,NMNAT1
6931,ELOVL1
6932,KLC2
6933,FBXL17
6934,PORCN
6935,GNPNAT1
6936,MARCHF7
6937,SPATA20
6938,YTHDC2
6939,TUT1
6940,AIDA
6941,USP46
6942,PLEKHG2
6943,DCLRE1B
6944,NABP1
6945,ARMCX5
6946,METTL4
6947,RFX7
6948,PAPOLG
6949,C12orf43
6950,CASD1
6951,SLC30A5
6952,CCDC71
6953,RASAL3
6954,MRPL14
6955,NT5DC2
6956,CENPH
6957,MRPS26
6958,MRPS24
6959,MRPS15
6960,MRPS11
6961,MRPS9
6962,MRPS6
6963,MRPS5
6964,MRPL41
6965,MRPL40
6966,MRPL38
6967,MRPL36
6968,MRPL34
6969,MRPL32
6970,MRPL11
6971,MRPL9
6972,MRPL1
6973,SLC26A6
6974,GPBP1
6975,ACD
6976,MRPL44
6977,VPS33A
6978,NOL6
6979,JMJD4
6980,KRI1
6981,MARCKSL1
6982,UPF3B
6983,UPF3A
6984,RSRC2
6985,INTS3
6986,WNK1
6987,NADK
6988,SPATS2
6989,CPLANE1
6990,MPPE1
6991,COA7
6992,PYCR3
6993,UBE2Z
6994,C8orf33
6995,STK33
6996,PHACTR4
6997,BRD9
6998,GRAMD2B
6999,AACS
7000,ZNF747
7001,ANTKMT
7002,FUNDC2
7003,DDRGK1
7004,MRPS34
7005,CENPBD1P1
7006,LRRC61
7007,CHID1
7008,TRAK2
7009,MTMR9
7010,CRELD1
7011,MRPL57
7012,PCYOX1L
7013,YIPF2
7014,PRR14
7015,HROB
7016,CYREN
7017,LRFN4
7018,AUNIP
7019,VKORC1
7020,TRIR
7021,MIS12
7022,CUEDC2
7023,SCNM1
7024,DBNDD1
7025,SLX1B
7026,DDX50
7027,DDA1
7028,GGCT
7029,CENPM
7030,C7orf25
7031,TMEM106C
7032,NUP37
7033,AHNAK
7034,ZNF655
7035,SPATA5L1
7036,PDCL3
7037,ERI3
7038,C7orf26
7039,NABP2
7040,KXD1
7041,PVRIG
7042,ZFYVE21
7043,DDX54
7044,TMEM38A
7045,TSEN34
7046,SECISBP2
7047,NOC4L
7048,ALG8
7049,ASPSCR1
7050,TMEM223
7051,ATG9A
7052,METTL16
7053,FTO
7054,POGLUT2
7055,FASTKD3
7056,TMEM109
7057,C2orf49
7058,DSCC1
7059,DCTPP1
7060,C1orf50
7061,CCDC86
7062,LBHD1
7063,WDR77
7064,SLC25A23
7065,SMIM7
7066,ALG12
7067,ZNF426
7068,TMUB2
7069,TRAPPC6A
7070,CHAC1
7071,C9orf16
7072,C11orf49
7073,TAF1D
7074,RNF26
7075,MAPKAP1
7076,DHX58
7077,TMEM185B
7078,APOO
7079,RETREG2
7080,DERL1
7081,CCDC28B
7082,PHF23
7083,MBOAT7
7084,PPDPF
7085,CHCHD7
7086,FKRP
7087,DHRS11
7088,TNIP2
7089,PLEKHF1
7090,MFSD11
7091,GNPTAB
7092,NOL12
7093,TMEM243
7094,LENG1
7095,C1orf35
7096,RBM42
7097,CENPO
7098,CRELD2
7099,ZNF343
7100,FBXL15
7101,ZNF576
7102,THTPA
7103,EFHD2
7104,TTPAL
7105,BRCC3
7106,TMEM43
7107,THOC6
7108,ZNF557
7109,DCAF10
7110,ZXDC
7111,CYBC1
7112,HAUS3
7113,WDR25
7114,PAGR1
7115,MAIP1
7116,GCC1
7117,ATP13A3
7118,TTC13
7119,ABHD8
7120,CDC73
7121,SLC52A2
7122,SPAG16
7123,CORO7
7124,CHPF
7125,CARS2
7126,MRPL24
7127,ARMH3
7128,MUL1
7129,SAP130
7130,OBI1
7131,CEP97
7132,TCTN1
7133,ADIPOR2
7134,CERS4
7135,FAM118B
7136,VCPKMT
7137,NAA16
7138,TANGO6
7139,HMBOX1
7140,RNASEH2B
7141,SNRNP25
7142,ARMT1
7143,TNFAIP8L2
7144,C1orf54
7145,EFL1
7146,SCRN3
7147,ARMC7
7148,ROGDI
7149,CHMP6
7150,PANK3
7151,AKIRIN1
7152,MCPH1
7153,MAP7D3
7154,USB1
7155,RHBDF2
7156,HECTD3
7157,RPAP3
7158,ARHGAP10
7159,HSPBAP1
7160,ICE2
7161,DHX40
7162,PLEKHF2
7163,PARP8
7164,TUT7
7165,NLRX1
7166,FN3KRP
7167,FASTKD1
7168,OGFOD2
7169,SMC6
7170,RTL10
7171,CENPU
7172,ZDHHC14
7173,MSANTD2
7174,QTRT2
7175,ZNF322
7176,YRDC
7177,MANEA
7178,RIOX1
7179,ZYG11B
7180,OGFOD3
7181,C11orf80
7182,LRRK1
7183,PRKRIP1
7184,NOL9
7185,COLGALT1
7186,IPO4
7187,GTDC1
7188,IGFLR1
7189,CCDC51
7190,NPEPL1
7191,PPCS
7192,TBL1XR1
7193,AAGAB
7194,VPS37B
7195,SUV39H2
7196,ZNF768
7197,WDR59
7198,PALB2
7199,NARS2
7200,E2F8
7201,KCTD17
7202,TBC1D17
7203,TEFM
7204,BBS10
7205,CLIP4
7206,SLC25A22
7207,ZFAND1
7208,SNIP1
7209,ZNF668
7210,GEMIN7
7211,ISOC2
7212,KATNBL1
7213,TXNDC15
7214,MCTP1
7215,ACBD4
7216,CCDC82
7217,KLHL36
7218,FBXO31
7219,GSDMD
7220,C12orf49
7221,ALG9
7222,ZNF408
7223,ARMC5
7224,SHCBP1
7225,HPS6
7226,VASH2
7227,GSTCD
7228,TTC21B
7229,SLTM
7230,EHMT1
7231,AGMAT
7232,NIPAL2
7233,ZNF552
7234,METTL8
7235,NAA40
7236,QSER1
7237,GEMIN6
7238,PIP4K2C
7239,NHEJ1
7240,ZBTB3
7241,RNF122
7242,CSPP1
7243,TLCD3A
7244,SNX22
7245,ZNF669
7246,RBFA
7247,TREML2
7248,BORA
7249,ALG13
7250,CPSF7
7251,CBLL1
7252,NUDT18
7253,RABEP2
7254,UBA5
7255,DCAKD
7256,CCDC134
7257,ZC3H14
7258,CAAP1
7259,LPCAT1
7260,RIN3
7261,ZNF671
7262,MCMBP
7263,GGNBP2
7264,ZNF672
7265,THNSL1
7266,RPP21
7267,CYBRD1
7268,NUP85
7269,NAA60
7270,PYROXD1
7271,ACTR5
7272,ATAD5
7273,SETD6
7274,TCEAL4
7275,MRM1
7276,DOK3
7277,KIAA0319L
7278,COQ8B
7279,SLC35E1
7280,DHDDS
7281,NOL10
7282,ERMP1
7283,DENND1C
7284,CEP76
7285,JADE1
7286,DENND2D
7287,WDR76
7288,ZNF767P
7289,TRMT2B
7290,DSN1
7291,DNAJB14
7292,PLEKHH3
7293,STN1
7294,TRAPPC13
7295,C10orf88
7296,TMEM156
7297,RMI1
7298,PSME3IP1
7299,PHC3
7300,MINDY3
7301,DGLUCY
7302,NAA25
7303,TMEM62
7304,NRSN2
7305,PANK2
7306,FBXL18
7307,ATF7IP2
7308,DCAF17
7309,MZT2B
7310,ZNF614
7311,PIF1
7312,VCPIP1
7313,RPF1
7314,PTGES2
7315,SIKE1
7316,THOC7
7317,UXS1
7318,SLC66A2
7319,ZC3H12A
7320,CENPT
7321,EDC3
7322,NAA15
7323,PGGHG
7324,ABHD18
7325,CTC1
7326,DBF4B
7327,TEDC2
7328,MYO19
7329,RUBCNL
7330,CEP290
7331,TTI2
7332,TMEM254
7333,RNF34
7334,MUS81
7335,FUZ
7336,FBXO11
7337,CHD9
7338,FHOD3
7339,OPA3
7340,SPG11
7341,PROSER1
7342,ARMC9
7343,TM2D3
7344,ALPK1
7345,NAA50
7346,COQ10B
7347,TARS2
7348,RAB11FIP1
7349,NUBPL
7350,ORAI2
7351,RUFY1
7352,CXorf21
7353,WDR26
7354,FAAP100
7355,CEP63
7356,SLC35F5
7357,C16orf70
7358,ZNF430
7359,EDEM3
7360,ITPKC
7361,GRPEL1
7362,CDK5RAP3
7363,PLEKHO2
7364,WDCP
7365,TRABD
7366,MED28
7367,FLAD1
7368,KLHL15
7369,EPC1
7370,CPEB4
7371,PUS1
7372,WNT10A
7373,DNAJC5
7374,WDR82
7375,TRAF3IP3
7376,DCAF11
7377,ZSCAN16
7378,REEP4
7379,COASY
7380,WDR61
7381,TNKS2
7382,PDCD1LG2
7383,UBXN6
7384,AKNA
7385,ACAD10
7386,TTYH3
7387,PRR3
7388,THUMPD2
7389,TSEN2
7390,AARSD1
7391,NDFIP1
7392,THAP7
7393,CPTP
7394,LIMD2
7395,TMEM177
7396,B9D2
7397,CYB5B
7398,INTS5
7399,CMIP
7400,CEP44
7401,DDHD1
7402,DUSP16
7403,ZFP91
7404,APOL6
7405,APOL3
7406,SH3BP5L
7407,LNPK
7408,ILKAP
7409,WNT5B
7410,ZBP1
7411,SLC25A32
7412,CLPTM1L
7413,POLR2M
7414,PTDSS2
7415,HM13
7416,MOB2
7417,ITFG1
7418,SGPP1
7419,SLC38A1
7420,TMX1
7421,FBXO38
7422,TDRD3
7423,VOPP1
7424,RCC1L
7425,YIPF5
7426,INTS14
7427,FAM117A
7428,TRIM11
7429,LMAN2L
7430,NDEL1
7431,TXNDC5
7432,CLPB
7433,PDRG1
7434,ANKRD13C
7435,CCDC130
7436,GFOD2
7437,TRIM8
7438,URM1
7439,LBH
7440,FIP1L1
7441,SNX27
7442,FAM83D
7443,ANP32E
7444,NIPA2
7445,ITM2C
7446,CDT1
7447,UNC93B1
7448,DIAPH3
7449,TRMT1L
7450,TSC22D4
7451,MAP1LC3B
7452,CCNL2
7453,VMP1
7454,C6orf62
7455,ISCA1
7456,REXO5
7457,DOCK8
7458,RNF170
7459,TLR10
7460,SLCO5A1
7461,NETO2
7462,TRIM56
7463,RNF146
7464,TMEM14B
7465,MED25
7466,SHARPIN
7467,ARPC5L
7468,ISG20L2
7469,RAB1B
7470,LAS1L
7471,FAHD1
7472,QTRT1
7473,SLIRP
7474,SLC25A28
7475,ABHD17A
7476,CABLES2
7477,SEH1L
7478,KIF18A
7479,ZNF93
7480,HDHD3
7481,FCRL5
7482,ADPGK
7483,SH3BGRL3
7484,SF3B5
7485,INO80B
7486,PUS7L
7487,ABHD11
7488,RAB33B
7489,EMC6
7490,CDCA3
7491,MXD3
7492,APH1B
7493,DOHH
7494,DDX59
7495,PUS3
7496,NUF2
7497,COG3
7498,UCK1
7499,TMUB1
7500,RASSF5
7501,BCL2L12
7502,CCM2
7503,GUCD1
7504,AMMECR1L
7505,C18orf21
7506,C19orf12
7507,ZMIZ2
7508,C11orf68
7509,RAMAC
7510,FAM107B
7511,SELENOO
7512,DYNLRB1
7513,PARP9
7514,SESN2
7515,CD99L2
7516,RHNO1
7517,FERMT3
7518,TRPT1
7519,YPEL3
7520,RIOK1
7521,ITCH
7522,GRWD1
7523,L3MBTL2
7524,LONP2
7525,RBM4B
7526,FRMD8
7527,ARMC10
7528,SETDB2
7529,ANGPTL6
7530,KLF16
7531,FSD1L
7532,ATAD3B
7533,TMEM120A
7534,RAB34
7535,TBC1D10A
7536,TM2D2
7537,CDCA7
7538,SNX25
7539,KCTD10
7540,HASPIN
7541,STARD3NL
7542,STK40
7543,SPRTN
7544,HDAC10
7545,RASSF4
7546,EIF2A
7547,TATDN1
7548,TM2D1
7549,IMMP2L
7550,IFI27L2
7551,SPNS1
7552,FAM234A
7553,NCALD
7554,FAM172A
7555,BRIP1
7556,MND1
7557,WDR54
7558,MAGT1
7559,DTNBP1
7560,HDHD2
7561,TMEM222
7562,FAM160A2
7563,SLC10A7
7564,KBTBD7
7565,ANKRD27
7566,ENKD1
7567,NSRP1
7568,SLC41A2
7569,PCGF6
7570,ZNF394
7571,ATRIP
7572,WDR75
7573,ACAD11
7574,CEP78
7575,USP42
7576,TOMM40L
7577,UTP15
7578,SLC7A6OS
7579,ZNF644
7580,KAT8
7581,RNASEH2C
7582,RPF2
7583,ARID5B
7584,KIAA1109
7585,GTF2IRD2
7586,ASCC2
7587,NLRC5
7588,POLR1B
7589,ELMOD3
7590,CHD6
7591,ZCCHC7
7592,TMEM164
7593,FAR1
7594,METTL25
7595,CIAO2A
7596,SETD3
7597,USP48
7598,POMK
7599,WDR24
7600,SPATC1L
7601,TRAF7
7602,MAF1
7603,TMEM126A
7604,RHBDD1
7605,ZCCHC9
7606,ZDHHC18
7607,MRI1
7608,MED10
7609,FYTTD1
7610,SLF1
7611,FLYWCH1
7612,DCUN1D5
7613,TCHP
7614,FBXW9
7615,PSMG3
7616,HSDL2
7617,HAGHL
7618,POLR3GL
7619,ALKBH7
7620,C9orf64
7621,RPAIN
7622,CHCHD5
7623,CARD19
7624,POLDIP3
7625,YIPF4
7626,NOA1
7627,COQ5
7628,SLC25A33
7629,NICN1
7630,DNAJC30
7631,MFSD14C
7632,PRADC1
7633,BTBD10
7634,C2orf88
7635,RNF135
7636,NTPCR
7637,EIF1AD
7638,TMEM175
7639,ZDHHC16
7640,ING5
7641,WDR83
7642,PRXL2A
7643,UTP23
7644,PHF6
7645,GINS4
7646,LLPH
7647,MIEN1
7648,UQCC2
7649,DDI2
7650,CHCHD6
7651,NUDT22
7652,PYM1
7653,PDCD2L
7654,ZNF397
7655,NUDT16L1
7656,C7orf50
7657,MRPL45
7658,BRMS1L
7659,VPS25
7660,TMEM107
7661,MON1A
7662,NAA38
7663,CCDC115
7664,CCDC77
7665,CMSS1
7666,ACBD6
7667,THOC3
7668,SARNP
7669,METTL26
7670,LZIC
7671,HVCN1
7672,MCRIP2
7673,PCGF5
7674,COA8
7675,AKT1S1
7676,TMEM101
7677,ELOF1
7678,GFM2
7679,COG8
7680,HPS3
7681,ARFGAP2
7682,NIFK
7683,HOOK3
7684,CYSTM1
7685,CARD11
7686,MSANTD4
7687,MAML2
7688,DOT1L
7689,LZTS2
7690,SYVN1
7691,ZNF512
7692,EFCAB7
7693,LCOR
7694,NEURL4
7695,SLX4
7696,FAM120B
7697,PLPP5
7698,GHDC
7699,MCM8
7700,DCTN5
7701,GON7
7702,JAGN1
7703,C15orf41
7704,ACSS1
7705,KBTBD8
7706,MRPL43
7707,SNORD35B
7708,MAK16
7709,SLC12A8
7710,GNPTG
7711,TUBB6
7712,ZGPAT
7713,ZNF594
7714,TNRC18
7715,GPR174
7716,USP38
7717,MFSD14B
7718,DGAT2
7719,EBPL
7720,GLYR1
7721,DPY30
7722,FAM126A
7723,USP32
7724,KDM2B
7725,SLC9A7
7726,HINT2
7727,PPP1R9B
7728,MCEE
7729,LOXL3
7730,GTPBP3
7731,GPT2
7732,HDGFL2
7733,PIGO
7734,PLEKHA8
7735,PRRC2B
7736,SPSB2
7737,UNC119B
7738,FUT10
7739,PCGF1
7740,CRACR2A
7741,MPV17L2
7742,TUBA1C
7743,LINC00467
7744,FAM220A
7745,C19orf48
7746,NFKBID
7747,CROCCP2
7748,BUD13
7749,TXNDC17
7750,LMNB2
7751,FCRLA
7752,ATP5MD
7753,ABHD14B
7754,ZNF496
7755,HPDL
7756,PHF5A
7757,TRIM52
7758,LRCH3
7759,KLHL22
7760,RIOX2
7761,HAVCR2
7762,CBR4
7763,PARP10
7764,ORAI1
7765,ZBTB45
7766,MFSD2A
7767,RPUSD4
7768,AIFM2
7769,ZDHHC12
7770,SPPL2A
7771,ADO
7772,FBH1
7773,MIGA2
7774,ATAD1
7775,TBRG1
7776,TMTC4
7777,NFATC2IP
7778,ARHGEF39
7779,FAM136A
7780,TMEM87B
7781,SLC35B4
7782,ZNF587
7783,UTP4
7784,PPP1R15B
7785,ALG10
7786,FAM104A
7787,SPRYD3
7788,TMEM209
7789,MASTL
7790,RAB2B
7791,C8orf76
7792,RITA1
7793,ZFYVE19
7794,ATG4C
7795,PWWP3A
7796,HSH2D
7797,WDR73
7798,ABHD13
7799,LTV1
7800,PRPF38A
7801,MPND
7802,NUDCD1
7803,RELT
7804,SYTL1
7805,ALKBH6
7806,LSM10
7807,ATG4D
7808,SNHG7
7809,MFSD5
7810,MIR22HG
7811,CEP19
7812,ARHGAP19
7813,COX14
7814,PPP1R16A
7815,RBM17
7816,PIGY
7817,UBL7
7818,PHYKPL
7819,TCEAL3
7820,TMEM128
7821,TMEM141
7822,USP45
7823,TMEM241
7824,REPS1
7825,TMEM60
7826,ARRDC1-AS1
7827,SMIM3
7828,SNHG12
7829,H2AC12
7830,H2BC12
7831,PPIL4
7832,PAQR8
7833,DGCR6L
7834,TRIM5
7835,ZCCHC3
7836,ALG2
7837,STRIP1
7838,MICALL1
7839,TUBGCP6
7840,SNORD14B
7841,SNORD14C
7842,SNORD14D
7843,SNORD14E
7844,FAM207A
7845,EAF1
7846,DNAJC14
7847,ZCRB1
7848,DOCK7
7849,HELZ2
7850,LRRCC1
7851,UNK
7852,TSPYL5
7853,CIPC
7854,CEP295
7855,ZNF518B
7856,ZC3H12C
7857,SSH2
7858,SELENOI
7859,GFM1
7860,RPPH1
7861,GTPBP10
7862,PNPT1
7863,ANKRD13A
7864,RRP36
7865,TRIM4
7866,HPS4
7867,ARHGAP11B
7868,ABCC10
7869,FGD3
7870,FCHSD1
7871,ATG16L2
7872,KLHL6
7873,KBTBD6
7874,WDR34
7875,UBE3B
7876,RHOT2
7877,KLC4
7878,SAPCD2
7879,RSPRY1
7880,DPH6
7881,MIDN
7882,TMEM250
7883,TSR2
7884,BTBD6
7885,SYS1
7886,ZSWIM1
7887,KIAA2013
7888,ZNF551
7889,OTULIN
7890,CEACAM21
7891,TP53I13
7892,ZNF766
7893,CCDC97
7894,THAP3
7895,ZNF468
7896,ZNF160
7897,C5orf30
7898,SAMD1
7899,DCAF15
7900,TICRR
7901,MED30
7902,TMEM41A
7903,IFT20
7904,MCFD2
7905,CCDC32
7906,KNSTRN
7907,BMF
7908,ZNF622
7909,ERI1
7910,GADD45GIP1
7911,TMEM263
7912,SCRN2
7913,YIF1B
7914,MCU
7915,CCDC74A
7916,ZNF799
7917,TIMM29
7918,ZNF625
7919,ZNF700
7920,LYRM7
7921,STARD13
7922,N4BP2L1
7923,ZFAND2A
7924,LRSAM1
7925,CCDC126
7926,SEC11C
7927,FAM104B
7928,PYGO2
7929,CEP95
7930,ANGEL2
7931,PIP4P1
7932,PRMT9
7933,TCEAL8
7934,ZNF598
7935,JPT2
7936,SPSB3
7937,DMAC1
7938,TRIM41
7939,ESAM
7940,ADCK2
7941,DHX57
7942,FMNL3
7943,CERS5
7944,DPP9
7945,AP5B1
7946,CCDC34
7947,SLC25A46
7948,SLC39A13
7949,BOD1
7950,MSANTD3
7951,LMF2
7952,C12orf29
7953,R3HDM4
7954,TMEM259
7955,CDKN2AIPNL
7956,ANKRD40
7957,UAP1L1
7958,BTF3L4
7959,RCCD1
7960,RNF185
7961,ACBD5
7962,ANKRD44
7963,UBXN11
7964,C12orf65
7965,RPS19BP1
7966,ZNF830
7967,SLFN11
7968,CHURC1
7969,ATPAF2
7970,ZNF765
7971,ZNF845
7972,CENPL
7973,SMDT1
7974,LONRF1
7975,RRP7BP
7976,YTHDC1
7977,ELMSAN1
7978,LIN52
