,p value
MAN2A2,0.707109228
MAN2C1,0.560158527
MAN2A1,0.302699834
MAN2B1,0.421560958
MANBA,0.637269073
MAP4,0.266436858
MARK3,0.156803536
MARS1,0.577264751
MAT2A,0.29307993
MAX,0.743597734
MAZ,0.060616274
MBD1,0.29707198
MBNL1,0.746007565
MBP,0.996970286
MCL1,0.941816503
MCM2,0.237532532
MCM3,0.816321745
MCM4,0.674200185
MCM5,0.231252703
MCM6,0.267031074
MCM7,0.478839194
CD46,0.208848648
DNAJB9,0.777256186
MDH1,0.156924697
MDH2,0.210818083
MDM2,0.714344809
MDM4,0.525704735
ME2,0.57741631
MEA1,0.667774186
MECP2,0.12901882
MEF2A,0.724669796
BORCS8-MEF2B,0.724371629
MEF2C,0.7030366
MEF2D,0.971627526
MAP3K1,0.142407054
MAP3K3,0.545451771
MAP3K4,0.161271895
MAP3K5,0.134620378
RAB8A,0.466448012
MEN1,0.742159231
MEST,0.850229347
METTL1,0.020622208
MFAP1,0.015100926
MFAP3,0.761880989
MELTF,0.222410303
MFNG,0.356105827
MGAT1,0.887267332
MGAT2,0.803709614
MGAT3,0.66464173
MGAT5,0.566965037
MIA2,0.896524233
MGMT,0.391064482
MGST1,0.627959793
MGST2,0.370997345
MGST3,0.836846033
CIITA,0.532755866
CD99,0.706632078
MICB,0.433889741
MIF,0.43751166
MIPEP,0.360132529
ATXN3,0.275491623
MKI67,0.992031426
MKLN1,0.918612868
MLH1,0.540334439
MAP3K11,0.048540813
KMT2A,0.340185407
MLLT1,0.078125795
AFF1,0.73422153
MLLT3,0.688903673
AFDN,0.416522383
MLLT6,0.927808673
MMP7,0.417331328
ALDH6A1,0.499941444
MNAT1,0.637941386
MNDA,0.563327989
MOCS2,0.867387402
MOV10,0.404784216
CD200,0.236477693
MPG,0.30229974
MPI,0.449626017
MPP1,0.908672147
MPST,0.222818832
MPV17,0.821743301
MRE11,0.47020404
ABCC1,0.5156049
MSH2,0.474047967
MSH3,0.370932507
MSH5,0.510961706
MSN,0.641263316
MSRA,0.852677367
MT1E,0.032359819
MT1X,0.224494777
MT2A,0.310237366
MTAP,0.741541256
ATP6,0.224648005
ATP8,0.140876768
TRNC,0.717688368
COX1,0.791611224
COX2,0.212108093
COX3,0.880770514
CYTB,0.231395751
MTF1,0.880582165
NUDT1,0.244201941
MTHFD1,0.225993391
MTHFR,0.585327366
MTIF2,0.314447288
MTM1,0.987280281
ND1,0.955237397
ND2,0.133069637
ND3,0.830103906
ND4,0.099989458
ND4L,0.266595122
ND5,0.412162683
ND6,0.306707336
MTR,0.498856554
RNR1,0.35022569
RNR2,0.314317769
MTRR,0.119419718
TRNA,0.264427547
TRND,0.399361156
TRNE,0.185653505
TRNF,0.640436929
TRNG,0.223454124
TRNH,0.659195018
TRNI,0.381486619
TRNL1,0.76456707
TRNL2,0.245405825
TRNM,0.280408558
TRNN,0.445702825
TRNP,0.430234696
TRNQ,0.649784379
TRNR,0.002987968
TRNS1,0.640688032
TRNS2,0.291234793
TRNT,0.966700858
TRNV,0.220445868
TRNW,0.691186632
TRNY,0.997161856
MTX1,0.691093491
TRIM37,0.159601984
MMUT,0.630551974
MUTYH,0.91064308
MVD,0.647848772
MVK,0.739190289
MX1,0.834751975
MX2,0.934113881
MYB,0.921050944
MYBL2,0.108996808
MYC,0.447938236
MYD88,0.999741805
GADD45B,0.464366427
MYH9,0.311500343
MYH10,0.153964509
MYL5,0.784870462
MYL6,0.109808134
MYO1C,0.358642205
MYO1D,0.869479249
MYO1E,0.845352797
MYO5A,0.12256573
MYO6,0.485200943
MYO9A,0.758540343
MYO9B,0.72336779
PPP1R12A,0.098035312
NAB1,0.177401487
NAB2,0.508935088
NACA,0.540545053
NAGA,0.531004077
NAGLU,0.269057315
HNRNPM,0.135334923
NAP1L1,0.21896202
NAP1L4,0.215599253
NARS1,0.573174237
NASP,0.101878059
NUBP1,0.391319711
NBN,0.401583015
NCBP1,0.484952046
NCF2,0.335780147
NCF4,0.653794618
NCK1,0.588362184
NCL,0.024406835
NDUFA1,0.631998768
NDUFA2,0.595354454
NDUFA3,0.469483951
NDUFA4,0.448711906
NDUFA5,0.29299504
NDUFA6,0.064144083
NDUFA7,0.666054761
NDUFA8,0.419184677
NDUFA9,0.608073342
NDUFA10,0.091850271
NDUFAB1,0.617060761
NDUFB1,0.187419015
NDUFB2,0.280742272
NDUFB3,0.11145817
NDUFB4,0.389101601
NDUFB5,0.144070077
NDUFB6,0.642455029
NDUFB7,0.68065695
NDUFB8,0.414560578
NDUFB9,0.821829489
NDUFB10,0.269262642
NDUFC1,0.967872664
NDUFC2,0.465682163
NDUFS1,0.10451789
NDUFS2,0.060310801
NDUFS3,0.217437463
NDUFV1,0.323194632
NDUFS4,0.443596264
NDUFS5,0.842021624
NDUFS6,0.564361711
NDUFS8,0.638525086
NDUFV2,0.024449593
NDUFV2P1,0.856790114
NDUFV3,0.438223797
DRG1,0.389443546
NEDD4,0.995534975
SEPTIN2,0.003423749
RPL10A,0.323827464
NEDD8,0.418878177
NEDD9,0.430324229
NEK1,0.827534296
NEK2,0.574031334
NEU1,0.542630765
NF1,0.610777064
NF2,0.184534195
NFATC2,0.723994815
NFATC3,0.93948448
NFE2L1,0.406542826
NFE2L2,0.873460209
NFKB1,0.788475375
NFKB2,0.837141158
NFKBIA,0.840443851
NFKBIB,0.059260032
NFKBIE,0.970910022
NFKBIL1,0.551955828
TONSL,0.337515975
NFRKB,0.443127686
NFX1,0.00406328
NFYA,0.360430869
NFYB,0.232827322
NFYC,0.832276001
SNU13,0.624696175
NID1,0.685418424
NINJ1,0.395106618
NINJ2,0.992983849
NIT1,0.208585311
NKTR,0.187953499
NME1,0.5695833
NME2,0.557010898
NME3,0.806712363
NME4,0.593430169
NQO2,0.532605065
NMT1,0.877411
NOP2,0.873875345
NONO,0.068308475
CNOT2,0.931985566
CNOT3,0.577934438
CNOT4,0.056907287
NOTCH1,0.762573277
NOTCH2,0.936944801
PNP,0.680890273
NPAT,0.678691237
NPC1,0.656091683
NPM1,0.654869296
NPM1P6,0.48294741
SLC11A2,0.084967546
NRAS,0.250469349
NRDC,0.057459401
NRF1,0.53178622
YBX1,0.457024138
NSF,0.252259942
NT5E,0.763322542
NTHL1,0.517338582
NUCB1,0.886926046
NUCB2,0.838030593
NUMA1,0.266437253
NUP88,0.128491673
NUP98,0.308290722
NVL,0.024287939
OAS1,0.836250038
OAS2,0.678789503
OAS3,0.807729517
OAT,0.74986266
TBC1D25,0.933494336
OAZ1,0.150572249
OAZ2,0.642247171
ODC1,0.767867898
ODF2,0.413948372
OGDH,0.687840924
OGG1,0.409074629
OPA1,0.291213767
ORC1,0.71000923
ORC2,0.916266065
ORC4,0.493304697
ORC5,0.931466511
OSBP,0.890776951
OXA1L,0.100681496
OXCT1,0.37550096
OXTR,0.563278839
P2RX4,0.960692851
P2RX5,0.099808906
P4HA1,0.663095306
P4HB,0.692876009
PA2G4,0.975543062
PEBP1,0.271814902
FURIN,0.960909546
PAFAH1B1,0.629360693
PAFAH1B2,0.844887386
PAFAH1B3,0.30445364
PAFAH2,0.60250076
PRDX1,0.815841693
PAK1,0.471691541
PAK2,0.823655664
PAM,0.745999608
PARN,0.226320363
PAWR,0.280550193
PAX5,0.421556435
PDCL,0.67522645
PBX2,0.592013667
PBX3,0.991610751
PCBD1,0.359009449
PCBP1,0.508306287
PCBP2,0.616182764
PCCA,0.353757077
PCCB,0.601515122
PCK2,0.494052377
PCM1,0.057451022
PCMT1,0.578693496
PCNA,0.50032633
PCNT,0.734099104
CHMP1A,0.14455375
CDK16,0.832194916
CDK17,0.891752533
PCYT1A,0.548868098
PDCD1,0.911542094
PDCD2,0.742722585
PDE4B,0.6666622
PDE6D,0.081896185
PDE7A,0.925547172
PDE8A,0.656286431
PDHA1,0.340772712
PDHB,0.659351798
PDK1,0.026684415
PDK3,0.774782394
PDPK1,0.369383348
PEPD,0.47775212
PER1,0.414331946
GATB,0.543035016
PEX1,0.061732357
PEX6,0.186310754
PEX7,0.513649469
PEX10,0.756658697
PEX13,0.508020683
PEX14,0.137737274
PFAS,0.323651349
CFP,0.082619682
PFDN1,0.870841097
PFDN2,0.601538313
PFDN4,0.343134805
PFDN5,0.427406931
PFKFB3,0.564595443
PFKL,0.184278733
PFKM,0.27716358
PFKP,0.086602164
PFN1,0.61649709
PFN2,0.265160174
CDK14,0.209588674
PGAM1,0.168587243
PGD,0.186414468
PGGT1B,0.158415916
PGK1,0.11569734
PGM1,0.918901266
PGM3,0.760858703
PHB,0.795045293
SLC25A3,0.790139608
PHF1,0.492008161
PHF2,0.112357088
PHKA2,0.682108881
PHKB,0.920488496
PHKG2,0.109571613
SERPINB8,0.631277073
SERPINB9,0.431116754
SERPINB10,0.204840948
PIGA,0.733056518
PIGC,0.010385761
PIGF,0.855466303
PIGH,0.101970026
PIK3C2A,0.741579723
PIK3C2B,0.982102088
PIK3C3,0.141897417
PIK3CA,0.683027274
PIM1,0.372482846
PIK3CD,0.436125419
PIK3CG,0.197588816
PIK3R1,0.340307711
PIK3R2,0.586587065
PI4KA,0.143099286
PI4KB,0.153177235
PIN1,0.258702774
PIN4,0.952452591
PIP4K2A,0.857229139
PITPNA,0.800203198
PKD1,0.114811261
PKD2,0.485954264
PKM,0.999608769
PKNOX1,0.798137288
PLA2G4A,0.905672906
PLAGL2,0.785784435
PLCB2,0.267833758
PLCG1,0.943887391
PLCG2,0.275805213
PLD1,0.768887004
PLEC,0.203967514
PLEK,0.691490604
PLK1,0.271689657
PLOD1,0.38154091
PLP2,0.413950616
PLRG1,0.646923669
PLS3,0.35575687
PLSCR1,0.606703228
PLTP,0.340402949
PLXNA1,0.297040528
PMAIP1,0.812621799
PNOC,0.660211608
PML,0.841542346
PMM1,0.992668925
PMM2,0.189183632
PMS1,0.51429727
PMS2P1,0.753370402
PMS2P2,0.483564275
PMS2P4,0.686382047
PMS2P5,0.95095716
PMS2P3,0.368424985
EXOSC9,0.792194263
EXOSC10,0.880213958
PMS2,0.923856025
PNN,0.100627933
UBL3,0.512708901
POLA1,0.321553789
POLB,0.614939812
POLD1,0.468344511
POLD2,0.996316373
POLE,0.156489127
POLE2,0.778998109
POLG,0.072779784
POLH,0.504745892
POLR2A,0.745091791
POLR2B,0.154567975
POLR2C,0.310020446
POLR2D,0.380956681
POLR2E,0.121161777
POLR2F,0.649143121
POLR2G,0.021786088
POLR2H,0.867434807
POLR2I,0.739832025
POLR2J,0.180473973
POLR2K,0.443092015
POLR2L,0.767261549
POLRMT,0.036187212
PON2,0.328470773
POR,0.297426173
POU2AF1,0.344691103
POU2F1,0.014475685
POU2F2,0.181280753
PPA1,0.327324909
MED1,0.221969563
PPAT,0.533471454
CTSA,0.961334619
PPIA,0.774475551
PPIB,0.850792137
PPID,0.91294753
PPIAP11,0.188019695
PPM1A,0.592264815
PPM1B,0.259285959
PPM1G,0.7933178
PPOX,0.737163763
PPP1CA,0.498047211
PPP1CB,0.266794336
PPP1CC,0.207237682
PPP1R2,0.042499151
PPP1R7,0.050415054
PPP1R8,0.987570385
PPP1R10,0.766224242
PPP2CA,0.102920285
PPP2CB,0.923462245
PPP2R1A,0.228313285
PPP2R1B,0.487170657
PPP2R2A,0.386937013
PTPA,0.287319249
PPP2R5A,0.823478822
PPP2R5C,0.824404649
PPP2R5D,0.102920633
PPP2R5E,0.186205554
PPP3CA,0.481242813
PPP4C,0.044102275
PPP3CB,0.783270292
PPP3CC,0.541418708
PPP3R1,0.508158931
PPP5C,0.139337151
PPP6C,0.02279757
PPT1,0.889843082
PRCC,0.397220458
PRCP,0.772699889
SRGN,0.925758433
PRIM1,0.847798376
PRIM2,0.858618191
PRKAA1,0.536528702
PRKAB1,0.150934009
PRKACA,0.886434523
PRKACB,0.519179137
PRKAG1,0.115095954
PRKAR1A,0.272450173
PRKAR1B,0.15014778
PRKAR2A,0.673802615
PRKCB,0.898715159
PRKCD,0.187167944
PRKCH,0.173912887
PRKCI,0.493301326
PKN1,0.197227021
PKN2,0.805355085
PRKCSH,0.467265713
PRKDC,0.981518319
MAPK1,0.818922104
MAPK3,0.382960731
MAPK6,0.322842918
MAPK8,0.541767456
MAPK11,0.622568718
MAPK9,0.160202478
MAP2K1,0.963792928
MAP2K2,0.382922408
MAP2K3,0.700352251
MAP2K5,0.764543446
MAP2K6,0.877854826
MAP2K7,0.295225903
EIF2AK2,0.593463737
DNAJC3,0.317756145
THAP12,0.440279938
PRKX,0.591031137
PRNP,0.718689434
PRPS1,0.504932544
PRPS2,0.213242377
PRPSAP1,0.775831355
PRPSAP2,0.18328213
LGMN,0.130468775
PSAP,0.483609104
PSEN1,0.240508438
PSEN2,0.632204849
PSKH1,0.885016898
PSMA1,0.486435442
PSMA2,0.240490259
PSMA3,0.931407493
PSMA4,0.157634921
PSMA5,0.930515377
PSMA6,0.314694607
PSMA7,0.655805549
PSMB1,0.466906767
PSMB2,0.224782952
PSMB3,0.61319952
PSMB4,0.406954633
PSMB5,0.4549802
PSMB6,0.051786968
PSMB7,0.353285025
PSMB8,0.017968831
PSMB9,0.728418011
PSMB10,0.866562776
PSMC1,0.061622901
PSMC2,0.181572934
PSMC3,0.182717102
PSMC4,0.770286548
PSMC5,0.030476215
PSMC6,0.093057189
PSMD1,0.03784885
PSMD2,0.297255754
PSMD3,0.305786454
PSMD4,0.307884428
PSMD5,0.105507195
PSMD7,0.015478387
PSMD8,0.457534993
PSMD9,0.453515703
PSMD10,0.685267018
PSMD11,0.030808861
PSMD12,0.511874201
PSMD13,0.007675229
PSME1,0.571730567
PSME2,0.329140185
PSPH,0.41645235
PTAFR,0.061459029
PTBP1,0.038348648
PTEN,0.946358963
PTK2,0.41071789
TWF1,0.225542971
PTMA,0.180589273
PTMAP2,0.548982376
PTMAP4,0.467625838
PTMS,0.587759284
QSOX1,0.155694895
PTPN1,0.314437052
PTPN2,0.769188582
PTPN6,0.269067519
PTPN7,0.557707212
PTPN9,0.580097479
PTPN11,0.14030865
PTPN12,0.505900433
PTPRA,0.739211834
PTPRC,0.909647697
PTPRCAP,0.628328155
PTPRS,0.594160656
PTS,0.729750571
RAD1,0.096883763
PURA,0.002327893
PURB,0.312267096
PVT1,0.537708111
PWP2,0.483737637
PEX19,0.501469642
ABCD3,0.979011651
ABCD4,0.233976167
PXMP2,0.602324445
PEX2,0.607114175
PEX5,0.088344849
PYCR1,0.293207923
ALDH18A1,0.400734697
PCYT2,0.49525268
PYGB,0.55353562
QARS1,0.701063593
QDPR,0.865571248
RAB1A,0.130290183
RAB2A,0.169384414
RGL2,0.537082539
RAB4A,0.985275204
RAB5A,0.173875028
RAB5B,0.058444087
RAB6A,0.930530453
MAP4K2,0.046967866
RAB13,0.02528435
RAB27A,0.172608119
RABGGTA,0.432827517
RABGGTB,0.227640209
RABIF,0.675438451
RAB5C,0.307482383
RAC1,0.788007418
RAC2,0.421976742
RAD9A,0.255489686
RAD17,0.806234762
RAD21,0.604692321
RAD23A,0.461023011
RAD23B,0.2014781
RAD51,0.428932898
RAD51C,0.51277706
RAD51B,0.80854842
RAD51D,0.504083127
RAF1,0.717326312
RALA,0.259238864
RALB,0.634642128
RALGDS,0.766014371
RAN,0.874867726
RANBP1,0.29214768
RANBP2,0.047117801
RANGAP1,0.179218342
RAP1A,0.637431757
RAP1B,0.69174049
RAP1GDS1,0.90921127
RAP2A,0.371204029
RAP2B,0.929998274
RARA,0.696185738
RARS1,0.695698989
PLAAT4,0.076790044
RASA1,0.312533342
RASA2,0.727981831
RB1,0.618336509
ARID4A,0.171980759
KDM5A,0.01951854
RBBP4,0.730928665
RBBP5,0.379820926
RBBP6,0.597178844
RBBP7,0.488083131
RBBP8,0.392463819
RBL1,0.401448666
RBL2,0.295505988
RBM3,0.44133499
RBM4,0.949207975
RCN1,0.298574974
RCN2,0.351549407
RDX,0.044020118
RECQL,0.117113038
REL,0.666465218
RELA,0.784627474
RELB,0.757441751
UPF1,0.090751916
DPF2,0.226767038
REST,0.728660679
REV3L,0.166521642
RFC1,0.271155336
RFC2,0.503034455
RFC3,0.154668613
RFC4,0.847128944
RFC5,0.927187557
RFNG,0.086371419
TRIM27,0.88820083
RFX5,0.524625287
RGS1,0.135179835
RGS2,0.36652655
RGS3,0.248307826
RGS10,0.549049693
RGS13,0.48791935
RGS16,0.483094606
RHEB,0.825192476
RING1,0.311018799
RIT1,0.249671464
RLF,0.953305309
RMRP,0.092056771
RN7SL1,0.065152866
RN7SL4P,0.963677351
RNASE6,0.996326686
RNASEL,0.51786078
SNORA63,0.013365799
SNORA62,0.853444726
RNF2,0.782786721
BRD2,0.141197765
RNF4,0.231364914
RNF5,0.724215033
RNF6,0.149059459
RNH1,0.019020085
RNPEP,0.764929202
ABCE1,0.67739484
RNU1-4,0.412439562
SNORD15A,0.639171927
SNORA73A,0.262665985
SNORD20,0.159935705
RNY1,0.596902313
RNY3,0.269915231
ROBO1,0.019570041
ROCK1,0.171688011
RP9,0.258332309
RP2,0.395080068
RPA1,0.60755524
RPA2,0.511912843
RPA3,0.510885403
RPE,0.803572587
RPL3,0.971732431
RPL4,0.847788231
RPL5,0.73067604
RPL9P7,0.163083772
RPL6,0.574056848
RPL7,0.362085304
RPL7A,0.060110761
RPL8,0.628787878
RPL9,0.550682903
RPL10,0.05283921
RPL11,0.461651826
RPL12,0.597854198
RPL13,0.985859571
RPL15,0.615358862
RPL17,0.98061301
RPL18,0.823687753
RPL18A,0.288310078
RPL19,0.90002535
RPL21,0.620477935
RPL22,0.277554563
RPL23A,0.703726809
MRPL23,0.623730066
RPL24,0.343080033
RPL26,0.137911383
RPL27,0.339488167
RPL30,0.982649244
RPL27A,0.655761667
RPL28,0.565335848
RPL29,0.821473811
RPL31,0.563144495
RPL32,0.992748983
RPL34,0.253450472
RPL35A,0.530990527
RPL36AL,0.802922542
RPL37,0.536229109
RPL37A,0.252548997
RPL38,0.887195129
RPL39,0.238230463
RPL41,0.744351896
RPL41P5,0.152631773
RPL36A,0.299426841
RPL7P1,0.094992223
RPLP0,0.748178054
RPLP1,0.056270413
RPLP2,0.485871044
MRPL12,0.841635888
MRPS12,0.391151353
RPN1,0.818281706
RPN2,0.93872372
RPS2,0.754563246
RPS3,0.483869812
RPS3A,0.145154655
RPS4X,0.398291548
RPS4Y1,0.927790075
RPS5,0.76886549
RPS6,0.142631035
RPS6KA1,0.880697149
RPS6KA3,0.989455044
RPS6KB1,0.977135807
RPS6KB2,0.176063746
RPS7,0.201111018
RPS8,0.786393458
RPS9,0.225508601
RPS10,0.452943342
RPS11,0.85244119
RPS12,0.24388498
RPS13,0.920341135
RPS14,0.534611098
RPS15,0.477788204
RPS15A,0.375080056
RPS16,0.076732169
RPS17,0.434436561
RPS18,0.236291939
RPS19,0.2484296
RPS20,0.593793304
RPS21,0.297367965
RPS23,0.418810301
RPS24,0.449026298
RPS25,0.582935312
RPS26,0.765546478
RPS27,0.755732759
RPS27A,0.219403063
RPS28,0.400540757
RPS29,0.09618194
RRBP1,0.96865527
RREB1,0.336393421
RRM1,0.912270713
RRM2,0.951328494
RTKN,0.219002645
CLIP1,0.732394689
RSU1,0.126441971
RXRA,0.451318837
RXRB,0.58818052
RYK,0.191614263
S100A4,0.337901324
S100A6,0.601271682
S100A11,0.034456749
S100A13,0.623939727
VPS52,0.938857864
SAFB,0.502369295
ACSM3,0.595230481
MAPK12,0.588031632
SARS1,0.246018467
TSPAN31,0.402405035
SAT1,0.979982735
SBF1,0.20528308
MSMO1,0.634198471
SC5D,0.208149111
ATXN1,0.586929551
ATXN2,0.024798472
ATXN7,0.600725431
SCD,0.655764923
SCO1,0.33252903
SCP2,0.966866494
CCL3,0.021532386
CCL3L1,0.737643442
CCL4,0.063284612
CCL5,0.123460261
CCL17,0.542390314
CCL22,0.961608899
XCL1,0.472224006
SDC1,0.671113125
SDCBP,0.740992368
SDF2,0.081656365
SDHA,0.7152595
SDHB,0.34291394
SDHC,0.248311696
SDHD,0.848528435
SEC13,0.435009036
SEC14L1,0.393775212
TRAPPC2,0.153746872
SEL1L,0.375061219
SELL,0.19671909
SELPLG,0.811852809
SELENOW,0.726330561
MAP2K4,0.406337514
SET,0.630216626
SETMAR,0.746101017
SFPQ,0.692125891
SRSF1,0.672147263
SRSF2,0.052128602
SRSF3,0.879003675
SRSF4,0.452727287
SRSF5,0.071470831
SRSF6,0.921081248
SRSF7,0.954927682
SFSWAP,0.528048017
TRA2B,0.505739156
SGK1,0.611394679
SGTA,0.090824361
SH3BGRL,0.680666528
SH3BP2,0.249380065
SH3GL1,0.836620671
SHC1,0.990305832
FBXW4,0.919027429
SHMT1,0.337589554
SHMT2,0.070116839
SIAH1,0.293945489
SIAH2,0.276148791
ST6GAL1,0.961506112
ST3GAL2,0.721748643
ST3GAL3,0.083114366
STIL,0.985341341
SIPA1,0.053926302
SKIL,0.977546986
SKIV2L,0.227024235
SKP1,0.076515572
SKP2,0.618343947
SLAMF1,0.517438435
SLC1A1,0.444248384
SLC1A4,0.211122907
SLC1A5,0.304884826
SLC2A1,0.037053867
SLC2A3,0.451731876
SLC2A5,0.157512425
SLC3A2,0.211565894
SLC4A2,0.048189762
SMTN,0.161184267
SLC5A3,0.787420637
SLC6A6,0.25030353
SLC7A1,0.623137775
SLC12A2,0.436801581
SLC12A4,0.959191182
SLC16A1,0.297362186
SLC19A1,0.196541367
SLC20A1,0.9674629
SLC25A1,0.34704069
SMARCA2,0.655205987
HLTF,0.721274703
SMARCA4,0.015829514
SMARCB1,0.650573963
SMARCC1,0.102261241
SMARCC2,0.301660662
SMARCD1,0.15872169
SMARCD2,0.146347061
SMARCE1,0.010268175
SMN1,0.8243635
SMN2,0.779749628
SMPD1,0.78683653
SMPD2,0.103530843
SMS,0.899916819
SUMO3,0.842270183
SUMO2,0.296190489
SNAPC1,0.251183588
SNAPC2,0.375094007
SNAPC3,0.207293601
SNAPC4,0.081575065
FSCN1,0.29799055
SNRNP70,0.040085764
SNRPA,0.255509267
SNRPA1,0.832456079
SNRPB,0.410215076
SNRPB2,0.62706431
SNRPC,0.751187257
SNRPD1,0.236578648
SNRPD2,0.757570373
SNRPD3,0.872704987
SNRPE,0.421458426
SNRPF,0.658672504
SNRPG,0.720053398
SNRPN,0.537785537
SNX1,0.205581287
SNX2,0.264332841
SOAT1,0.371073415
SOD1,0.450443102
SOD2,0.429322124
CAPN15,0.348176035
SON,0.86240836
SORD,0.379360285
SORL1,0.361643814
SOS1,0.442278893
SOS2,0.015108081
SOX4,0.468973492
SOX9,0.462040765
SP1,0.553568734
SP3,0.891344867
SP4,0.736527193
SP100,0.150612891
SPAG1,0.414669107
UAP1,0.708046456
SPARC,0.575838572
SPAST,0.73299031
SPG7,0.941271272
SPI1,0.094162695
SPIB,0.938114833
SPN,0.476483681
SPR,0.600421026
SPTAN1,0.815714611
SPTBN1,0.904183838
SQLE,0.35418651
SRC,0.873848586
SRI,0.528259624
SREBF1,0.304714213
SREBF2,0.550714012
SRF,0.721332562
SRM,0.731813668
SRP9,0.110109271
SRP14,0.021049659
SRP19,0.603211067
SRP54,0.080714565
SRP68,0.480354255
SRP72,0.287673373
SRPK1,0.147310463
SRPK2,0.908224722
SRPRA,0.986162233
TRIM21,0.974737245
RO60,0.896160268
SSB,0.038385559
SSBP1,0.805120304
ITPRID2,0.711645423
SSR1,0.587443959
SSR2,0.75899434
SSR3,0.151399312
SSR4,0.698816796
SSRP1,0.967255764
SS18,0.265752198
ST13,0.143942646
STAT1,0.791671535
STAT2,0.753338149
STAT3,0.704166938
STAT5A,0.914264424
STAT5B,0.991059971
STAT6,0.468576445
STAU1,0.36247078
HSPA13,0.718403128
STIM1,0.942100309
NEK4,0.742080359
STK3,0.743245447
STK4,0.907954334
AURKA,0.447427177
STK10,0.782656518
STK11,0.12515614
STRN,0.746611106
STX4,0.156496176
STX5,0.529371613
STXBP2,0.230727602
STXBP3,0.772756985
STYX,0.090072803
SUOX,0.821560574
SUPT4H1,0.589868267
SUPT5H,0.030079153
SUPT6H,0.924525711
SUPV3L1,0.694087446
SURF1,0.611468998
SURF2,0.19819245
SURF4,0.594651203
MED22,0.280126863
SURF6,0.906058623
SUV39H1,0.180300165
VAMP1,0.186203848
VAMP2,0.54943046
VAMP7,0.338287028
SYK,0.492180878
SYPL1,0.926168834
TBXT,0.450839741
TACC1,0.345157252
ADAM17,0.990926558
TADA2A,0.400837833
TAF1,0.11552363
TAF2,0.766550574
TAF4B,0.124285248
TAF5,0.872130352
TAF6,0.725805166
TAF7,0.75163327
TAF9,0.86658141
TAF10,0.927848753
TAF11,0.786876516
TAF12,0.574461949
TAF13,0.547354585
MAP3K7,0.609315645
TALDO1,0.983425217
TAP1,0.684571017
TAP2,0.572426294
TAPBP,0.681500672
TARBP1,0.990005628
TARBP2,0.109694548
TARS1,0.84532125
TAZ,0.127465789
TBCA,0.535047242
TBCC,0.036993916
TBCD,0.048243815
TBCE,0.247999516
TBL1X,0.221886479
TBP,0.516852471
TBXAS1,0.775004001
TCEA1,0.227572183
ELOC,0.121125327
ELOB,0.954404782
ELOA,0.497722791
TCF4,0.89860564
HNF1B,0.949477422
TCF3,0.133786247
TCF7,0.432957476
ZEB1,0.298828854
GCFC2,0.496896756
TCF12,0.380807579
TCF19,0.617424063
TCF20,0.985172232
VPS72,0.335786885
MLX,0.438917807
TCN2,0.829499753
TCOF1,0.320327682
TCP1,0.946872955
TCTA,0.231735033
DYNLT3,0.830698199
PPP1R11,0.811015571
DYNLT1,0.2143055
TDG,0.051221023
PRDX2,0.626496289
TEAD4,0.910332582
TEC,0.237222338
TMBIM6,0.694093984
TEP1,0.587283267
TERC,0.837120952
TERF1,0.840196536
TERF2,0.853014409
TESK1,0.332927063
TFAM,0.800768345
TFAP4,0.639209954
TFCP2,0.012154668
TFDP1,0.643671214
TFDP2,0.824608735
TFE3,0.82074603
TFRC,0.917044896
TGFB1,0.924768575
TGFBR1,0.858817456
TGFBR3,0.966493496
THOP1,0.625988182
KLF10,0.537099852
TIA1,0.424829578
TIAL1,0.363732153
TIMP1,0.333257423
TK1,0.664737372
TKT,0.966511335
TLE3,0.29454506
TLE4,0.06066464
TLN1,0.668842747
SEC62,0.169010875
TLR1,0.796285115
GPR137B,0.137927703
TM7SF2,0.185288996
TRAPPC10,0.2762147
TMF1,0.236888393
TMOD1,0.614673652
TMPO,0.052383446
TMSB4X,0.33459688
TMSB4XP1,0.851159303
TMSB4XP8,0.206793054
TMSB4XP4,0.447973422
TMSB4XP6,0.129109843
TNF,0.491433359
TNFAIP1,0.1572521
TNFAIP2,0.512094424
TNFAIP3,0.996044374
TNFRSF1A,0.679619069
TNFRSF1B,0.272817046
TOP1,0.57760198
TOP2A,0.165788413
TRA-TGC7-1,0.543266725
TOP2B,0.196437241
TOP3A,0.692782827
TP53,0.279623459
TP53BP1,0.0341448
TP53BP2,0.256300189
TP73,0.331769265
TPD52,0.023914682
TPD52L2,0.538210958
TPI1,0.381874693
TPM3,0.68936235
TPM4,0.680337856
TPMT,0.992165036
TPP2,0.473433569
TPR,0.044707121
TPT1,0.311166844
NR2C1,0.121238431
NR2C2,0.166021404
HSP90B1,0.565388119
TRAF1,0.666959951
TRAF2,0.074450494
TRAF3,0.240525052
TRAF5,0.493606012
CCT3,0.93355319
TRIO,0.597348767
TRIP6,0.507450442
TRL-TAG1-1,0.55050563
TRN-GTT2-1,0.883694709
TRP-AGG2-6,0.06496136
TRR-ACG1-2,0.630371249
TRV-AAC1-4,0.887937639
TSN,0.65623438
TSC1,0.295987855
TSC2,0.607958236
TSG101,0.066212599
TSNAX,0.636364042
TSPYL1,0.9637661
EIPR1,0.607451792
TST,0.226474149
TSTA3,0.02786156
TTC1,0.068959458
DNAJC7,0.238402824
TTC3,0.384492851
