,p value
GTF2H2,0.430200329
GTF2H3,0.809724809
GTF2H4,0.785379351
GTF2I,0.89239984
GTF2IP1,0.727977272
GTF3A,0.935112928
BRF1,0.746367781
GTF3C1,0.742505311
GTF3C2,0.955265254
GUCY1A1,0.022348228
GUCY1B1,0.016593834
GUK1,0.577340061
GUSB,0.851966874
GYG1,0.584065997
GYPC,0.706879031
GYPE,0.809294506
GYS1,0.787959666
H1-0,0.349631887
H1-2,0.812699201
H1-3,0.932413876
H1-4,0.506451928
H1-5,0.945410515
H2AC8,0.911332112
H2AC7,0.926253749
H2AX,0.537085761
H2AZ1,0.884006209
H2BC5,0.591057254
H2BC3,0.847343059
H3-3A,0.286410611
H3-3B,0.603402281
H1-1,0.237983188
HSD17B10,0.780249101
HAGH,0.931292688
HADHA,0.308154646
HADHB,0.926624511
HADH,0.842281142
HARS1,0.538720815
HBD,0.175812844
HCCS,0.705221215
SERPIND1,0.554617897
HCFC1,0.579438318
HCK,0.485848797
HCLS1,0.285570022
HTT,0.893906769
HDAC1,0.675157587
HDAC2,0.422792377
HDGF,0.353644036
HDLBP,0.554112239
HELLS,0.522966987
NCKAP1L,0.398826485
HEXA,0.59668887
HEXB,0.144590311
HFE,0.96751012
HGF,0.605706083
HHEX,0.415695594
HIC1,0.993820748
HIF1A,0.476864032
HIP1,0.918923902
UBE2K,0.725984468
HINT1,0.430462662
HIVEP1,0.967635876
HIVEP2,0.232140526
HK1,0.796612907
HK2,0.36055272
HK3,0.568048985
ZBTB48,0.780877739
HLA-A,0.490453927
HLA-B,0.707066208
HLA-C,0.578454964
HLA-DMA,0.454382703
HLA-DMB,0.477600381
MNX1,0.757097104
HLA-DOA,0.333194067
HLA-DOB,0.918748525
HLA-DPA1,0.452288962
HLA-DPB1,0.717562611
HLA-DPB2,0.574210853
HLA-DQA1,0.037965569
HLA-DQA2,0.719836369
HLA-DQB1,0.177983409
HLA-DQB2,0.937479959
HLA-DRA,0.227170141
HLA-DRB1,0.231990543
HLA-DRB5,0.520961689
HLA-DRB6,0.744768657
HLA-E,0.673642152
HLA-F,0.583632709
HLA-G,0.094640376
HLA-H,0.652264372
HLA-J,0.014741384
HLA-K,0.050066745
HLA-L,0.035224155
MR1,0.178132509
HLCS,0.430407761
HMBS,0.459481326
HMGB1,0.798207842
HMGB2,0.874677038
HMGB3,0.2853162
HMGN1,0.712617868
HMGN2,0.951415614
HMGCL,0.526127422
HMGCR,0.459363536
HMGCS1,0.769024278
HMGA1,0.619692295
HMMR,0.375106569
HMOX1,0.993060834
HMOX2,0.550279976
NR4A1,0.347407324
HMX2,0.812874357
FOXA3,0.534916939
HNF4G,0.557058161
HNMT,0.378812878
SLC29A2,0.386534799
HNRNPA1,0.152274483
HNRNPA2B1,0.053315524
HNRNPAB,0.945015372
HNRNPC,0.352710984
HNRNPD,0.734004865
HNRNPF,0.988544767
HNRNPH1,0.406463624
HNRNPH2,0.041936565
HNRNPH3,0.207878374
HNRNPK,0.61945047
HNRNPL,0.661317009
HNRNPU,0.215361439
HOXA1,0.373772549
HOXB2,0.600265588
HOXB3,0.718150813
HOXB4,0.327906106
HOXB7,0.47380016
HOXC4,0.887891865
HPCAL1,0.107498203
HPRT1,0.900385685
HPS1,0.65835311
HRAS,0.766770383
AGFG1,0.914950089
AGFG2,0.549505234
PRMT2,0.567359467
PRMT1,0.620323843
HES1,0.850089648
HSBP1,0.575283926
HSD17B4,0.087283601
HSF1,0.686128939
HSF2,0.441053175
HSF4,0.926836561
DNAJB2,0.976688
DNAJA1,0.211361006
HSPA1A,0.618426513
HSPA1B,0.589324555
HSPA1L,0.679126562
HSPA2,0.435932781
HSPA4,0.273793525
HSPA5,0.287778335
HSPA6,0.090189469
HSPA7,0.117479
HSPA8,0.297941757
HSPA9,0.383617554
HSPB1,0.68723882
HSP90AA1,0.04497945
IGSF3,0.631230927
HSP90AA2P,0.036894625
HSP90AB1,0.372762455
HSP90AB3P,0.099795985
HSPD1,0.383878657
HSPE1,0.898296626
DNAJB1,0.702855885
DNAJC4,0.817077652
HSPG2,0.277799474
NDST1,0.694576268
FOXN2,0.382449663
HTR2B,0.904719739
HTR6,0.93046051
HUS1,0.494054412
TNC,0.709707773
IARS1,0.559888544
ICA1,0.45670533
ICAM1,0.866176408
ICAM2,0.898659933
ICAM3,0.990271056
ICAM4,0.125398874
IRF8,0.468090436
MRPL58,0.840330028
ID2,0.819893574
ID3,0.409439244
IDE,0.713150892
IDH1,0.201394076
IDH2,0.831588382
IDH3A,0.443659905
IDH3B,0.81659581
IDH3G,0.551161954
IDI1,0.594368233
IDS,0.336448316
IDUA,0.32112196
IFI16,0.57656819
IFI27,0.873059601
IFI35,0.792662316
SP110,0.349520952
IFIT2,0.952817681
IFIT1,0.762137026
IFIT3,0.954849796
IFNA2,0.897735322
IFNAR1,0.882480788
IFNAR2,0.736753335
IFNG,0.329148367
IFNGR1,0.946818279
IFNGR2,0.480195105
IFRD1,0.619854833
IGBP1,0.28548369
IGF1,0.342786324
IGF1R,0.160737373
IGF2R,0.92495119
IGFBP2,0.475200349
IGFBP3,0.990360245
IGFBP4,0.45598046
IGHA1,0.69582235
IGHA2,0.521086965
IGHD,0.984016123
IGHE,0.207165167
IGHG1,0.813592746
IGHG2,0.602570721
IGHG3,0.587125145
IGHG4,0.712613343
IGHGP,0.837703892
IGHM,0.998814046
IGHMBP2,0.721494752
JCHAIN,0.902602771
IGKC,0.253376079
RBPJ,0.613657218
IGLC1,0.166910851
IGLC2,0.325679986
IGLC3,0.416958988
IGLC5,0.44646204
IGLC6,0.247750514
IGSF1,0.952832965
IK,0.020665386
IKBKB,0.999903023
IL1A,0.94344862
IL1B,0.331410323
IL1R1,0.771794992
IL1RAP,0.271481645
IL2RA,0.843429129
IL2RB,0.269709691
IL2RG,0.407225785
IL3RA,0.869591323
IL4R,0.689531491
IL6R,0.252625253
IL6ST,0.305587926
IL7,0.707971048
IL7R,0.800551913
CXCL8,0.289138003
IL9R,0.947582399
IL10,0.669605574
IL10RA,0.394222647
IL10RB,0.087145444
IL11RA,0.880312211
IL12A,0.571343122
IL12B,0.50833095
IL12RB1,0.407053186
IL12RB2,0.152791515
IL13RA1,0.381888119
IL15,0.770822768
IL15RA,0.85405168
IL16,0.533805584
TNFRSF9,0.187841281
FOXK2,0.887256101
ILF2,0.757978689
ILF3,0.415885034
ILK,0.922038435
IMPA1,0.845429307
IMPA2,0.8515076
IMPDH1,0.81835728
IMPDH2,0.838474865
INCENP,0.507262265
ING1,0.442921922
ING2,0.372705341
CXCL10,0.568527489
INPP1,0.194712767
INPP4A,0.728067892
INPP5A,0.745506545
INPP5B,0.914482154
INPP5D,0.544170096
INPPL1,0.536901387
INSIG1,0.727247641
INSL3,0.097002962
INSR,0.829273067
EIF3E,0.883578244
EIF3EP1,0.50431101
IPP,0.013141644
IPW,0.736397514
IRAK1,0.653577366
ITGA6,0.133395381
IRAK2,0.457238826
IREB2,0.713869464
IRF1,0.497642973
IRF2,0.525517082
IRF3,0.549347768
IRF4,0.859331936
IRF5,0.981005423
IRF6,0.615811787
IRF7,0.5947274
IRS1,0.950534009
ISG20,0.578437213
ITGA1,0.064879699
ITGA3,0.281096294
ITGA4,0.716228689
ITGA5,0.971244966
ITGA7,0.319424086
ITGAE,0.754812881
ITGAL,0.748561001
ITGAM,0.217092057
ITGAV,0.380361896
ITGAX,0.442469203
ITGB1,0.863114727
ITGB2,0.523154594
ITGB3,0.96978242
EIF6,0.836917312
ITGB5,0.617512623
ITGB7,0.986602256
ITGB8,0.300239691
ITIH4,0.876999134
ITK,0.531680046
STT3A,0.396020279
ITPA,0.470570803
ITPK1,0.693598416
ITPKA,0.985528311
ITPKB,0.374445938
ITPR1,0.871037739
ITPR2,0.082413968
ITPR3,0.157660195
IVD,0.297039692
IVL,0.884100952
JAK1,0.177647888
JAK2,0.727779316
JAK3,0.461270095
JARID2,0.469294235
JUN,0.225845044
JUNB,0.354997256
JUND,0.488060441
JUP,0.859217882
CD82,0.894487769
ANOS2P,0.926957449
KARS1,0.903086271
KCNA1,0.491727488
KCNA2,0.655052445
KCNA3,0.356251053
KCNC3,0.881172972
KCNC4,0.8041543
KCND2,0.465242412
KCNJ11,0.425249161
KCNJ12,0.982131902
KCNJ14,0.567420223
KCNJ15,0.904755165
KCNK1,0.497625759
KCNMA1,0.528550677
KCNMB1,0.818494427
KCNN1,0.229264011
KCNN3,0.547415392
KCNN4,0.751657128
KCNQ1,0.023036131
KHK,0.404235947
KIF2A,0.765938461
KIF3C,0.774187323
KIF5A,0.274035335
KIF5B,0.218260624
KIF5C,0.817119519
KLK1,0.742917106
KLK2,0.560933535
KLC1,0.35092895
KIF11,0.988632102
KIFC1,0.595888146
KIF22,0.527710449
KPNA1,0.448580493
KPNB1,0.570364688
KPNA2,0.723123379
KPNA3,0.668057342
KPNA4,0.424049593
KPNA5,0.61132016
TNPO1,0.866052966
IPO5,0.335383104
KRAS,0.658277735
KRT7,0.669995748
KRT10,0.372329563
KRT17,0.475746887
KTN1,0.062342939
LAD1,0.899727103
AFF3,0.996517347
LAG3,0.97463514
LAMA3,0.537217963
LAMA5,0.541404288
LAMB1,0.251862434
LAMB3,0.430017115
LAMC1,0.419417201
LAMP1,0.903535689
LAMP2,0.819175395
RPSA,0.903051241
STMN1,0.800586467
LASP1,0.799163181
LBR,0.295417933
LCAT,0.228604208
LCK,0.323338643
LCP1,0.472878213
LCP2,0.877904553
LDHA,0.975585613
LDHB,0.29140922
LDLR,0.989557751
LEPR,0.972170507
LETM1,0.618364509
LFNG,0.822738862
LGALS1,0.637835929
LGALS3,0.240517414
LGALS3BP,0.948873924
LGALS8,0.24208575
LGALS9,0.839285966
LIF,0.327430703
LIG1,0.676160759
LIG3,0.829526684
LIG4,0.834010294
ABLIM1,0.425097398
LIMK1,0.665337769
LIMK2,0.426818678
LIMS1,0.411048003
LIPA,0.140569776
LIPE,0.105537353
FADS1,0.531658215
LLGL2,0.957143237
FADS3,0.404204988
LLGL1,0.691331813
LMAN1,0.949585785
LMNA,0.914551782
LMNB1,0.69075786
LMO2,0.231892653
PRICKLE3,0.899673492
LMO7,0.021032643
LNPEP,0.359277136
VWA5A,0.845484679
LPP,0.007155992
LRMP,0.731606025
LRCH4,0.570629782
LRP1,0.855480479
LRP2,0.847773863
LRP4,0.725429831
LRP6,0.798029405
LRP5,0.25670989
LRPAP1,0.881432994
LSAMP,0.422312626
LSP1,0.880106608
LSS,0.444409972
LTA4H,0.316305029
LTA,0.584409832
LTB,0.209123196
CYP4F3,0.265666736
LTBP1,0.713836542
LTBP3,0.813782175
LTBR,0.529484985
LTK,0.022539791
LY6E,0.771224632
LY9,0.135167394
CD180,0.357412075
LY75,0.706865809
LYL1,0.964168566
LYN,0.460576456
TACSTD2,0.076772993
M6PR,0.616108083
CAPRIN1,0.919208857
NBR1,0.312844597
MARCKS,0.720743173
MXD1,0.71336744
MAD2L1,0.628191169
SMAD1,0.730995855
SMAD2,0.814464921
SMAD3,0.679367069
SMAD4,0.624977847
SMAD5,0.420857711
SMAD7,0.728220373
MAFG,0.75474042
MAGOH,0.417588282
MAK,0.037150784
MAL,0.320263354
MAN1A1,0.643596407
MAN2A2,0.753976061
MAN2C1,0.75497213
MAN2A1,0.245994013
MAN2B1,0.513379165
MANBA,0.485438729
MAP1A,0.104690441
MAP1B,0.130544531
MAP4,0.38442859
MARK1,0.960595149
MARK3,0.739896245
MARS1,0.842266057
MAT2A,0.44940999
MATK,0.616110536
MAX,0.964167625
MAZ,0.28513758
MBD1,0.545545442
MBNL1,0.866107953
MBP,0.824162683
MC1R,0.235043737
MCAM,0.726662713
MCC,0.474714653
CHST6,0.415131835
MCL1,0.806060154
MCM2,0.498754112
MCM3,0.869898443
MCM4,0.911647148
MCM5,0.524132101
MCM6,0.434494649
MCM7,0.890272316
CD46,0.235442361
DNAJB9,0.699684069
MDH1,0.136139594
MDH2,0.529831273
MDK,0.164227645
MDM2,0.617341501
MDM4,0.440728584
ME1,0.28211483
ME2,0.79502231
MEA1,0.536708525
MECP2,0.885586741
MEF2A,0.628834092
BORCS8-MEF2B,0.695071519
MEF2C,0.698196894
MEF2D,0.79345424
MEIS2,0.909498416
MAP3K1,0.151385494
MAP3K3,0.941750277
MAP3K4,0.258202609
MAP3K5,0.10586
RAB8A,0.833786137
MEN1,0.946344322
MEST,0.850491298
MET,0.666166155
METTL1,0.047614161
MFAP1,0.044979756
MFAP3,0.872189914
MFGE8,0.033001295
MELTF,0.157089565
MFNG,0.625873964
MGAT1,0.911076219
MGAT2,0.707917843
MGAT3,0.809442834
MGAT5,0.53224285
MIA2,0.980211069
MGMT,0.496234576
MGST1,0.206047482
MGST2,0.939178636
MGST3,0.831912182
CIITA,0.606631319
CD99,0.787399554
MICB,0.679846895
MIF,0.828524911
CXCL9,0.273679767
MIPEP,0.391362286
ATXN3,0.240162648
MKI67,0.886212978
MKLN1,0.779109019
MLF1,0.185683192
MLH1,0.648621223
MAP3K9,0.487629942
MAP3K10,0.647716108
MAP3K11,0.313330978
KMT2A,0.352196576
MLLT1,0.386655485
AFF1,0.667558539
MLLT3,0.607182755
AFDN,0.385561388
MLLT6,0.94698604
FOXO4,0.456420881
MMP7,0.312517509
MMP9,0.128887005
MMP14,0.993160595
MMP15,0.980375615
MMP17,0.288516184
ALDH6A1,0.412178385
MNAT1,0.593994113
MNDA,0.486100121
MNT,0.511396626
MOCS1,0.431107589
MOCS2,0.50299272
MOV10,0.568535675
CD200,0.246659543
MPG,0.503029071
MPI,0.67742408
MPP1,0.851942126
MPST,0.180249173
MPV17,0.803795592
MPZ,0.359981211
MRE11,0.492123105
ABCC1,0.8019665
MYO1B,0.823052279
MSH2,0.563115143
MSH3,0.714484602
MSH5,0.819677765
MSN,0.985577188
MSRA,0.561396955
MST1,0.747017118
MST1R,0.975917727
MSX1,0.925780469
MT1E,0.021464866
MT1F,0.252908468
MT1X,0.17777097
MT2A,0.318783026
MTAP,0.932709698
ATP6,0.151339186
ATP8,0.077438986
TRNC,0.71308071
COX1,0.508603694
COX2,0.191447732
COX3,0.922201146
MTCP1,0.74840935
CYTB,0.168528494
MTF1,0.519641011
NUDT1,0.42824428
MTHFD1,0.433174219
MTHFR,0.941615528
MTIF2,0.288503216
MTM1,0.911718467
ND1,0.742335859
ND2,0.115949364
ND3,0.862924108
ND4,0.056983047
ND4L,0.175073809
ND5,0.349123027
ND6,0.279060531
MYO1F,0.770761427
MTTP,0.291675886
MTR,0.788051014
RNR1,0.573341771
RNR2,0.834048994
MTRR,0.4107017
TRNA,0.328235918
TRND,0.388871483
TRNE,0.122592037
TRNF,0.558184486
TRNH,0.65188253
TRNI,0.436690103
TRNL1,0.971682105
TRNM,0.283543859
TRNN,0.619110915
TRNP,0.487606016
TRNQ,0.675029472
TRNR,0.007738964
TRNS1,0.697059735
TRNS2,0.265072177
TRNT,0.941859428
TRNV,0.249177867
TRNW,0.699434875
TRNY,0.768970185
MTX1,0.958042714
MUC4,0.682703784
TRIM37,0.363284503
MMUT,0.5262661
MUTYH,0.783512353
MVD,0.650770031
MVK,0.722979969
MX1,0.969295825
MX2,0.914621711
MXI1,0.644331471
MYB,0.914214258
MYBL1,0.260432431
MYBL2,0.245147649
MYBPC2,0.200375559
MYC,0.626903438
MYCL,0.64634456
MYD88,0.81436433
GADD45B,0.570085742
MYH3,0.368021111
MYH9,0.561803495
MYH10,0.19908825
MYH11,0.555896059
MYL5,0.958905912
MYL6,0.106771025
MYO1C,0.320873498
MYO1D,0.876332706
MYO1E,0.922644943
MYO5A,0.144127538
MYO5B,0.042407935
MYO6,0.257307964
MYO7B,0.952275491
MYO9A,0.6339474
MYO9B,0.859128997
MYO10,0.687004171
PPP1R12A,0.207095535
PPP1R12B,0.213709391
NAB1,0.411479462
NAB2,0.695744718
NACA,0.617629733
NAGA,0.677806435
NAGLU,0.62220181
HNRNPM,0.32820181
NAIP,0.846307653
NAP1L1,0.293191817
NAP1L2,0.312580571
NAP1L4,0.30282636
NARS1,0.617984633
NASP,0.219273853
NBL1,0.846214146
NUBP1,0.495437903
NBN,0.465645697
NCBP1,0.679723151
NCF2,0.330962123
NCF4,0.714238609
NCK1,0.493677094
NCL,0.063102208
NDUFA1,0.490242384
NDUFA2,0.606555153
NDUFA3,0.673750608
NDUFA4,0.495513616
NDUFA5,0.664528408
NDUFA6,0.175963312
NDUFA7,0.952780095
NDUFA8,0.574240087
NEB,0.097251068
NDUFA9,0.984526039
NDUFA10,0.252250013
NDUFAB1,0.930143371
NDUFB1,0.201056226
NDUFB2,0.610835639
NDUFB3,0.271091135
NDUFB4,0.876402629
NDUFB5,0.329893622
NDUFB6,0.755824412
NDUFB7,0.889472033
NDUFB8,0.985041294
NDUFB9,0.980381945
NDUFB10,0.381417918
NDUFC1,0.539515797
NDUFC2,0.702076352
NDUFS1,0.247827691
NDUFS2,0.184230922
NDUFS3,0.760409788
NDUFV1,0.856274692
NDUFS4,0.694732595
NDUFS5,0.743044915
NDUFS6,0.735600297
NDUFS8,0.930255749
NDUFV2,0.506522551
NDUFV2P1,0.943843634
NDUFV3,0.400950891
DRG1,0.533496427
NEDD4,0.802639565
SEPTIN2,0.048978573
RPL10A,0.465786333
NEDD8,0.426300167
NEDD9,0.399765162
NEFH,0.690203609
NEK1,0.453333581
NEK2,0.69511902
NEK3,0.132209329
NEO1,0.635908129
NEU1,0.448353021
NF1,0.520910063
NF2,0.590251032
NFATC1,0.201767584
NFATC2,0.685372367
NFATC3,0.843981399
NFATC4,0.91931563
NFE2L1,0.395776698
NFE2L2,0.768879628
NFIB,0.80405228
NFIC,0.392459125
NFIL3,0.896223194
NFIX,0.943435806
NFKB1,0.757112389
NFKB2,0.885090525
NFKBIA,0.707997711
NFKBIB,0.547043758
NFKBIE,0.984481576
NFKBIL1,0.548992985
TONSL,0.552187248
NFRKB,0.79436685
NFX1,0.059396951
NFYA,0.396527909
NFYB,0.341527949
NFYC,0.896863807
NGFR,0.563919639
SNU13,0.890254619
NID1,0.497380163
NINJ1,0.470759843
NINJ2,0.806724769
NIT1,0.208182452
NKG7,0.926566291
NKTR,0.256027933
NKX3-1,0.445754991
NMB,0.632899885
NME1,0.552825254
NME2,0.400938704
NME3,0.947637059
NME4,0.628385286
NQO2,0.509913257
NMT1,0.841265979
NOP2,0.979978033
NONO,0.735000276
CNOT2,0.762061534
CNOT3,0.549598547
CNOT4,0.168926259
NOTCH1,0.942127195
NOTCH2,0.942582268
NOTCH4,0.011452404
PNP,0.688600233
NPAT,0.600430595
NPC1,0.939691336
NPHP1,0.405449424
NPM1,0.416581712
NPM1P6,0.564404457
NPR1,0.386766612
NPR2,0.274405727
SLC11A2,0.404255656
NRAS,0.678865151
NRCAM,0.681050313
NRDC,0.067176741
NRF1,0.93511075
NRGN,0.809087159
NRL,0.757631688
YBX1,0.98700564
NSF,0.237778909
NT5E,0.597105228
NTHL1,0.672340404
NTRK2,0.534527179
DDR2,0.787001256
NUCB1,0.948928524
NUCB2,0.588260322
NUMA1,0.494774591
NUP88,0.373131567
NUP98,0.954482771
NR4A2,0.257085404
NVL,0.102893373
OAS1,0.944633935
OAS2,0.806307576
OAS3,0.845773048
OAT,0.840221976
TBC1D25,0.819033688
OAZ1,0.771457442
OAZ2,0.951945912
OCRL,0.100755753
ODC1,0.861403018
ODF2,0.564040281
OGDH,0.671365748
OGG1,0.662666802
OPA1,0.48692889
TNFRSF11B,0.507085256
OPRL1,0.910879166
ORC1,0.909710217
ORC2,0.884622981
ORC4,0.459800194
ORC5,0.838355008
SLC22A18,0.709492747
OSBP,0.749079858
OSM,0.686837133
OVGP1,0.517016241
OXA1L,0.251533936
OXCT1,0.491062987
OXTR,0.340215815
P2RX1,0.544392168
P2RX4,0.874477249
P2RX5,0.143667323
P2RX7,0.233873026
P2RY1,0.33855461
P2RY11,0.063380204
P4HA1,0.631390708
P4HB,0.948447897
PA2G4,0.795848127
PEBP1,0.687711625
PABPC3,0.127618913
FURIN,0.956024972
PCSK6,0.650913994
PAFAH1B1,0.637578699
PAFAH1B2,0.826409009
PAFAH1B3,0.479181913
PAFAH2,0.330695004
PRDX1,0.998568192
SERPINB2,0.798041755
PAK1,0.474062262
PAK2,0.983075223
PAM,0.519948882
PARN,0.335353184
PAWR,0.420250081
PAX5,0.606063272
PDCL,0.99655698
PAX9,0.415541006
PBX2P1,0.301046923
PBX2,0.58477489
PBX3,0.966174957
PC,0.915164535
PCBD1,0.326615595
PCBP1,0.881227515
PCBP2,0.694657572
PCCA,0.687759253
PCCB,0.890492717
PCDHGC3,0.440595223
PCK2,0.604646178
PCM1,0.090791245
PCMT1,0.721741515
PCNA,0.918965389
PCNT,0.943985415
CHMP1A,0.534391206
CDK16,0.941343462
CDK17,0.762638666
PCYT1A,0.549133559
PDCD1,0.869021103
PDCD2,0.467315963
PDE1C,0.725922476
PDE3B,0.587985817
PDE4A,0.477549542
PDE4B,0.475368066
PDE4C,0.437872719
PDE4D,0.82612222
PDE6D,0.394763308
PDE6G,0.427859759
PDE7A,0.919043324
PDE8A,0.889016031
PDE1B,0.873209042
PDGFA,0.323358492
PDE6B,0.850807177
PDGFRB,0.211756183
PDHA1,0.600652775
PDHB,0.693187945
PDK1,0.239786501
PDK2,0.9039124
PDK3,0.475322348
ENPP2,0.431082755
PDPK1,0.564344998
PECAM1,0.298367185
PEPD,0.45357786
PER1,0.757509573
GATB,0.879113959
PEX1,0.059779969
PEX6,0.141749305
PEX7,0.82521299
PEX10,0.62365374
PEX12,0.753533505
PEX13,0.894381391
PEX14,0.392959312
PFAS,0.542504768
CFP,0.098602172
PFDN1,0.82776614
PFDN2,0.830786455
PFDN4,0.359908569
PFDN5,0.289086689
ATP8B1,0.120193528
PFKFB1,0.53725448
PFKFB2,0.292894873
PFKFB3,0.531536257
PFKFB4,0.256849588
PFKL,0.512955835
PFKM,0.547106072
PFKP,0.352997663
PFN1,0.901086825
PFN2,0.362233125
CDK14,0.282884592
PGAM1,0.471355537
PGD,0.26054923
PGF,0.795880229
PGGT1B,0.618712917
PGK1,0.59832792
PGK1P1,0.818740768
PGM1,0.822275361
PGM3,0.473845361
PGM5,0.116716062
ABCB1,0.026323113
ABCB4,0.092594708
PHB,0.774319484
SLC25A3,0.785977595
PHF1,0.37258872
PHF2,0.514142933
PHKA1,0.188765656
PHKA2,0.975366984
PHKB,0.775598946
PHKG1,0.180561892
PHKG2,0.545720576
PHYH,0.864385653
SERPINA1,0.637648047
SERPINB6,0.219259674
SERPINE2,0.101852359
SERPINB8,0.302670561
SERPINB9,0.539002503
SERPINB10,0.192284932
SERPINI1,0.011320965
PIGA,0.6577325
PIGC,0.026344216
PIGF,0.77219506
PIGH,0.343946154
PIGR,0.66237081
PIK3C2A,0.767104417
PIK3C2B,0.828335665
PIK3C3,0.102643179
PIK3CA,0.567507854
PIK3CB,0.834139498
PIM1,0.549348225
PIK3CD,0.589974937
PIK3CG,0.090988849
PIK3R1,0.291061744
PIK3R2,0.574941594
PI4KA,0.514015031
PI4KB,0.279342005
PIN1,0.764172602
PIN4,0.706844183
PIP4K2A,0.730078988
PITPNA,0.959285481
PITX1,0.913145045
PKD1,0.58478222
PKD2,0.287831171
PKM,0.935670323
PKNOX1,0.987555405
PKP2,0.857684076
PLA2G4A,0.639074241
PLAG1,0.613643566
PLAGL1,0.932810909
PLAGL2,0.640760727
PLAU,0.649755166
PLAUR,0.951114077
PLCB2,0.345464834
PLCB3,0.785112331
PLCD1,0.872573658
PLCL1,0.892168148
PLCG1,0.970032497
PLCG2,0.429440921
PLD1,0.459147029
PLD2,0.105371915
PLEC,0.377951519
PLEK,0.578794898
PLGLB2,0.35892698
PLK1,0.4123719
PLOD1,0.730364248
PLOD2,0.16574247
PLP2,0.489738484
PLRG1,0.672497081
PLS1,0.682382619
PLS3,0.11373227
PLSCR1,0.596532098
PLTP,0.273314766
PLXNA1,0.73416186
PLXNA2,0.480265494
PLXNB1,0.60620478
PMAIP1,0.895489936
PNOC,0.754952294
PML,0.696295758
PMM1,0.960874008
PMM2,0.482643619
PMS1,0.547210152
PMS2P1,0.675310845
PMS2P2,0.604057183
PMS2P4,0.968713148
PMS2P5,0.784400031
PMS2P3,0.743705515
EXOSC9,0.98184862
EXOSC10,0.796400564
PMS2,0.766096854
PRRX1,0.220667782
PNN,0.145038525
UBL3,0.7627411
PODXL,0.204269256
POLA1,0.417631148
POLB,0.570644035
POLD1,0.725599698
POLD2,0.959029827
POLE,0.402217662
POLE2,0.7150218
POLG,0.41085161
POLH,0.480180969
POLR2A,0.711562949
POLR2B,0.244344034
POLR2C,0.791757889
POLR2D,0.548674433
POLR2E,0.520241432
POLR2F,0.959969116
POLR2G,0.08810687
POLR2H,0.723329059
POLR2I,0.679611849
POLR2J,0.545748682
POLR2K,0.759857661
POLR2L,0.699459536
POLRMT,0.238477058
POMC,0.242101853
PON2,0.158845075
POR,0.52793357
POU2AF1,0.385747652
POU2F1,0.184135826
POU2F2,0.188584932
POU3F1,0.978422913
POU4F1,0.599901914
POU5F1,0.330422051
POU6F1,0.897497926
PPA1,0.928281959
PPARA,0.218290106
PPARD,0.371181971
PPARG,0.674000198
MED1,0.428327592
PPAT,0.789065106
CTSA,0.810364039
PPIA,0.683325884
PPIB,0.640571944
PPID,0.992239354
PPIAP11,0.238738271
PPM1A,0.887066435
PPM1B,0.295515751
PPM1G,0.793443591
PPOX,0.551408343
PPP1CA,0.985712116
PPP1CB,0.641380464
PPP1CC,0.555235194
PPP1R2,0.102838174
PPP1R3D,0.63070387
PPP1R7,0.202394431
PPP1R8,0.837802276
PPP1R10,0.99533566
PPP2CA,0.660091901
PPP2CB,0.806623087
PPP2R1A,0.722842782
PPP2R1B,0.608800851
PPP2R2A,0.741870861
PTPA,0.602294978
PPP2R5A,0.999017832
PPP2R5B,0.453704323
PPP2R5C,0.679059773
PPP2R5D,0.447517712
PPP2R5E,0.697075994
PPP3CA,0.35231801
PPP4C,0.447840021
PPP3CB,0.644291483
PPP3CC,0.707704144
PPP3R1,0.762962416
PPP5C,0.443161421
PPP6C,0.536724605
PPT1,0.799916451
PRCC,0.612902094
PRCP,0.718396865
PREP,0.712798063
PRF1,0.235322782
SRGN,0.900860236
PRG2,0.153440424
PRH1,0.91888498
PRIM1,0.811357244
PRIM2,0.754400665
PRKAA1,0.44390721
PRKAB1,0.13656306
PRKAB2,0.26811371
PRKACA,0.934044462
PRKACB,0.306358842
PKIA,0.878253024
PRKAG1,0.181209937
PRKAR1A,0.300076667
PRKAR1B,0.282248515
PRKAR2A,0.938901327
PRKCA,0.571498587
PRKCB,0.837906377
PRKCD,0.365798489
PRKCE,0.782814205
PRKCH,0.096532982
PRKCI,0.786070664
PKN1,0.464267709
PKN2,0.868684625
PRKCSH,0.818493434
PRKCZ,0.418057998
PRKDC,0.985851843
MAPK1,0.949454821
MAPK3,0.600756097
MAPK6,0.320200871
MAPK7,0.443755085
MAPK8,0.797050731
MAPK11,0.433454562
MAPK9,0.718520399
MAPK13,0.4287072
MAP2K1,0.914154339
MAP2K2,0.776480618
MAP2K3,0.616573588
MAP2K5,0.950455879
MAP2K6,0.946818698
MAP2K7,0.772826867
EIF2AK2,0.517676185
DNAJC3,0.322547441
THAP12,0.472371108
PRKX,0.511959872
PRKY,0.662964472
PRL,0.350197608
PRLR,0.365995486
PRNP,0.982426938
PRODH,0.046110471
PRPS1,0.868855618
PRPS2,0.426198798
PRPSAP1,0.710260692
PRPSAP2,0.265802662
PRRG2,0.657979012
LGMN,0.083569391
PSAP,0.39071147
PSEN1,0.228231756
PSEN2,0.342281357
PSKH1,0.65640045
PSMA1,0.987245748
PSMA2,0.354558114
PSMA3,0.747027497
PSMA4,0.49819286
PSMA5,0.895286762
