Short Gene name,p_value w/o covariate,p_value w/ covariate
POLR2J2,0.522979659,0.03093639
FBXO9,0.690968804,0.087236269
MFI2,0.601753269,0.134063596
PMF1,0.958457341,0.470692728
RNF157,0.464828193,0.142479746
PI4K2B,1,0.681828202
TRMT6,0.91700341,0.856713746
TBC1D16,0.940619387,0.809281722
ACSL4,0.889588322,0.307119514
SNORA67,0.687114129,0.056413007
SCARNA9,0.872861882,0.894889708
TMEM131,0.802278062,0.202617615
ZFP62,0.723889822,0.34596725
RAB28,0.554502143,0.156033258
GFPT1,0.971955057,0.62384519
USO1,0.940457452,0.821209461
PARP14,0.52665571,0.859375149
SNN,0.726390072,0.094545808
NLGN3,1,0.000407861
HOPX,1,0.971044555
DDX18,0.816162842,0.82776335
ZNF253,0.999568624,0.752957685
FKBP15,0.146676073,0.787721882
TCEB2,0.87428791,0.574601674
MSH6,1,0.09988047
GFOD2,0.790233509,0.764355183
COX17,0.997494554,0.053054507
MOXD1,0.397871341,0.578123494
GDF11,0.669729012,0.436420798
EMP2,0.717530118,0.917450225
SEC63,0.769821909,1
NIF3L1,0.867959801,0.499324683
FBXO25,0.389602022,0.005029862
RPS3,0.959365026,0.776827248
KLC1,0.730284231,0.744820024
CIAO1,0.361322789,0.247457627
HNRNPD,0.48297779,0.71505406
MKNK2,0.805875347,0.559780162
TET3,0.002949762,0.013790645
APBA1,0.817210225,0.593515908
TTC37,0.770718816,0.849606773
ESYT2,1,0.01924026
B3GAT1,1,0.704967444
CERK,0.234256145,1.91E-06
EBF2,0.888185985,0.567669094
DNAJC2,0.91980649,0.513603405
CAMK4,0.486912957,0.838759461
HBP1,1,0.819123771
ENO3,0.949700216,0.817693205
LRP3,1,0.856616958
ZBTB41,0.609500533,0.124543603
COPS6,1,0.008070504
CELSR3,0.493534448,0.964911104
KLHL24,0.460813441,0.804987597
APBB3,0.676010811,0.628871695
DCAF13,0.857278362,0.276074685
SYP,0.88625461,0.008187732
VASH1,0.308718288,0.896548468
HDAC6,0.593378173,0.210774884
AC104134.2,0.876222362,0.016124302
HOMER3,0.971080021,0.003127409
SPTY2D1,0.895032437,0.753203766
RER1,1,0.463764141
ST3GAL4-AS1,0.278441591,0.347242827
PRKAR2B,0.483180018,0.913259472
EMG1,1,0.87311207
MPHOSPH10,0.496946186,0.00115533
SUV39H2,1,0.719240743
RHOBTB1,0.270181867,0.620022753
ASCC3,0.765251315,0.240387397
BMS1,1,0.288331876
PUS7,0.872662492,0.627284447
PPAT,1,0.995028856
NDUFB4,0.453474652,0.043695908
TTF1,0.653380643,0.004342105
SGCG,0.697221192,0.550375939
MTHFD2,0.746073307,0.676896084
ELAVL4,0.970242275,0.681646919
HDGF,1,0.748581092
TXNRD2,1,0.797869851
PPM1E,0.83580031,0.375321675
CPAMD8,0.806702217,0.71054756
ABCA3,0.382807966,0.483609675
NUP98,0.082898541,0.008785348
ELP2,0.449957382,0.013782919
FNDC3B,0.225348683,0.792451152
UBXN4,1,0.801519921
MUM1,0.590433392,0.976061989
TUSC1,0.940619387,0.711126419
REM2,0.805323972,0.91147821
NPHP3,0.692299677,0.811168703
MAGOHB,0.798144943,0.892355269
POLR3D,0.341899131,0.41131685
TRAPPC1,0.775308918,0.08234474
KALRN,0.924659529,0.730374839
ERC2,0.89623084,0.829102536
CRABP2,0.964098173,0.443959248
KHDRBS2,0.817210225,0.961568472
LAPTM4A,0.895993565,0.103546076
CACNA2D3,0.941777211,0.443039225
CCDC25,0.819863384,0.2133888
RNF121,0.0359193,0.450690169
MRPL17,0.75723059,0.115575751
SC5D,1,0.640104049
ATL2,1,0.805252497
C11orf95,0.558067045,0.007246672
THUMPD1,0.841460691,0.847724731
TTYH1,0.700659953,0.394589563
LOC100506603,0.002252248,0.809090405
PHF2,1,0.680226608
PRMT5,0.9441214,0.427886475
PAPSS1,0.837639196,0.010710403
NSUN5P1,0.927713118,0.682567394
ADAMTS10,0.519998996,0.553671831
C2CD4C,0.627889241,0.725103772
FAM126A,0.805345416,0.028691599
OAZ2,1,0.658809537
NARG2,0.682306226,0.116240313
PRRT3,0.406163357,0.164833867
FAN1,0.940619387,0.131361868
MVB12B,0.419680477,0.041918338
DSTN,1,0.708871334
NAA20,1,0.862289161
GBE1,0.496946186,0.018715408
DOPEY2,0.714037975,0.649152523
ARMCX5,1,0.081204312
ALDH18A1,0.940619387,0.587465499
RASSF4,0.790233509,0.402997859
HSBP1,0.283849463,0.006553992
TOX3,0.777243144,0.434405542
ENY2,0.881052736,0.772620225
ARHGAP5-AS1,0.826092696,0.188136154
WDR43,0.986258762,0.787884023
MED9,0.660103906,0.445205127
SLC31A1,0.343537861,0.542000743
DRAXIN,1,0.783514412
GTF2H1,1,0.591913812
VPS33A,0.702133217,0.993315881
SYT5,0.614479041,0.131956203
MICAL1,1,1
SNORD116-18,0.649905304,0.831491052
ALDOC,0.705258965,0.169828144
ADAMTS7,0.670666378,0.248901939
NAA35,0.888973253,0.735532488
ARHGEF7,0.465606938,0.755519059
PARG,0.684107174,0.144243833
MYO5B,1,1
ZNF606,0.625732986,0.159798585
SCD5,0.21878826,0.048101849
PSMD1,0.933261815,1
CCDC109B,1,0.01253277
MKRN2,1,0.21105271
TMED2,0.938888624,0.685057466
SAR1A,0.691290646,0.930652974
ESCO1,0.883182246,0.610031658
DCLK2,0.289213092,0.454449805
KIF5C,0.419841255,0.859807552
ANKRD13B,0.805601943,0.636679421
CXXC4,0.78124474,0.0076681
ADAP1,0.866197684,0.285165152
MMD,0.878846228,0.465031546
GPM6B,0.652961002,0.105776181
B2M,0.767072381,0.645619164
RAD17,0.80011372,0.538215905
FAM20C,1,0.752876515
HGSNAT,0.680468682,0.60898834
ATF4,0.788009786,0.528024701
SNORD116-24,0.967900966,0.13419802
PLRG1,0.755389823,0.26100363
CCDC59,1,0.870153692
SYT13,0.554146848,0.578875034
LMF2,0.621903035,0.617262275
LINC00086,0.378665542,0.800105415
SLC1A5,0.48975954,0.46278031
SPCS2,0.267149252,0.000158393
SCARA3,0.498337064,0.06560692
ATP6V0A1,0.16333942,0.000108663
LOC101926898,0.980567134,0.943897195
POLR2B,0.759336846,0.451185158
CNNM4,0.440127693,0.038203478
SLX1B,0.552242948,0.460680093
ZNF623,1,0.535798262
EIF3K,0.712441968,0.559885647
EIF2B4,1,1
MICAL3,0.63442393,0.925380658
CDK14,1,0.618534781
DHX29,0.521393621,0.386423783
ADCY6,0.846886266,0.613880659
SH3BP5,1,0.416384036
LTN1,0.704523985,0.301877442
PTMS,0.244528911,0.108580592
EIF3M,0.723093206,0.505109279
RPL35A,0.836147898,0.626337346
RNF130,1,0.451819565
PATZ1,1,0.074953245
PDE10A,1,0.203510908
IPO5,0.758231368,0.44079582
FARP2,1,0.220253672
PSMC2,0.384502683,0.006603896
ARHGEF3,0.924659529,0.691086342
TRIM22,0.620084829,0.692150539
GOLGA2,0.5633372,0.000859376
KCTD21,1,0.508964852
CCND2,0.617786047,0.499824935
EIF2B5,1,0.237547876
PSMB5,0.272626036,0.540930225
CSNK1G2,1,0.654219952
DKC1,0.986597199,0.020597219
HSCB,0.878686774,0.388230488
PMF1-BGLAP,1,0.363064574
PPP2R5B,0.500201391,0.057478921
S100B,0.439317114,0.875917171
DDX47,0.490883644,0.44892401
C12orf68,1,1
USP39,0.612147815,0.579266361
CBX2,0.602728918,0.011955184
CHAMP1,0.858911479,0.903888516
SRFBP1,0.799653257,0.009740719
SNORA74B,1,0.71716157
GGT7,0.689454678,0.348993807
HNRNPM,0.91700341,0.152602837
ZDHHC9,0.839895922,0.443823161
DNAJB2,1,0.151382464
SNX2,1,0.089586086
RMDN1,1,0.000932418
HN1,0.614479041,0.220912796
WDR3,0.221614506,0.076421438
GIT1,0.922095695,0.445654282
C11orf1,0.435925643,0.00916917
SETX,0.958457341,0.781754872
HMP19,0.626505974,0.110774997
IER3IP1,0.799421361,0.818153044
CNST,0.570557253,0.419995554
PDCD4,0.811077216,0.30238623
VKORC1,0.582832823,0.283469158
IQCB1,0.684107174,0.549748086
SPRYD7,0.377539055,0.000471999
PCGF3,0.791026086,0.704969787
GNAZ,0.483123641,0.028198512
B4GALNT4,0.846693544,0.383750763
LRRFIP1,0.508438133,0.903077676
MRGBP,0.186358521,0.466279443
C2orf47,0.990863235,0.595910775
PHC2,0.011340902,0.122442487
KLHL17,0.9238176,0.949514293
NBN,0.543171406,0.146013564
BCL2L13,0.660103906,0.243395129
TMEM240,0.045209818,0.017417482
METAP2,1,0.958453914
IGSF9B,0.687114129,0.995271896
PIGX,0.746073307,0.066197531
NAA15,1,0.073963648
LSS,0.611382576,0.591902491
TPPP,0.502700434,0.162243668
STMN3,1,0.514799531
LOC728769,0.922584208,0.824277104
INPP5E,0.748790323,0.966475694
TSPY26P,1,0.351902422
ALG2,0.704600421,0.270284478
SARNP,0.895349975,0.758195127
TEF,0.838184978,0.299168281
STK33,0.812219936,0.131271569
PSD,0.565790736,0.292953051
IGHMBP2,0.595430226,0.275019243
RASA4B,0.676010811,0.70218321
TTYH3,0.445274362,0.593594335
EPRS,0.314683113,0.36014373
PAG1,0.522979659,0.689699243
TRIO,1,0.976297874
NPIPA5,0.00319127,0.587350286
BSN,0.058663726,0.000221421
NEGR1,0.729391154,0.586807034
LEPROTL1,0.867331307,0.025662524
VANGL2,0.791429189,0.153762444
LOC150776,0.911790969,0.696393487
DR1,0.763602639,0.330986909
RPS27A,0.498470509,0.30690354
AARSD1,1,0.819689651
SLC30A1,1,0.061132006
THBD,0.666682612,0.112057691
NOVA2,1,0.226682723
ANKRD32,0.950955123,0.177794036
ABCA7,1,0.159035126
SOBP,0.551584954,0.03867293
STX7,1,0.790630833
CSTF2,0.477280056,0.082186868
PNMA2,0.971955057,0.955736758
UBE2S,0.914753007,0.453216819
CHM,0.904206843,0.80066325
NAV1,0.615054739,0.823910926
SNORD116-21,0.561537632,0.051191196
GREB1,1,0.429583046
ZSCAN2,0.504060031,0.083919777
UCHL1,1,0.437763156
PCED1A,0.487800663,0.059222464
PLAA,0.610554501,0.421696809
DMWD,0.959365026,0.907851456
COPG1,0.825881053,0.562088102
CHD7,0.85700122,0.774393259
IRS2,1,0.033241896
RNF44,0.860405263,0.484881755
ZNF205,0.33750321,0.001938697
STAT5B,0.455045577,0.001828096
C12orf75,1,0.951898297
HECTD4,0.718331198,0.716699017
SMIM13,0.857366092,0.619221476
TUBA1A,0.604000609,0.794636982
ENO2,0.713252232,0.563594925
PKI55,1,0.057138097
ARCN1,0.569151073,0.936763702
EIF3I,0.632099436,0.232633316
EXOSC8,0.454858186,0.601903272
POLD3,1,0.206948249
MNS1,0.924574113,0.844333542
MXRA5,1,0.125992092
KIAA0930,0.701858784,0.633643358
TUBG1,0.637441364,0.373805187
AGRN,0.736617506,0.289941843
DGKD,0.548289215,0.965770067
RNF6,1,0.617674474
MICU3,0.664256669,0.348826808
GFM1,0.757356843,0.56018721
RRP36,1,0.706285065
F11R,0.511027273,0.005845544
SETD7,1,0.509141431
DCAF15,0.270969216,0.006107874
ITGA11,0.653196564,0.183535923
SCARNA5,0.560274944,0.226713538
SSB,1,0.166848529
PLXNC1,1,0.812252236
UCHL3,1,0.007948226
DENND4B,0.854908078,0.049340044
EPHB2,0.89216316,0.899706326
LINC00094,0.562394709,0.345640333
POGZ,0.980645307,0.495898454
AP3M1,0.956384958,0.998740736
AFF1,0.979530746,0.229166063
C17orf97,0.714957138,0.003271439
ANXA7,0.594768055,0.063508885
SYT1,0.846718193,0.747536985
PDLIM1,0.889122771,0.947495992
PLEKHA5,0.815519829,1
DDX46,0.587997571,0.370390051
KARS,0.368100359,0.025280733
EIF3C,0.718876554,1
CBWD5,0.895607229,0.475302498
DPYSL5,0.73873719,0.102874357
AS3MT,0.910581279,0.987358719
TOP1MT,0.803577201,1
PRPF40A,0.00812651,0.188936997
RAB3GAP1,0.894594087,0.116919732
SLC25A32,0.708976637,0.089887107
NXPH2,1,0.51322243
RNF181,0.015956675,0.000245397
DHRS13,0.699992348,0.314851064
CCNK,1,0.390803661
C10orf35,0.03852384,0.006576402
SNRPF,0.867966115,0.585839238
PDHA1,1,0.499206588
RNPS1,0.656310328,0.117971711
RNF38,0.577542169,0.192422287
RASA4CP,0.814152096,0.563890991
GNL2,0.498337064,0.094935033
ZIC2,1,0.193331038
SNORA52,0.738733507,0.942611171
SLC7A2,1,0.538882446
C1orf198,0.013067072,0.262027855
C1orf174,0.455409485,0.269297411
HIST1H1C,0.976745928,0.803767236
EIF5B,1,0.934239482
USP46,0.747577423,0.612483716
VSTM2L,1,0.01508175
SMOC2,0.931830939,0.055775166
APBB1,0.888489896,0.945853971
SEC24D,0.960164614,0.85172517
ANKRD36,0.513854132,0.124152981
NUP155,0.406583652,0.42348914
MSTO1,0.766236653,0.640965541
PICALM,0.824925732,0.625169815
MADD,0.715962067,0.760703723
NIPA1,0.682545873,0.496058723
NAPB,0.369448866,0.063870311
SKAP2,0.456915556,0.256680603
CMC1,1,0.098226855
SURF4,0.933953014,0.662714352
DENND4C,0.365399258,0.004063981
SEC24C,0.910581279,1
EIF4EBP1,0.755389823,0.198066072
ZDHHC8P1,0.639477896,0.93457245
LOC728743,0.905248504,0.173007332
FEN1,0.526285086,0.006714874
NBPF1,0.781689244,0.524722735
TRO,1,0.985320861
KCTD13,1,0.201184355
GPHN,0.603029802,0.178203233
GGNBP2,0.396706162,0.473425469
RANGAP1,1,0.628283751
GOLGA1,0.960613937,0.938889161
LOC102724699,0.888143037,0.002567821
PLXNA3,0.517445882,0.676635073
ACADM,1,0.244280853
ACTR1A,0.842772114,0.320822205
MAT2B,0.080045263,0.933227407
FBRSL1,0.282963102,0.004907191
EZH2,0.909455478,0.71251277
MAN2A2,1,0.827594921
TRA2B,0.830702637,0.568932578
ABCA11P,0.589109035,0.627357483
CCT8,1,0.611011408
MCM5,1,0.793031553
AKAP9,0.102736841,0.000600044
PHACTR1,0.491729273,0.601125828
IARS2,0.600695843,0.560678616
UBE2Q2,0.63998647,0.123042053
GMPS,1,0.779234743
PSMD5,0.021794622,2.57E-07
LCORL,0.141614825,0.005103697
DBN1,1,0.232609486
TMEM39A,1.92E-05,0.562912403
RASA4,0.216565615,0.067055519
ANO8,0.795955626,0.715741425
HSPB11,0.754869539,0.88633311
PTPRZ1,0.496203259,0.916763976
LOC645513,1,0.931019344
ZNF385A,0.889528457,0.002795863
PTGFRN,0.94889461,0.448661137
DROSHA,0.70164735,0.445636259
PPP1R7,0.81126757,0.938397351
DNAJC11,0.851327191,0.794438399
NUAK1,1,0.393520858
SHISA9,0.881084806,0.066422592
NKAP,0.875630546,0.828903079
SNAPC5,1,1
ARNT2,1,0.642170853
LOX,0.816162842,0.639521241
LPGAT1,0.875381079,0.180090756
NOL7,0.432132024,0.048601343
C16orf52,0.725540319,0.599737662
RFC1,1,0.250774578
RCN2,0.635412699,0.893870006
AK9,0.549675483,0.461293461
TPRN,0.604049831,0.149932998
ZNF337,0.920488043,0.468975773
RNF13,0.856559108,0.779066032
NUDC,0.806825023,0.086429729
FRAT2,1,0.770610806
ETFB,0.990475936,0.509937286
IMPDH2,1,0.228597042
RPL36A-HNRNPH2,0.53625125,0.982196634
EVI5L,0.972527271,0.673768806
STAU2,0.706576816,0.924979903
GINS2,0.786363667,0.420185431
PWP2,0.911586825,0.045304461
EPB41L1,0.628608745,1
TTBK2,1,0.506635538
ZC2HC1A,0.447188961,0.000149679
ARL15,0.747589887,0.175899004
EML4,1,0.919732572
FAM217B,0.85684293,0.091705041
MPRIP,0.343706766,0.019597028
IL17D,0.541100817,0.532316833
PUS3,0.466088599,0.90629228
CHD1L,0.87423975,0.835320659
RPL39,0.903914274,0.121656312
HNRNPDL,0.931589152,0.225285773
PLK2,0.757617584,0.170991233
CADM4,0.634760871,0.131711626
POLA1,0.547323949,0.856350492
SOGA1,0.524530152,0.969646783
CMTR2,0.867966115,0.908694756
SMG1P1,0.91700341,1
GTF3C6,1,0.438089203
ZDHHC21,0.005340646,0.360451933
ACVR2B,1,0.812977534
SLC25A23,0.78124474,0.955160103
NRBF2,0.646290714,0.168487211
ATP9B,0.46936276,0.482284673
SLC35F2,1,0.904668542
DCTN6,1,0.015126372
SNAI1,0.645360374,0.385377167
CSK,0.842709923,0.412756105
ANGEL1,0.188041558,1.63E-06
NMD3,1,0.394037771
ANP32B,1,0.32132029
FAM208B,0.828282005,0.261615898
RFX5,0.902495825,0.318966079
GPD2,0.378931776,0.784912786
NICN1,0.653196564,0.474113981
SLIT1,0.557008281,0.87693856
GUSBP9,0.393338912,0.334594101
PTPN12,1,0.369395508
RHOBTB2,1,0.290349782
CIRH1A,0.884408014,0.566113257
PCDH20,0.729391154,0.864195711
GRAMD4,0.019340793,0.000157958
NOP14,1,0.006878327
TMEM65,1,0.282297869
NYAP1,1,0.935556357
SSSCA1,0.38503465,0.096607665
BSCL2,0.861188774,0.133753386
ECHDC3,0.407076316,0.00022852
PITPNM1,0.967306245,0.849501811
SNORD95,0.895349975,0.876002766
PSAT1,1,0.161056805
EPN2,0.034265163,0.182651164
MRPL3,0.718876554,0.71337037
HSPD1,1,0.968934421
CCDC90B,1,0.684012802
PIEZO2,0.701585938,0.605788626
MPP1,0.841304518,1
ELOVL4,1,0.358262809
TRIP4,0.94846172,0.656982333
PELI3,1,0.229858304
SASH1,1,0.636418908
CTIF,0.410806059,0.011383173
CLGN,0.922782674,0.986303095
SHD,0.798397508,0.678678703
NARF,0.834645885,0.164413469
TMTC1,1,0.247871208
SMIM15,0.807665937,0.918538949
PLK1S1,1,1
ERI1,0.997494554,0.759233174
FAM216A,0.836564204,0.82897378
GPRC5C,1,0.282295218
NUP107,0.487258232,0.495512752
IDS,1,0.920428157
MFSD11,0.917111321,0.477706063
POLA2,0.667123948,0.325591405
YARS,1,0.821122853
SF3B3,1,0.94476832
CAMSAP3,0.735339812,0.926918638
TTC27,0.857366092,0.393777255
EIF2D,0.569257381,0.018195397
FAM103A1,1,0.822114426
SNW1,0.789338018,0.507619605
TBP,0.68248135,0.846731201
TXNDC17,0.020639124,0.147236697
BLVRB,0.569300786,0.845334273
LGALSL,0.923902014,0.756918491
INO80,0.627953463,0.053283949
SGSM3,1,0.040682712
ALG1,1,0.124922158
ZC3H7B,1,0.03752669
LMTK3,1,0.110248982
TRMT44,1,0.402329928
AIMP1,1,0.466617989
CAB39,0.336944777,0.264033864
GPR137C,0.34688916,0.57465493
.,1,0.048002027
SEMA6A,0.478195503,0.751559759
CWC22,0.663796421,0.603615182
PAXIP1,1,0.824636188
SMARCA5-AS1,0.950788381,0.814690341
HID1,0.99535751,0.708700617
B3GALT6,0.636992186,0.753292086
HTRA2,0.792099057,0.144424819
MST4,0.798124949,0.936451969
PDGFC,1,0.833665878
GDF1,1,0.283214848
TUFT1,0.640041687,0.856545823
ASCL1,0.995844392,0.10215491
GPR56,1,0.783940205
RPS21,1,0.945799048
MON1A,0.658762456,0.575005751
FAF1,0.514159616,0.472490054
LINC01315,1,0.338398755
CLASP1,0.728236185,0.03332769
TUBA1C,1,0.495840935
RPL41,0.709848134,0.73214193
PDCD5,0.894594087,0.492247998
SGCB,0.582962371,0.557614204
CNTN1,0.814084682,0.247341482
ATP9A,4.88E-08,0.011618115
SMIM18,1,1
SLC25A3,0.902606962,0.046007991
PCGF6,0.565789243,0.03209574
LRRC17,0.983177504,0.069578798
IARS,0.938343756,0.982779552
KIF1B,1,0.440891883
CSRNP1,1,0.143179249
PYROXD1,1,0.853999684
TTC9B,1,1
C12orf4,0.711966128,0.606683124
CYTH1,0.959802634,0.535502113
KAT8,0.89216316,0.341910565
SMIM12,0.787436835,0.140142563
KIAA0101,0.695845933,0.69912673
TAF1,1,0.917983383
CCDC134,0.623716454,0.135385035
CDS2,0.618090453,0.966642174
CHP1,0.492263199,0.348338763
RPSA,0.912331608,0.745485139
MBD4,0.019671877,0.073605655
CDC6,0.716988234,0.664835288
HEY1,0.852007096,0.725891938
ADCY2,0.81424973,0.186876075
PRPF18,0.576278854,0.063018712
RPL31,0.895349975,0.263158413
DDX49,1,0.97139124
BASP1,0.514129572,0.543594134
FBXW5,0.718331198,0.219643316
AGAP3,0.620782438,0.227218895
DAP3,0.539252391,0.713321335
MSANTD3-TMEFF1,0.590433392,0.732033206
CEP97,0.653196564,0.071715545
GRAMD1A,0.945927099,0.301109234
RIOK1,0.936730131,0.888260975
LRBA,0.493798551,0.833646894
THOC2,0.309981016,0.001170766
LDB1,0.866197684,0.250395457
RBM34,0.082005255,0.179206235
GAP43,0.715962067,0.878190811
ZNF136,0.849672842,0.135254106
COG4,0.832940637,0.588733033
ST6GALNAC3,0.348977119,0.212983637
ZZZ3,0.884408014,0.612015226
CXADR,1,0.118618503
EIF6,0.682306226,0.03520399
PSD2,1,0.94167394
PHYH,0.584182562,0.855123469
KATNBL1,0.542659415,0.73376489
ERLEC1,0.640588713,0.263323284
EEPD1,0.884408014,0.695414529
SERP2,0.325002989,0.481023289
SPARC,0.909820634,0.389092945
PWWP2B,1,0.552979765
CAND2,0.436056975,0.498566411
SLC7A5,0.987328773,0.008357041
TMEM104,0.554958638,0.579792988
BNIP1,0.460156257,0.021389113
BAI3,0.979530746,0.744427406
RTN4R,0.792099057,1
MEAF6,0.928506448,0.735626958
EWSR1,1,0.89337833
CREBL2,1,0.348277288
SRP72,1,0.678513747
AHR,0.878686774,0.534959293
GNAO1,0.997060189,0.940173313
ISY1-RAB43,0.349039605,0.918095086
NRBP1,0.889188519,0.93909469
ABCC1,0.627248261,0.609561331
C1orf109,0.313457648,0.487874914
SEC24A,0.757550833,0.747769231
ARHGAP10,0.743382128,0.76572083
ZKSCAN1,1,0.450201551
UBE2O,0.959365026,0.63866598
SEPT5-GP1BB,0.322730392,0.219964517
RTN2,0.769821909,0.223997074
ANKHD1,0.440133593,0.212259995
PDIA3,0.603516428,0.934767418
PRKCZ,0.484394449,0.872389763
MRPL37,0.75723059,0.842923486
DKK3,0.889141354,0.135463155
BRD3,0.639477896,0.03119386
PRPS1,0.782676549,0.760965208
OARD1,0.595223392,0.628973025
KTI12,0.405057605,0.068308665
ST14,1,0.132603614
SMA5,0.645873266,0.31003868
MSMO1,0.911790969,0.41093776
RAB11FIP5,0.345492005,0.130362959
PRRC1,0.969636795,0.990858671
GNG2,0.75723059,0.306080419
SSR1,0.986597199,0.094596077
CACUL1,0.770720754,0.679166258
CDR2,0.732482448,0.52410109
RNPEP,0.775880988,0.923109869
ANO10,0.971955057,0.155161032
RPL19,0.791941302,0.528729208
SF3A3,0.667457533,0.659024915
B4GALNT1,1,0.981171446
ENTPD7,0.924659529,0.145995644
RALGAPA2,0.218289326,0.001328862
KDM4C,0.859485582,0.624083051
DACT3,1,0.198436394
DUSP1,0.42483223,0.384193158
ATL1,0.662100139,0.470291893
UBE4A,0.595036642,0.011432155
UIMC1,0.777977796,0.769622388
KIAA1324L,0.349039605,0.94702733
OSTC,0.019671877,0.073605655
TSPAN7,1,1
ZNF702P,0.696297257,0.79474469
SGCE,1,0.884644237
SELK,0.639465063,0.53975343
SCAMP5,0.79448994,0.63112038
ERBB4,0.786500918,0.002779517
FAM84A,0.83487186,0.540185129
YES1,0.699992348,0.434037416
PDE12,0.883993858,0.503749575
POLR1E,0.622502138,0.570827507
ID2,0.924659529,0.235864322
EIF2AK4,1,0.611319841
AKT1S1,0.754798238,0.019378934
PLEKHA2,0.900902469,0.849471728
NUDT8,0.906017493,0.812865258
ALDH1L2,0.608591531,0.551199131
SELM,0.850298973,0.107998618
NDST2,0.857456202,0.417700583
FBXO8,1,0.091619163
MRPS14,0.248094757,0.794593727
HINFP,1,0.16675555
FAAH,0.857366092,0.829430155
PPP1R15B,0.890366265,0.026200809
CEP350,0.824925732,1
MEGF9,1,0.709366599
MRRF,0.963938692,0.052154016
MEX3B,0.941715338,0.61928787
PEX7,1,0.009787872
ANXA5,1,0.99692984
MAP3K12,0.597221419,0.399452648
AMBRA1,0.840204815,0.024010763
LZTR1,0.69456077,0.988439489
PNRC1,0.986488724,0.618107603
SON,0.435213094,0.000272022
SRCIN1,0.656310328,0.80063052
EEF1A1,0.285180545,0.738505317
CCNF,0.645220168,0.496484836
FAM89B,0.488277578,0.09730421
IFT140,1,0.316271365
MED20,0.857497631,0.427197029
ODC1,0.783967178,0.719273242
RALGAPA1,0.669058577,0.874279107
CUX1,0.530692381,0.008815713
CHMP7,0.643324194,0.776852649
CETN3,0.666682612,0.451100934
LIMD2,0.627546841,0.470828368
CYP2U1,0.754109602,0.26596662
FN3KRP,0.858911479,0.870564081
TRA2A,0.605493598,0.019294806
RPS3A,0.663823395,0.859644994
RAP1B,0.781689244,0.556052496
STXBP6,0.699555434,0.860506961
DBNDD2,0.842008797,0.496466719
SLC7A3,0.659927728,0.051426353
KANSL1L,1,1
SFXN1,0.983556378,0.417786907
CAPN6,0.515341074,0.687348018
HDGFRP3,1,0.224397306
SF3B14,0.057311768,3.09E-05
LYRM7,0.687460699,0.408157924
EARS2,1,0.936648785
LIMK1,1,0.866293399
CNIH1,0.626505974,0.196121591
ANK2,0.718331198,0.852162601
KIAA0196,0.738733305,0.286765983
DVL1,1,1
CIRBP,0.940619387,0.555851338
PKD1P6,0.237913291,0.005944492
ZMYM3,0.628608745,0.703816417
ZNF766,1,0.400585114
DUSP11,1,0.017941834
TMEM35,0.697784303,0.445896668
PTCHD2,0.594602992,0.149184531
SLC35A5,0.513138898,0.132873092
RASGEF1C,0.842008797,0.518055593
FEZ1,0.667632126,0.817226403
SAMD1,0.830476153,0.648873525
MESDC1,0.397418828,0.621163782
FHL1,0.983556378,0.004274109
GOLT1B,1,0.694391584
IBTK,0.97821988,0.45007356
ASTN1,0.740455807,0.491006457
GARS,1,0.894384279
CCDC71L,0.90228703,0.001190217
NSFP1,0.90815248,0.117725547
PSME3,0.339276854,0.998940293
MED10,0.686494494,0.570395695
MCM4,0.511137206,0.780269943
EIF2S2,0.371302104,0.081531549
POLR2J3,0.595360071,0.760739615
PON2,0.470442625,0.763887104
ZNF74,0.70164735,0.691322511
MZF1,0.606507255,0.041156469
KIAA1429,0.769837949,0.795260556
CDIP1,1.26E-46,0.430005841
CCDC24,0.569803502,0.028394857
C6orf1,0.528564752,0.305132574
ALG3,1,0.74146611
STMN2,0.842940674,0.869810269
ADAMTS4,1,0.316393293
SSR3,0.403355448,0.474533151
IQGAP1,1,0.032652532
MAP1LC3A,0.758523151,0.860436478
H2AFZ,0.539467386,0.486511678
EMP1,0.576278854,0.463414184
KATNA1,1,0.058861437
USP37,0.769821909,0.880952828
NUP37,0.846886266,0.950316993
NVL,0.004156928,2.03E-05
SGPL1,1,0.980880725
ARL1,0.977196083,0.004847362
RTN4,0.252023216,0.585981327
LTV1,0.819660646,0.798129872
EMC2,1,0.575111061
KAT2A,0.792099057,0.261568619
ATP6AP1,0.450675183,0.970404319
