Short Gene name,p_value w/o covariate,p_value w/ covariate
H1FX,0.926438143,0.926580173
ELF3,0.859856489,0.878083291
TVP23B,0.610863011,0.613144284
HSP90B1,0.743524902,0.779956051
SRSF5,1,1
FMNL3,0.985539247,0.986249679
DPYSL3,0.504974587,0.545900401
ST3GAL1,0.170451201,0.158622665
EIF2S1,0.06151458,0.125819425
AHCTF1,0.008705147,0.048767723
TLE1,0.343533888,0.371113319
GRPEL1,0.924259869,0.927144925
MYT1,0.694456794,0.693495226
GDPD1,0.733825145,0.850847273
MOCS2,0.675127105,0.71757743
BUD31,0.006470802,0.014988964
MRPL48,0.550682918,0.559282276
TRAF7,0.047544741,0.111050342
RXRG,0.138766043,0.125595376
PSMC5,0.336933367,0.296148956
PSMC1,0.938177972,0.92722939
CACNG7,1,1
ASB1,0.477191997,0.47541928
DDX1,5.72E-07,0.014986626
CLVS1,0.001320529,0.064649015
SRR,0.016602121,0.044078048
MMADHC,0.829364181,0.824299106
SPC25,0.012838543,0.012102582
VDAC3,1,1
IGFBPL1,0.545781355,0.518476991
MAB21L2,1.80E-06,0.002204939
ABCC4,0.864481287,0.835770112
RAB3A,0.196800927,0.178031551
YPEL3,0.631053723,0.625030032
UTP6,0.042106472,0.073790726
HSPA9,5.24E-17,6.26E-05
HBS1L,0.79567667,0.806869558
FAM179B,0.875040844,0.885661167
POLR2J2,0.021735016,0.033600942
FBXO9,0.031091463,0.048792457
MFI2,0.00891678,0.076999255
PMF1,0.499166209,0.494135409
RNF157,0.049458846,0.061928813
PI4K2B,0.728083434,0.737180859
TRMT6,1,1
TBC1D16,0.745770437,0.715137237
ACSL4,0.256303113,0.316643021
SNORA67,0.093516138,0.055510194
SCARNA9,0.884343473,0.875703689
TMEM131,0.23603843,0.192260746
ZFP62,0.320347891,0.329851702
RAB28,0.145089311,0.284719869
GFPT1,0.717373484,0.684181116
USO1,0.674035215,0.689416326
PARP14,0.482341431,0.539621945
SNN,0.111746654,0.133273498
NLGN3,5.33E-06,0.000126343
HOPX,1,1
DDX18,0.803586434,0.815452706
ZNF253,1,1
FKBP15,0.505326046,0.560292808
TCEB2,0.50217309,0.530620018
MSH6,0.054933607,0.057749116
GFOD2,0.649537187,0.587227561
COX17,0.030036922,0.052956864
MOXD1,0.303382137,0.624952992
GDF11,0.25194131,0.353027888
EMP2,0.959768964,0.95847696
SEC63,1,1
NIF3L1,0.742915603,0.750259615
FBXO25,1.93E-08,0.002908736
RPS3,0.793910972,0.76151898
KLC1,0.574756593,0.586916048
CIAO1,0.067061355,0.123790603
HNRNPD,0.735748193,0.751350902
MKNK2,0.4031622,0.459279239
TET3,1.21E-11,0.009565101
APBA1,1,1
TTC37,0.122152816,0.340681914
ESYT2,0.007213713,0.03531365
B3GAT1,0.904141711,0.901738842
CERK,1.11E-09,1.20E-06
EBF2,0.264340722,0.270865116
DNAJC2,0.56719616,0.560685269
CAMK4,0.76035035,0.747085319
HBP1,0.8648226,0.876365951
ENO3,0.556516768,0.577601218
LRP3,0.801484409,0.795332151
ZBTB41,0.029528289,0.09093598
COPS6,0.000377956,0.005502502
CELSR3,0.953443805,0.965799005
KLHL24,0.31319047,0.470815023
APBB3,0.99172408,0.990313909
DCAF13,0.28241741,0.323900126
SYP,0.001140866,0.009355632
VASH1,0.895359155,0.888827194
HDAC6,0.176528909,0.170357629
AC104134.2,0.006039367,0.043093914
HOMER3,0.000137959,0.002007686
SPTY2D1,0.281749842,0.480029963
RER1,0.522866089,0.505495475
ST3GAL4-AS1,0.580382358,0.622499712
PRKAR2B,0.970014926,0.969351531
EMG1,0.897709902,0.903099245
MPHOSPH10,0.000397505,0.000962613
SUV39H2,0.939440087,0.938166059
RHOBTB1,0.54570516,0.711350847
ASCC3,0.171252874,0.189894059
BMS1,0.442042007,0.475851096
PUS7,0.638450006,0.650069428
PPAT,0.986085166,0.98580141
NDUFB4,0.006418211,0.034763168
TTF1,3.23E-11,0.002072065
SGCG,0.429973818,0.426158991
MTHFD2,0.276768384,0.425851365
ELAVL4,0.384142949,0.4804548
HDGF,0.515645218,0.489834591
TXNRD2,0.599537085,0.590793265
PPM1E,0.325498556,0.333509102
CPAMD8,0.823215772,0.862580887
ABCA3,0.459305359,0.481188195
NUP98,5.56E-13,0.005051334
ELP2,0.017806072,0.004503431
FNDC3B,0.283689734,0.423658837
UBXN4,0.934670088,0.931810749
MUM1,0.988958671,0.98760848
TUSC1,0.51343799,0.490874871
REM2,0.498285842,0.592603795
NPHP3,0.952803075,0.955064326
MAGOHB,0.770124091,0.796415283
POLR3D,0.214566177,0.357786712
TRAPPC1,0.028764041,0.059140768
KALRN,0.824127092,0.789994795
ERC2,0.848027596,0.848557549
CRABP2,0.025826605,0.298581081
KHDRBS2,1,1
LAPTM4A,0.062887773,0.211059352
CACNA2D3,0.292020947,0.371696593
CCDC25,0.265477222,0.294847569
RNF121,0.600467218,0.625696828
MRPL17,0.030473372,0.047513035
SC5D,0.83712453,0.907214804
ATL2,0.950129261,0.945413662
C11orf95,1.08E-06,0.003153997
THUMPD1,0.9596444,0.956471479
TTYH1,0.286478352,0.216880357
LOC100506603,0.396862835,0.614286756
PHF2,0.90829139,0.924392195
PRMT5,0.361815856,0.366788868
PAPSS1,0.020683586,0.018540157
NSUN5P1,0.875968579,0.834313359
ADAMTS10,0.507381292,0.53356757
C2CD4C,0.879559523,0.902384529
FAM126A,0.012476784,0.057142603
OAZ2,0.595802466,0.526669081
NARG2,0.088306112,0.245357146
PRRT3,0.189051671,0.342155565
FAN1,0.158504818,0.148698042
MVB12B,0.00915087,0.031855222
DSTN,0.986114778,0.986835327
NAA20,0.613167851,0.638465733
GBE1,0.000620386,0.016385106
DOPEY2,0.871363638,0.890718269
ARMCX5,0.096941411,0.150177828
ALDH18A1,0.588220179,0.578501141
RASSF4,0.306476715,0.225264888
HSBP1,0.023906287,0.008121996
TOX3,0.48254878,0.558131005
ENY2,1,1
ARHGAP5-AS1,0.144844259,0.210044892
WDR43,0.66660643,0.665675286
MED9,0.300769904,0.33618313
SLC31A1,0.375650229,0.509769879
DRAXIN,0.970317853,0.969382536
GTF2H1,0.723657863,0.734963468
VPS33A,0.783459461,0.805713093
SYT5,0.055810218,0.087735141
MICAL1,1,1
SNORD116-18,0.843241421,0.838704013
ALDOC,0.06449291,0.132988115
ADAMTS7,0.320944567,0.355334612
NAA35,0.814609941,0.870257455
ARHGEF7,0.988209023,1
PARG,0.188668349,0.121137159
MYO5B,0.973083535,0.971607191
ZNF606,0.042403846,0.086428488
SCD5,2.85E-06,0.036866193
PSMD1,1,1
CCDC109B,0.000536079,0.008163072
MKRN2,0.163144935,0.23836427
TMED2,0.964294662,0.943065664
SAR1A,0.933152515,0.937187066
ESCO1,0.559303757,0.650187284
DCLK2,0.224598125,0.230051761
KIF5C,0.800889407,0.774761639
ANKRD13B,0.655973155,0.649373655
CXXC4,0.000494072,0.003801462
ADAP1,0.418258395,0.427793076
MMD,0.541248445,0.530241476
GPM6B,0.049413558,0.106393804
B2M,0.904991794,0.904795862
RAD17,0.431842116,0.488701737
FAM20C,0.794992575,0.774017572
HGSNAT,0.618095027,0.648822962
ATF4,0.467556973,0.421780936
SNORD116-24,0.106566661,0.111289517
PLRG1,0.143315257,0.205887131
CCDC59,0.962183725,0.963008039
SYT13,0.501976685,0.470654937
LMF2,0.641590094,0.674598967
LINC00086,0.672978882,0.718123838
SLC1A5,0.221579326,0.318404732
SPCS2,2.94E-18,6.98E-05
SCARA3,0.132484806,0.087603842
ATP6V0A1,5.48E-14,1.74E-05
LOC101926898,0.891123431,0.902823558
POLR2B,0.292494937,0.271195654
CNNM4,0.085475232,0.051208169
SLX1B,0.309755981,0.382996286
ZNF623,0.562330046,0.530988218
EIF3K,0.56680432,0.541140329
EIF2B4,0.968480692,0.96281799
MICAL3,0.671819938,0.733969109
CDK14,0.841053181,0.782934696
DHX29,0.349397353,0.295544886
ADCY6,0.598109626,0.627334125
SH3BP5,0.298649038,0.275581185
LTN1,0.110205229,0.340454883
PTMS,0.087176975,0.087542972
EIF3M,0.539205877,0.588955265
RPL35A,0.275225845,0.32428042
RNF130,0.229256549,0.283097775
PATZ1,0.066158082,0.094904399
PDE10A,0.164027719,0.119967601
IPO5,0.532081378,0.503528593
FARP2,0.188099416,0.107237694
PSMC2,1.90E-05,0.002265222
ARHGEF3,0.784529633,0.75030531
TRIM22,0.513845795,0.556919296
GOLGA2,2.82E-10,0.000220613
KCTD21,0.606304947,0.606088907
CCND2,0.641921489,0.643744301
EIF2B5,0.488625242,0.489472276
PSMB5,0.62209725,0.596858022
CSNK1G2,0.792449941,0.757453284
DKC1,4.07E-07,0.01773941
HSCB,0.136869932,0.218527223
PMF1-BGLAP,0.388862584,0.363262204
PPP2R5B,0.015290857,0.058805726
S100B,0.693445496,0.688182921
DDX47,0.562531518,0.535498712
C12orf68,1,0.999313396
USP39,0.296119689,0.438179029
CBX2,2.00E-05,0.004344705
CHAMP1,0.78834376,0.750520096
SRFBP1,0.000481549,0.008038037
SNORA74B,0.936327988,0.935133089
GGT7,0.135451488,0.228443732
HNRNPM,0.17704087,0.111290268
ZDHHC9,0.812704405,0.802508672
DNAJB2,0.201811026,0.249477377
SNX2,0.011741207,0.058988466
RMDN1,5.88E-07,0.002483224
HN1,0.265494429,0.211904698
WDR3,0.016114166,0.112960181
GIT1,0.622554841,0.585768733
C11orf1,0.02450676,0.022400239
SETX,0.922210331,0.917636828
HMP19,0.185661991,0.155123471
IER3IP1,0.896819711,0.901593645
CNST,0.329473195,0.34505442
PDCD4,0.290994369,0.334874333
VKORC1,0.338782258,0.27099164
IQCB1,0.662524853,0.648635194
SPRYD7,4.39E-14,0.000452938
PCGF3,0.661259345,0.679904076
GNAZ,0.00016358,0.01058117
B4GALNT4,0.581634971,0.5924514
LRRFIP1,0.913845321,0.908367195
MRGBP,0.818380254,1
C2orf47,0.598803867,0.598042809
PHC2,1.73E-06,0.075995343
KLHL17,0.493591274,0.64274082
NBN,0.020889037,0.067353733
BCL2L13,0.213837271,0.253162817
TMEM240,0.000139048,0.027003991
METAP2,0.481456735,0.687888078
IGSF9B,0.937749761,0.924156124
PIGX,0.001685859,0.025459294
NAA15,0.044112242,0.075032397
LSS,0.490058643,0.535660315
TPPP,0.009361941,0.098574238
STMN3,0.699558406,0.691806863
LOC728769,0.880799758,0.900014146
INPP5E,0.984837529,0.98487395
TSPY26P,0.458498751,0.664800068
ALG2,0.098824551,0.173582879
SARNP,0.759341713,0.782134136
TEF,0.444117326,0.443383973
STK33,0.0291558,0.094565297
PSD,0.000674935,0.136810196
IGHMBP2,0.369039072,0.403336361
RASA4B,0.614606539,0.581319171
TTYH3,0.550645062,0.588437471
EPRS,0.274056717,0.356355773
PAG1,0.585185315,0.566944784
TRIO,0.914749119,0.903655817
NPIPA5,3.31E-13,0.477890069
BSN,9.66E-10,0.000308384
NEGR1,0.743596074,0.716061013
LEPROTL1,0.011749738,0.033198584
VANGL2,0.054610072,0.087022191
LOC150776,0.657474755,0.63496567
DR1,0.307178788,0.266032683
RPS27A,0.191175542,0.242470949
AARSD1,0.672822058,0.650504718
SLC30A1,0.022259923,0.046390961
THBD,0.025502274,0.049921439
NOVA2,0.216142756,0.215149803
ANKRD32,0.094638831,0.130663576
ABCA7,0.087853729,0.154887186
SOBP,0.004279114,0.024569866
STX7,0.68399219,0.72950581
CSTF2,0.202383953,0.156632237
PNMA2,1,0.963907981
UBE2S,0.505376948,0.480624046
CHM,0.748788699,0.774937958
NAV1,0.735492081,0.747904067
SNORD116-21,0.038738791,0.051956943
GREB1,0.376380528,0.354736641
ZSCAN2,0.130460574,0.058137859
UCHL1,0.651205428,0.7470848
PCED1A,0.190858712,0.109856612
PLAA,0.229205928,0.271043678
DMWD,1,1
COPG1,0.731057911,0.783803987
CHD7,0.819507452,0.844416236
IRS2,0.087450238,0.049333426
RNF44,0.119164439,0.246790154
ZNF205,3.07E-08,0.000549373
STAT5B,2.49E-05,0.005514375
C12orf75,0.961164727,0.960144917
HECTD4,0.80634078,0.796139298
SMIM13,0.326208102,0.400193005
TUBA1A,0.773936656,0.753274032
ENO2,0.498217012,0.468153458
PKI55,0.017179435,0.053794966
ARCN1,0.788515822,0.818760856
EIF3I,0.177063149,0.177336672
EXOSC8,0.731020819,0.752321833
POLD3,0.356843771,0.450680423
MNS1,0.82878082,0.757864894
MXRA5,0.012724123,0.0704101
KIAA0930,0.750386236,0.85156142
TUBG1,0.221845524,0.298166665
AGRN,0.06973764,0.17168675
DGKD,0.925440362,0.927399156
RNF6,0.479040895,0.408771212
MICU3,0.364389831,0.367735537
GFM1,0.431509535,0.417646021
RRP36,0.998244756,0.998398344
F11R,0.00605442,0.010071672
SETD7,0.511446311,0.503210754
DCAF15,1.47E-13,0.001308113
ITGA11,0.144492667,0.141730608
SCARNA5,0.106752087,0.160565984
SSB,0.099767948,0.143195065
PLXNC1,0.869029055,0.857702198
UCHL3,4.12E-05,0.021895141
DENND4B,0.028523353,0.033403192
EPHB2,0.992373776,0.994166338
LINC00094,0.186979952,0.167502747
POGZ,0.604913125,0.583185824
AP3M1,0.841728385,0.824887284
AFF1,0.178090255,0.338704341
C17orf97,4.20E-07,0.009419719
ANXA7,0.041079528,0.061052643
SYT1,0.14891343,0.335164943
PDLIM1,0.65158554,0.670636614
PLEKHA5,0.971509215,0.975106599
DDX46,0.381759362,0.426104876
KARS,3.69E-05,0.011392642
EIF3C,0.851205845,0.825134067
CBWD5,0.374504438,0.40429206
DPYSL5,0.009574214,0.04393993
AS3MT,0.823714191,0.823168839
TOP1MT,0.979450597,0.977804228
PRPF40A,7.07E-11,0.276730753
RAB3GAP1,0.085049324,0.069755887
SLC25A32,0.000337762,0.029971601
NXPH2,0.397009038,0.392262861
RNF181,1.67E-24,0.001321831
DHRS13,0.180779842,0.194997334
CCNK,0.44652132,0.390106869
C10orf35,7.50E-23,0.003086068
SNRPF,0.591927101,0.535614459
PDHA1,0.622302454,0.576549955
RNPS1,0.128135746,0.114511578
RNF38,0.270231116,0.319228223
RASA4CP,1.84E-05,0.462093626
GNL2,0.227119449,0.141109029
ZIC2,0.220754486,0.219370494
SNORA52,0.758208285,0.814365927
SLC7A2,0.616101557,0.618541362
C1orf198,4.63E-09,0.318334177
C1orf174,0.37554865,0.512480611
HIST1H1C,0.379402191,0.472528949
EIF5B,0.793042111,0.795360286
USP46,0.639333021,0.625073032
VSTM2L,0.024177002,0.019646002
SMOC2,0.021553125,0.04184963
APBB1,0.947438123,0.944879151
SEC24D,0.334984025,0.535326255
ANKRD36,0.00076503,0.052240175
NUP155,0.401698726,0.418839227
MSTO1,0.607192253,0.680527443
PICALM,0.668224715,0.605138425
MADD,0.849406522,0.824549647
NIPA1,0.490079617,0.517105277
NAPB,0.07673096,0.157858463
SKAP2,0.166626596,0.252060415
CMC1,0.025701932,0.050248747
SURF4,0.666706971,0.70000054
DENND4C,2.60E-05,0.001982401
SEC24C,1,1
EIF4EBP1,0.349700933,0.346250262
ZDHHC8P1,0.907638677,0.947073212
LOC728743,0.113541432,0.149874365
FEN1,1.09E-13,0.002175836
NBPF1,0.076546616,0.193939142
TRO,1,1
KCTD13,0.183824617,0.20594323
GPHN,0.032024734,0.113713455
GGNBP2,0.325086191,0.493770587
RANGAP1,0.968319833,0.967984495
GOLGA1,0.992648137,0.99217952
LOC102724699,1.84E-07,0.001781716
PLXNA3,0.73054648,0.73832551
ACADM,0.190024485,0.214921323
ACTR1A,0.257410589,0.297779357
MAT2B,0.935447899,0.937954171
FBRSL1,3.95E-06,0.002561206
EZH2,0.493190866,0.592890965
MAN2A2,0.808703317,0.779586901
TRA2B,0.702694245,0.704792172
ABCA11P,0.896478287,0.903398129
CCT8,0.81033955,0.829114927
MCM5,0.602423111,0.610312217
AKAP9,1.49E-05,0.001993006
PHACTR1,0.803342621,0.829087619
IARS2,0.552478401,0.562140219
UBE2Q2,0.048491006,0.065814554
GMPS,0.779982839,0.697591035
PSMD5,4.06E-09,1.95E-06
LCORL,0.004103231,0.010265364
DBN1,0.31872823,0.227596424
TMEM39A,0.018916041,0.595636827
RASA4,0.004784187,0.067544296
ANO8,0.675297928,0.685286458
HSPB11,0.954737338,0.942450704
PTPRZ1,0.966509702,0.966625602
LOC645513,0.761693099,0.791744754
ZNF385A,3.77E-08,0.001112399
PTGFRN,0.293395979,0.298750779
DROSHA,0.43152094,0.43075536
PPP1R7,0.875907617,0.873897572
DNAJC11,0.83137991,0.877297791
NUAK1,0.623154193,0.641821288
SHISA9,0.01454438,0.07853571
NKAP,0.616825616,0.631010678
SNAPC5,0.981098997,0.981250858
ARNT2,0.68399871,0.685599985
LOX,0.673678971,0.667653921
LPGAT1,0.073799363,0.109451753
NOL7,0.002939819,0.025298469
C16orf52,0.50212118,0.489928781
RFC1,0.306148524,0.29137333
RCN2,0.864131093,0.838699376
AK9,0.412501481,0.435226641
TPRN,0.069433177,0.113559043
ZNF337,0.598744794,0.534191915
RNF13,1,0.962895157
NUDC,0.0451783,0.063047336
FRAT2,0.645146966,0.653933781
ETFB,0.449696245,0.687055506
IMPDH2,0.188513027,0.165031772
RPL36A-HNRNPH2,0.536159638,0.693942548
EVI5L,0.44187097,0.493032852
STAU2,0.743000744,0.777920315
GINS2,0.195027862,0.257071951
PWP2,0.018684877,0.014776432
EPB41L1,0.904690423,0.8910327
TTBK2,0.621899569,0.613909577
ZC2HC1A,6.35E-14,5.17E-05
ARL15,0.079485532,0.132307876
EML4,0.943497244,0.943060573
FAM217B,0.04504182,0.071197211
MPRIP,4.20E-09,0.005866638
IL17D,0.71516163,0.635037615
PUS3,0.737833491,0.73662856
CHD1L,0.560287243,0.629902001
RPL39,0.006892199,0.046245177
HNRNPDL,0.282666173,0.256054867
PLK2,0.108988491,0.115820219
CADM4,0.034144281,0.07925274
POLA1,0.879964274,0.886335163
SOGA1,0.904141711,0.894057004
CMTR2,0.699102675,0.696855027
SMG1P1,0.907696134,0.894414043
GTF3C6,0.510971396,0.474178036
ZDHHC21,1.10E-40,0.421007969
ACVR2B,0.873228122,0.87653259
SLC25A23,0.541203993,0.572428934
NRBF2,0.122691039,0.165454044
ATP9B,0.283374363,0.349837794
SLC35F2,0.967996611,0.968052066
DCTN6,0.011383368,0.004440661
SNAI1,0.318618964,0.325317348
CSK,0.501869134,0.485754293
ANGEL1,7.46E-17,2.69E-06
NMD3,0.135469253,0.182793923
ANP32B,0.239686594,0.243137685
FAM208B,0.184134341,0.293080592
RFX5,0.322839988,0.33211956
GPD2,0.447249744,0.691914167
NICN1,0.679542051,0.805003653
SLIT1,0.748352048,0.758425267
GUSBP9,0.049262168,0.437799914
PTPN12,0.276257774,0.250723327
RHOBTB2,0.219872997,0.216371889
CIRH1A,0.642066891,0.645376886
PCDH20,0.728454639,0.722395972
GRAMD4,1.29E-34,9.04E-05
NOP14,2.44E-07,0.001718294
TMEM65,0.241205727,0.198301767
NYAP1,0.731097366,0.7117227
SSSCA1,0.076181187,0.182199661
BSCL2,0.082376353,0.096687709
ECHDC3,0.000445521,0.000109682
PITPNM1,0.883431869,0.88743353
SNORD95,0.84667775,0.863648054
PSAT1,0.138434356,0.220236841
EPN2,0.049560798,0.137529901
MRPL3,1,1
HSPD1,0.873421476,0.867294751
CCDC90B,0.472708808,0.465083342
PIEZO2,0.738217863,0.756214668
MPP1,0.977561566,0.982731696
ELOVL4,0.463724226,0.416984895
TRIP4,0.90087048,0.908449299
PELI3,0.313888702,0.346271792
SASH1,0.649802675,0.657579903
CTIF,0.036230473,0.008802758
CLGN,0.967364689,0.968447172
SHD,0.574699488,0.600793258
NARF,0.255742153,0.347105312
TMTC1,0.312786225,0.330953943
SMIM15,0.949226936,0.944922435
PLK1S1,1,1
ERI1,1,1
FAM216A,0.72499296,0.723880572
GPRC5C,0.226066254,0.236095339
NUP107,0.547030897,0.591246044
IDS,0.702933612,0.656550126
MFSD11,0.535936939,0.538672366
POLA2,0.387643756,0.439261351
YARS,0.870329308,0.863991125
SF3B3,0.867478359,0.869705191
CAMSAP3,0.800605777,0.918937995
TTC27,0.370204787,0.386066468
EIF2D,0.005363394,0.018927994
FAM103A1,0.812387471,0.807313461
SNW1,0.630292079,0.619681346
TBP,0.391415841,0.56291944
TXNDC17,4.29E-37,0.208696432
BLVRB,0.653909993,0.646809226
LGALSL,0.871135039,0.877188914
INO80,0.017726621,0.049091561
SGSM3,0.043036737,0.059463585
ALG1,0.063911822,0.116261687
ZC3H7B,0.007694187,0.025069379
LMTK3,0.153132618,0.18009282
TRMT44,0.361416485,0.367589147
AIMP1,0.3995697,0.355804411
CAB39,0.295842341,0.507547681
GPR137C,0.196449498,0.399369964
.,0.033825626,0.07575177
SEMA6A,0.884979546,0.888816114
CWC22,0.569259156,0.515960998
PAXIP1,0.679542051,0.668256699
SMARCA5-AS1,0.971770299,0.968842567
HID1,0.693843007,0.657265393
B3GALT6,0.526491587,0.602384154
HTRA2,0.054970241,0.090119979
MST4,0.813271896,0.790036829
PDGFC,0.986902091,0.909637519
GDF1,0.021451303,0.121116153
TUFT1,0.412957316,0.566313624
ASCL1,0.072330273,0.12771032
GPR56,0.649537187,0.619021388
RPS21,0.964820173,0.963694505
MON1A,0.770516377,0.739072504
FAF1,0.667590062,0.802369068
LINC01315,0.279935932,0.265020922
CLASP1,0.003500569,0.029045931
TUBA1C,0.622563818,0.582503573
RPL41,0.553227805,0.698713914
PDCD5,0.313635538,0.297888883
SGCB,0.41582473,0.43164575
CNTN1,0.081283451,0.214701853
ATP9A,5.34E-12,0.007314112
SMIM18,0.60635841,0.689917093
SLC25A3,0.028711487,0.067881664
PCGF6,0.113461718,0.062298594
LRRC17,0.023516358,0.033342157
IARS,0.677536887,0.659092289
KIF1B,0.573587899,0.68292449
CSRNP1,0.081672275,0.161907506
PYROXD1,0.993260521,0.990455645
TTC9B,1,0.984717648
C12orf4,0.691612611,0.643279302
CYTH1,0.721703176,0.712884031
KAT8,0.635218126,0.598464395
SMIM12,0.071960782,0.143473027
KIAA0101,0.627201619,0.597706445
TAF1,0.913508802,0.913073698
CCDC134,0.189462072,0.145781494
CDS2,0.917371982,0.933211393
CHP1,0.222236267,0.317292979
RPSA,0.328693852,0.479757699
MBD4,3.63E-13,0.056673786
CDC6,0.707552593,0.688449515
HEY1,0.772221864,0.79221253
ADCY2,0.234254943,0.202720547
PRPF18,0.171052034,0.097566963
RPL31,0.172827212,0.130451532
DDX49,0.905186335,0.903573852
BASP1,0.31751694,0.331927405
FBXW5,0.189020907,0.134713635
AGAP3,0.190858712,0.163460933
DAP3,0.492352023,0.440671456
MSANTD3-TMEFF1,0.752950244,0.764553251
CEP97,0.007926398,0.036042002
GRAMD1A,0.257859801,0.238076787
RIOK1,0.791869305,0.785760877
LRBA,0.643074713,0.648169236
THOC2,0.009076813,0.001838164
LDB1,0.226488959,0.240298822
RBM34,0.147282505,0.48400763
GAP43,0.66019668,0.620875626
ZNF136,0.137968775,0.131862409
COG4,0.580696618,0.624844714
ST6GALNAC3,0.033472046,0.111039101
ZZZ3,0.58945284,0.548860518
CXADR,0.17120284,0.104601762
EIF6,0.008656752,0.006994703
PSD2,0.924797287,0.914400774
PHYH,0.54367899,0.51584937
KATNBL1,0.706634523,0.750186157
ERLEC1,0.120127343,0.194733098
EEPD1,0.702930305,0.653434868
SERP2,0.327773,0.404099808
SPARC,0.458197361,0.45524515
PWWP2B,0.412536099,0.446560441
CAND2,0.348572368,0.424260252
SLC7A5,0.004350174,0.003409069
TMEM104,0.557615766,0.611641045
BNIP1,1.86E-08,0.007170111
BAI3,0.691332259,0.690967297
RTN4R,0.858778208,0.882679362
MEAF6,0.713574689,0.688946127
EWSR1,0.783301351,0.74810796
CREBL2,0.229285384,0.242412844
SRP72,0.257874144,0.3488764
AHR,0.795870316,0.825713748
GNAO1,1,0.993955202
ISY1-RAB43,0.954250487,0.976345193
NRBP1,0.695230877,0.70975755
ABCC1,0.581159971,0.527039731
C1orf109,0.596769685,0.736889637
SEC24A,0.802734794,0.791741724
ARHGAP10,0.539736313,0.603258272
ZKSCAN1,0.457520489,0.465344852
UBE2O,0.77826262,0.754114241
SEPT5-GP1BB,0.209888535,0.146252595
RTN2,0.4270872,0.408975428
ANKHD1,0.091715098,0.175210025
PDIA3,0.52585995,0.646745227
PRKCZ,0.83625365,0.856292151
MRPL37,0.897565046,0.898734481
DKK3,0.023280449,0.069005713
BRD3,0.004902132,0.021894604
PRPS1,0.996860403,0.995113033
OARD1,0.662195905,0.664033605
KTI12,0.000108544,0.040204056
ST14,0.109425989,0.163818238
SMA5,0.372781217,0.300840757
MSMO1,0.541178795,0.543704223
RAB11FIP5,0.000475319,0.058012353
PRRC1,1,1
GNG2,0.434175355,0.465459696
SSR1,0.11682484,0.124858741
CACUL1,0.579840452,0.565572165
CDR2,0.392465185,0.426045452
RNPEP,1,1
ANO10,0.258337525,0.184792663
RPL19,0.658770479,0.657254194
SF3A3,0.529550442,0.754474909
B4GALNT1,0.885448451,0.879022267
ENTPD7,0.252374343,0.157776666
RALGAPA2,1.79E-07,0.000888786
KDM4C,0.324528744,0.427210251
DACT3,0.214205334,0.228927732
DUSP1,0.150967441,0.264485741
ATL1,0.388723238,0.425753589
UBE4A,4.21E-05,0.007815998
UIMC1,0.773584704,0.762703814
KIAA1324L,0.963844011,0.986638413
OSTC,3.63E-13,0.056673786
TSPAN7,0.874675624,0.896722332
ZNF702P,0.633140554,0.598311324
SGCE,0.667907517,0.670140275
SELK,0.561798815,0.551948078
SCAMP5,0.535510946,0.567890252
ERBB4,1.25E-06,0.000903355
FAM84A,0.794068454,0.801329734
YES1,0.663677604,0.655060931
PDE12,0.956684383,0.953572819
POLR1E,0.46592485,0.459735879
ID2,0.301677136,0.210454969
EIF2AK4,0.610526581,0.568612552
AKT1S1,0.004263328,0.019193376
PLEKHA2,0.746545293,0.762666616
NUDT8,0.923079661,0.922523964
ALDH1L2,0.48185669,0.514501558
SELM,0.076742394,0.082470617
NDST2,0.467279132,0.479992437
FBXO8,0.005869392,0.026499744
MRPS14,0.504726808,0.593824941
HINFP,0.1801185,0.172395283
FAAH,0.981099532,0.981104727
PPP1R15B,1.37E-06,0.010218524
CEP350,1,1
MEGF9,0.950129261,0.948805922
MRRF,0.004836118,0.024142753
