Short Gene name,p_value w/o covariate,p_value w/ covariate
MYT1,0.868937236,0.86381859
GDPD1,0.911505222,0.925310565
MOCS2,0.790335209,0.842754756
BUD31,0.138735016,0.125860222
MRPL48,0.210779075,0.22555997
TRAF7,0.629034275,0.688794964
RXRG,0.771717354,0.766795535
PSMC5,0.737825512,0.732396055
PSMC1,0.643362121,0.606113404
CACNG7,0.632142822,0.612206922
ASB1,0.666134481,0.668191654
DDX1,2.06E-06,0.006512055
CLVS1,0.292416588,0.511658435
SRR,0.579473121,0.646324472
MMADHC,0.274949912,0.269779281
SPC25,0.103088279,0.090408549
VDAC3,0.906602643,0.901478528
IGFBPL1,0.55020205,0.535771642
MAB21L2,0.272905436,0.336365989
ABCC4,0.848910908,0.841473754
RAB3A,0.243766336,0.249960742
YPEL3,0.799001128,0.792592566
UTP6,0.636678736,0.628124951
HSPA9,0.016887555,0.062899082
HBS1L,0.423797271,0.434285513
FAM179B,0.66966752,0.686905493
POLR2J2,0.976933806,0.979023976
FBXO9,0.482003326,0.476860007
MFI2,0.170191329,0.227412944
PMF1,0.139444845,0.133988608
RNF157,0.114355777,0.113594217
PI4K2B,0.031315468,0.053825329
TRMT6,0.972339855,0.964980519
TBC1D16,0.510598649,0.447492829
ACSL4,0.922575175,0.924824589
SNORA67,0.760467797,0.721917291
SCARNA9,1,0.965627259
TMEM131,0.209064227,0.218329603
ZFP62,0.025780709,0.040379102
RAB28,0.446018284,0.570670594
GFPT1,0.68129423,0.643868871
USO1,0.663845174,0.631782252
PARP14,0.259775744,0.321730095
SNN,0.856587486,0.78191733
NLGN3,0.016992099,0.058040476
HOPX,1,1
DDX18,0.921736935,0.914492141
ZNF253,0.913001938,0.91225432
FKBP15,0.374545351,0.397087936
TCEB2,0.713729269,0.709329445
MSH6,0.455805318,0.453115518
GFOD2,0.699145545,0.641503225
COX17,0.102807029,0.131216233
MOXD1,0.169234748,0.500208531
GDF11,0.213331709,0.322988401
EMP2,0.477440643,0.41538948
SEC63,0.946474192,0.946588431
NIF3L1,0.750297298,0.757530307
FBXO25,0.969566904,0.975641681
RPS3,0.842934412,0.816164674
KLC1,0.354635234,0.346417661
CIAO1,0.198831601,0.31356221
HNRNPD,0.88534462,0.884336086
MKNK2,0.492377678,0.500807186
TET3,3.23E-10,0.011163694
APBA1,0.31799173,0.396754387
TTC37,0.253389586,0.508334715
ESYT2,0.374045304,0.460460903
B3GAT1,0.338409737,0.337511244
CERK,0.002751012,0.029114793
EBF2,0.69751731,0.704605983
DNAJC2,0.691666267,0.696796091
CAMK4,0.878496484,0.885566255
HBP1,0.601741429,0.593341553
ENO3,0.232766459,0.267888001
LRP3,0.917095784,0.89159944
ZBTB41,0.037488912,0.139197848
COPS6,0.750394627,0.812105278
CELSR3,0.559184223,0.603992032
KLHL24,0.803610421,0.838544218
APBB3,0.469950757,0.575788405
DCAF13,0.336470473,0.347577608
SYP,0.332386807,0.412485957
VASH1,0.970372404,0.968510411
HDAC6,0.668541693,0.665830074
AC104134.2,0.961031923,0.968482376
HOMER3,0.027212137,0.027220507
SPTY2D1,0.286412477,0.436347724
RER1,0.632363362,0.526265432
ST3GAL4-AS1,0.483469779,0.544720456
PRKAR2B,0.749855568,0.735052322
EMG1,0.678599426,0.668653472
MPHOSPH10,0.339660491,0.382519802
SUV39H2,1,1
RHOBTB1,0.579454436,0.687105353
ASCC3,0.836755209,0.828096061
BMS1,0.670691942,0.687604235
PUS7,0.622647537,0.611361582
PPAT,0.642905253,0.703854419
NDUFB4,0.467706126,0.445417604
TTF1,0.014063325,0.054114726
SGCG,0.824394551,0.83429903
MTHFD2,0.97910731,0.97157042
ELAVL4,0.782233729,0.793881623
HDGF,0.386186194,0.396955312
TXNRD2,0.438738699,0.439386098
PPM1E,0.726728659,0.715925062
CPAMD8,0.697508776,0.725477122
ABCA3,0.981521733,0.981971877
NUP98,0.00034325,0.072393647
ELP2,0.906454359,0.88955458
FNDC3B,0.12355965,0.214215627
UBXN4,0.968693946,0.963447202
MUM1,0.963901537,0.951037271
TUSC1,0.259583159,0.20907642
REM2,0.146564426,0.211531349
NPHP3,0.796024803,0.798632049
MAGOHB,0.980990049,0.981453769
POLR3D,0.36669731,0.427487349
TRAPPC1,0.114556632,0.242677764
KALRN,0.65746146,0.606586728
ERC2,0.67239079,0.665038728
CRABP2,6.63E-05,0.04372532
KHDRBS2,0.818785677,0.777327031
LAPTM4A,0.662160933,0.76909018
CACNA2D3,0.669616684,0.694532552
CCDC25,0.697905533,0.669320894
RNF121,0.052544157,0.079076034
MRPL17,0.644857112,0.638445265
SC5D,0.646036922,0.786874096
ATL2,0.946474192,0.799033198
C11orf95,0.315461081,0.344164802
THUMPD1,0.836020699,0.823499966
TTYH1,0.738356162,0.704452108
LOC100506603,0.820632193,0.910642758
PHF2,0.245328567,0.296629468
PRMT5,0.15460952,0.13089853
PAPSS1,0.192201643,0.21296394
NSUN5P1,0.946990955,0.940730933
ADAMTS10,0.80427304,0.794367953
C2CD4C,0.779336452,0.790973262
FAM126A,0.819632054,0.824152267
OAZ2,0.593934012,0.58435126
NARG2,0.83640349,0.898140034
PRRT3,0.000750049,0.022662209
FAN1,0.70778849,0.673000341
MVB12B,0.708716204,0.720075694
DSTN,0.580571946,0.552383519
NAA20,0.603197512,0.615157689
GBE1,0.503378229,0.511330626
DOPEY2,0.649971469,0.685185874
ARMCX5,0.363640367,0.375004958
ALDH18A1,0.925566717,0.924790499
RASSF4,0.36186435,0.324345997
HSBP1,0.623817446,0.591377207
TOX3,0.805067898,0.823606236
ENY2,0.653563055,0.658257015
ARHGAP5-AS1,0.112526152,0.145346234
WDR43,0.553042374,0.541301119
MED9,0.64803481,0.646641905
SLC31A1,0.007680809,0.045057206
DRAXIN,0.967074326,0.95519862
GTF2H1,0.94048455,0.940661398
VPS33A,0.128392197,0.137968274
SYT5,0.402689459,0.38631938
MICAL1,1.57E-73,0.002301698
SNORD116-18,0.621233117,0.618661709
ALDOC,0.220054569,0.283518748
ADAMTS7,1,1
NAA35,0.388361698,0.488581838
ARHGEF7,0.198796,0.421501094
PARG,0.372151893,0.315488478
MYO5B,0.732400305,0.72568404
ZNF606,0.258868333,0.373297931
SCD5,0.085369604,0.283748606
PSMD1,0.719094907,0.668955859
CCDC109B,1,1
MKRN2,0.05510268,0.069236924
TMED2,0.821021072,0.827407006
SAR1A,0.75177496,0.752849523
ESCO1,0.683897629,0.73995877
DCLK2,0.887131494,0.885724116
KIF5C,0.820626359,0.801919235
ANKRD13B,0.773731043,0.750040902
CXXC4,0.477505143,0.47758125
ADAP1,0.846610402,0.840493925
MMD,0.570860187,0.54196271
GPM6B,0.546287952,0.553502318
B2M,0.454096604,0.44708512
RAD17,0.464217044,0.478579425
FAM20C,1,1
HGSNAT,0.0624425,0.059039108
ATF4,0.728322697,0.715799784
SNORD116-24,0.360672487,0.360670344
PLRG1,0.640220775,0.643322383
CCDC59,0.633474504,0.625093022
SYT13,0.708882485,0.696204624
LMF2,0.864410669,0.856989952
LINC00086,0.725966437,0.738265584
SLC1A5,0.811965346,0.83341224
SPCS2,0.312578791,0.341601002
SCARA3,0.977020553,0.970656052
ATP6V0A1,0.1256121,0.166690445
LOC101926898,0.82567731,0.828846534
POLR2B,0.99209022,0.984712619
CNNM4,0.660327436,0.652394391
SLX1B,0.153493239,0.245311514
ZNF623,0.545431982,0.553279865
EIF3K,0.751381804,0.746078022
EIF2B4,0.257859585,0.210701346
MICAL3,0.995361847,0.992818086
CDK14,1,1
DHX29,0.815303395,0.806761211
ADCY6,0.78508496,0.76988575
SH3BP5,0.192872895,0.157334159
LTN1,0.226908422,0.40883197
PTMS,0.069650821,0.106743295
EIF3M,0.877532203,0.899738638
RPL35A,0.14868575,0.158313885
RNF130,0.384692439,0.420420759
PATZ1,0.173634693,0.184026024
PDE10A,0.423072186,0.368038133
IPO5,0.980580048,0.983506784
FARP2,0.993205727,0.985445897
PSMC2,0.080831434,0.080885027
ARHGEF3,1,1
TRIM22,0.75123239,0.751469365
GOLGA2,0.000558585,0.06679375
KCTD21,0.811670572,0.808274979
CCND2,1,1
EIF2B5,0.7667748,0.766076439
PSMB5,0.814097525,0.761603039
CSNK1G2,0.870329022,0.863583411
DKC1,1.22E-11,0.003008335
HSCB,0.562393552,0.575238809
PMF1-BGLAP,0.954364709,0.955134246
PPP2R5B,0.478081855,0.495324722
S100B,0.747506478,0.735974738
DDX47,0.483941097,0.489076295
C12orf68,1,1
USP39,0.874507418,0.890415829
CBX2,0.02111918,0.049188433
CHAMP1,0.909739898,0.945031541
SRFBP1,0.544236994,0.547990314
SNORA74B,0.603895936,0.606909527
GGT7,0.4842398,0.518680449
HNRNPM,0.583499977,0.526521699
ZDHHC9,0.117254926,0.232408215
DNAJB2,0.603035372,0.616719656
SNX2,0.609933707,0.615617554
RMDN1,0.015958479,0.118441722
HN1,0.789345483,0.771273334
WDR3,0.590641885,0.702025598
GIT1,0.790459993,0.774625629
C11orf1,0.724039904,0.728839644
SETX,0.979673355,0.981854274
HMP19,0.380594874,0.408108126
IER3IP1,0.091189761,0.114164102
CNST,0.59260044,0.605548183
PDCD4,0.86274453,0.863959194
VKORC1,0.691862834,0.657981237
IQCB1,0.777549493,0.767581278
SPRYD7,0.332869769,0.558941664
PCGF3,0.232163212,0.277593413
GNAZ,0.322118422,0.33771068
B4GALNT4,0.526935666,0.540116131
LRRFIP1,0.498903082,0.446561455
MRGBP,0.055436685,0.213730157
C2orf47,0.758763756,0.761346191
PHC2,9.68E-11,0.017973994
KLHL17,0.894724316,0.922206439
NBN,0.847536663,0.91960232
BCL2L13,0.185923159,0.242363406
TMEM240,0.047713203,0.169121901
METAP2,0.060516579,0.385502862
IGSF9B,0.894352817,0.869222776
PIGX,0.06704665,0.096951644
NAA15,1,1
LSS,0.08025089,0.097849839
TPPP,0.100365694,0.18588681
STMN3,0.528859313,0.520377153
LOC728769,0.857625574,0.864459254
INPP5E,0.884300203,0.87764551
TSPY26P,0.966240594,0.993918271
ALG2,0.334702575,0.335476241
SARNP,0.675374056,0.609349568
TEF,0.710637461,0.705774076
STK33,0.041314138,0.069094042
PSD,0.020195792,0.255721317
IGHMBP2,0.81861963,0.830423389
RASA4B,0.549925284,0.532205679
TTYH3,0.373103906,0.409470757
EPRS,0.402197036,0.419599363
PAG1,0.501436216,0.481453642
TRIO,0.873124084,0.858359009
NPIPA5,1.17E-12,0.54137722
BSN,0.208850353,0.306590525
NEGR1,0.9059859,0.895484737
LEPROTL1,0.981023382,0.97722097
VANGL2,0.186103987,0.268776178
LOC150776,0.943470623,0.935670896
DR1,0.694238574,0.67806062
RPS27A,0.574605241,0.593279003
AARSD1,0.545529181,0.509401724
SLC30A1,0.802039154,0.797686007
THBD,0.527189053,0.516209597
NOVA2,0.861845931,0.834459122
ANKRD32,0.237989383,0.220075076
ABCA7,0.88050062,0.883089416
SOBP,0.445263421,0.463821054
STX7,0.211661506,0.266051609
CSTF2,0.548156001,0.515830646
PNMA2,0.056538471,0.035683451
UBE2S,0.954765446,0.954703236
CHM,0.658687664,0.645671723
NAV1,0.782417441,0.788996381
SNORD116-21,0.196948823,0.170942106
GREB1,0.666020658,0.683003459
ZSCAN2,0.348354522,0.263337852
UCHL1,0.238298629,0.349072134
PCED1A,0.549946866,0.473754049
PLAA,0.237990116,0.240526398
DMWD,0.515836775,0.474376339
COPG1,0.235582101,0.277365212
CHD7,0.085833922,0.110537563
IRS2,0.535627059,0.488923138
RNF44,0.615224674,0.696104624
ZNF205,0.216029882,0.266254875
STAT5B,0.693474913,0.753935585
C12orf75,0.423323582,0.429477546
HECTD4,0.933680489,0.932199285
SMIM13,0.477069673,0.459840709
TUBA1A,0.871973311,0.862264717
ENO2,0.566670946,0.489175872
PKI55,0.550269417,0.56887007
ARCN1,0.843057547,0.85842198
EIF3I,0.695609542,0.674033249
EXOSC8,0.736447961,0.746251712
POLD3,0.078641889,0.194918275
MNS1,0.6283892,0.600803832
MXRA5,0.037562725,0.058580201
KIAA0930,0.37628135,0.616947194
TUBG1,0.589542606,0.661805225
AGRN,0.211754736,0.255260655
DGKD,0.654056486,0.733091439
RNF6,1,1
MICU3,0.425571926,0.413833686
GFM1,0.646036922,0.622856571
RRP36,0.274702023,0.310516318
F11R,0.27587087,0.303105783
SETD7,0.6216966,0.625040471
DCAF15,0.00088591,0.055293097
ITGA11,0.815044018,0.809831273
SCARNA5,0.111802808,0.127617908
SSB,0.035853038,0.071128277
PLXNC1,0.900752053,0.885868241
UCHL3,0.188211828,0.452949481
DENND4B,0.719294657,0.675263618
EPHB2,0.771683961,0.739654555
LINC00094,0.929870546,0.929155474
POGZ,1,1
AP3M1,0.95229526,0.937246414
AFF1,2.62E-05,0.016742408
C17orf97,0.236837207,0.571999954
ANXA7,0.820633755,0.804602044
SYT1,0.003619812,0.074404212
PDLIM1,0.643971542,0.645485423
PLEKHA5,0.770459084,0.781614722
DDX46,0.817279262,0.817229517
KARS,0.923301786,0.92576673
EIF3C,1,1
CBWD5,0.316229304,0.342584655
DPYSL5,0.072017823,0.106120895
AS3MT,0.296066553,0.293427619
TOP1MT,0.675719773,0.671841772
PRPF40A,4.58E-06,0.474045613
RAB3GAP1,0.117283082,0.124685103
SLC25A32,0.013864082,0.062753313
NXPH2,0.577528076,0.542757716
RNF181,0.058282485,0.237212225
DHRS13,0.407576877,0.37744042
CCNK,0.95229526,0.943059816
C10orf35,0.001398153,0.155459817
SNRPF,0.905209987,0.899759153
PDHA1,0.884469465,0.872570832
RNPS1,0.637492809,0.604435228
RNF38,0.1888456,0.230689123
RASA4CP,0.767637694,0.844742354
GNL2,0.562938846,0.508338345
ZIC2,0.980990049,0.983581188
SNORA52,0.0027243,0.030110195
SLC7A2,0.916205376,0.904365709
C1orf198,0.044896694,0.904448134
C1orf174,0.196590915,0.33115487
HIST1H1C,0.30907595,0.34601897
EIF5B,0.692098148,0.698905513
USP46,0.938441396,0.92634377
VSTM2L,0.169254794,0.235177682
SMOC2,0.427176815,0.48621729
APBB1,0.869097634,0.861905475
SEC24D,0.043772663,0.118032467
ANKRD36,0.366289261,0.504736138
NUP155,0.382102269,0.388748561
MSTO1,0.790342518,0.80734663
PICALM,0.918170978,0.896549154
MADD,0.839557786,0.817249413
NIPA1,0.983451826,0.982614056
NAPB,0.357609649,0.419519214
SKAP2,0.908799037,0.918239933
CMC1,0.949327972,0.949836389
SURF4,0.951005557,0.951293986
DENND4C,0.122925153,0.163657333
SEC24C,0.688466823,0.689353151
EIF4EBP1,0.770206302,0.757402074
ZDHHC8P1,0.045437708,0.1850721
LOC728743,0.786263401,0.765736771
FEN1,0.415701787,0.620326818
NBPF1,0.046159787,0.189861984
TRO,0.54113214,0.511591459
KCTD13,0.311273889,0.282984233
GPHN,0.187189354,0.233229185
GGNBP2,0.409819535,0.616887823
RANGAP1,0.968512185,0.963084265
GOLGA1,0.744175433,0.742914727
LOC102724699,0.394734022,0.534661369
PLXNA3,0.33294414,0.315160162
ACADM,0.419441173,0.410052082
ACTR1A,0.981791821,0.978248674
MAT2B,0.675374056,0.663399768
FBRSL1,0.693728942,0.569437816
EZH2,0.487937267,0.582844041
MAN2A2,0.900451069,0.896294855
TRA2B,0.494288183,0.499721
ABCA11P,0.560927842,0.585718766
CCT8,0.952654501,0.953526346
MCM5,0.354314241,0.369111637
AKAP9,0.868622789,0.884803186
PHACTR1,0.41727445,0.379693807
IARS2,0.744301371,0.726262779
UBE2Q2,0.061827184,0.126561437
GMPS,0.766703348,0.738381725
PSMD5,0.466815398,0.555080923
LCORL,0.955958863,1
DBN1,0.814463103,0.65708691
TMEM39A,0.078394625,0.673143842
RASA4,0.674278163,0.681873302
ANO8,0.86147524,0.857783037
HSPB11,0.609933707,0.544831953
PTPRZ1,0.559912413,0.574021932
LOC645513,0.233745061,0.324286737
ZNF385A,0.584161713,0.589716687
PTGFRN,0.605142639,0.603501922
DROSHA,0.749969717,0.730382571
PPP1R7,0.915299974,0.915488484
DNAJC11,0.097552829,0.267323768
NUAK1,0.709729077,0.714996619
SHISA9,0.003592924,0.069632545
NKAP,0.290785192,0.25849572
SNAPC5,0.773731043,0.741642408
ARNT2,0.805849946,0.794683379
LOX,1,1
LPGAT1,0.863005337,0.858741127
NOL7,0.099242908,0.15690838
C16orf52,0.480330068,0.448075771
RFC1,1,1
RCN2,0.585416203,0.516118624
AK9,0.365314978,0.387938498
TPRN,0.329310725,0.33885499
ZNF337,0.670332657,0.654660847
RNF13,0.381259792,0.37919069
NUDC,0.467039793,0.484500828
FRAT2,0.51717935,0.52983206
ETFB,0.027534756,0.2378652
IMPDH2,0.427415622,0.409999389
RPL36A-HNRNPH2,0.397649346,0.541595508
EVI5L,0.474257533,0.478530295
STAU2,0.69468081,0.719752088
GINS2,0.528493922,0.500023286
PWP2,0.2444874,0.274066394
EPB41L1,0.398029945,0.37109603
TTBK2,1,1
ZC2HC1A,0.384660643,0.506037997
ARL15,0.337123282,0.325460252
EML4,0.764808724,0.748388978
FAM217B,0.272196785,0.250907101
MPRIP,3.36E-06,0.007878181
IL17D,0.689038809,0.620187962
PUS3,0.754774116,0.760599598
CHD1L,0.243251533,0.359544074
RPL39,0.003960037,0.02540039
HNRNPDL,0.679603661,0.684278408
PLK2,0.692604126,0.640278058
CADM4,0.526058756,0.524704633
POLA1,0.862459167,0.86772483
SOGA1,0.303175279,0.267622861
CMTR2,0.330862346,0.324504957
SMG1P1,0.926654805,0.89312439
GTF3C6,0.78508496,0.762206177
ZDHHC21,1.51E-79,0.091488896
ACVR2B,0.095488225,0.180891925
SLC25A23,0.892078415,0.88957723
NRBF2,0.554687,0.5800782
ATP9B,1,1
SLC35F2,0.193895928,0.181611539
DCTN6,0.030588621,0.037136536
SNAI1,0.980857078,0.980015701
CSK,0.641534456,0.614388079
ANGEL1,0.779889172,0.780677355
NMD3,0.151330208,0.224850333
ANP32B,0.643980833,0.600120034
FAM208B,0.969820759,0.984683712
RFX5,0.326527319,0.311258473
GPD2,0.036970773,0.260366121
NICN1,0.273513208,0.393207516
SLIT1,0.458659817,0.467868189
GUSBP9,0.990157948,1
PTPN12,0.311349375,0.314756042
RHOBTB2,0.518699024,0.517494685
CIRH1A,0.840602365,0.820014343
PCDH20,0.841730957,0.851345618
GRAMD4,0.000182492,0.009808087
NOP14,0.763977164,0.785518824
TMEM65,0.976933806,0.98273449
NYAP1,0.818744988,0.811227543
SSSCA1,0.701497697,0.750770686
BSCL2,0.628299038,0.614860114
ECHDC3,0.383264173,0.340245801
PITPNM1,1,1
SNORD95,1,1
PSAT1,0.367878099,0.364630136
EPN2,0.621573551,0.685529686
MRPL3,0.30568814,0.347127104
HSPD1,0.798709506,0.78219384
CCDC90B,0.45134673,0.460130237
PIEZO2,0.768556145,0.762451644
MPP1,0.41848464,0.457812897
ELOVL4,0.773731043,0.749830479
TRIP4,0.872339679,0.873250285
PELI3,4.59E-05,0.000913971
SASH1,0.920849385,0.914966816
CTIF,0.339526865,0.254212809
CLGN,0.736845491,0.74340921
SHD,0.761381358,0.769651241
NARF,0.444764869,0.520012444
TMTC1,0.792384384,0.789180215
SMIM15,0.587306779,0.540007857
PLK1S1,0.805726561,0.76976406
ERI1,0.268570376,0.272586134
FAM216A,0.923915102,0.92096993
GPRC5C,0.827147791,0.940004504
NUP107,0.980077923,0.977267423
IDS,0.867687093,0.851950737
MFSD11,0.963851959,0.96472614
POLA2,0.486389572,0.498592187
YARS,0.997032385,0.992068707
SF3B3,0.670816202,0.660544465
CAMSAP3,0.004997575,0.990924076
TTC27,0.719094907,0.690023909
EIF2D,0.244887672,0.264002832
FAM103A1,0.562875631,0.54943375
SNW1,0.702896859,0.683299981
TBP,0.614088778,0.706831926
TXNDC17,0.3442358,1
BLVRB,0.503403965,0.495534646
LGALSL,0.913710543,0.913250282
INO80,0.302713289,0.341002227
SGSM3,0.577979907,0.590023645
ALG1,0.095138825,0.093790185
ZC3H7B,0.008113069,0.051009721
LMTK3,0.365314978,0.393756038
TRMT44,0.923019495,0.919062412
AIMP1,0.326213561,0.312969387
CAB39,0.865576983,0.963268144
GPR137C,0.146412562,0.420314639
.,0.23434451,0.336636577
SEMA6A,0.73359401,0.737102003
CWC22,0.473441148,0.456841606
PAXIP1,0.437996886,0.422573892
SMARCA5-AS1,0.528996202,0.52248331
HID1,0.99247433,0.982800132
B3GALT6,0.877243646,0.884374559
HTRA2,0.580673094,0.557275468
MST4,0.850780612,0.83869416
PDGFC,0.705784678,0.667048693
GDF1,0.193844488,0.417196653
TUFT1,0.414079102,0.452959255
ASCL1,0.411513733,0.417180315
GPR56,0.805726561,0.781809612
RPS21,0.347930732,0.317321242
MON1A,0.878523413,0.870243457
FAF1,1,0.965018247
LINC01315,0.91304872,0.911337669
CLASP1,0.009090137,0.047473843
TUBA1C,0.70778849,0.67739989
RPL41,0.726907156,0.790977067
PDCD5,0.301415248,0.276257207
SGCB,0.380239732,0.410879347
CNTN1,0.949945871,0.985095759
ATP9A,0.057052415,0.406763171
SMIM18,0.187859003,0.21526445
SLC25A3,0.620025373,0.618918996
PCGF6,0.339088525,0.251292179
LRRC17,0.540742848,0.531421319
IARS,0.515836775,0.490321211
KIF1B,0.000160334,0.017084948
CSRNP1,0.593732661,0.550839886
PYROXD1,0.594513436,0.55033836
TTC9B,0.776817609,0.749421905
C12orf4,0.882881602,0.877317939
CYTH1,0.561030297,0.559226636
KAT8,0.163324859,0.17347886
SMIM12,0.384417171,0.402844684
KIAA0101,1,1
TAF1,0.325752614,0.295661206
CCDC134,0.655117701,0.6570258
CDS2,0.81924502,0.825730784
CHP1,0.788819883,0.809165583
RPSA,0.011704197,0.056932435
MBD4,0.000237251,0.342100139
CDC6,1,1
HEY1,0.150080199,0.221754991
ADCY2,0.791648086,0.855078668
PRPF18,0.909482316,0.892776583
RPL31,0.401459722,0.386914712
DDX49,0.572493177,0.562113448
BASP1,0.457338296,0.406219542
FBXW5,0.522709866,0.477444201
AGAP3,0.711982022,0.706502644
DAP3,1,1
MSANTD3-TMEFF1,0.719094907,0.677864727
CEP97,0.039925416,0.151252842
GRAMD1A,0.531200284,0.529035837
RIOK1,0.942709341,0.932871158
LRBA,0.390063792,0.434024772
THOC2,0.425241723,0.354437945
LDB1,0.62251388,0.609792448
RBM34,0.016992591,0.280574763
GAP43,0.442127549,0.431718065
ZNF136,0.720377983,0.711868493
COG4,0.005662364,0.029497709
ST6GALNAC3,0.120352949,0.291109728
ZZZ3,0.425456555,0.383968024
CXADR,0.482003326,0.452329865
EIF6,0.125227234,0.169705548
PSD2,0.791156884,0.76840172
PHYH,0.16345365,0.166494317
KATNBL1,0.802904098,0.834155366
ERLEC1,0.115830378,0.12645629
EEPD1,0.906602643,0.96483788
SERP2,0.82250423,0.834631881
SPARC,0.980990049,0.982414165
PWWP2B,1,1
CAND2,0.028721354,0.055306453
SLC7A5,0.453009102,0.404529153
TMEM104,0.615952297,0.631790398
BNIP1,0.000509884,0.043162662
BAI3,0.996528867,0.993546471
RTN4R,0.685412567,0.675117092
MEAF6,0.566368554,0.55930167
EWSR1,0.978673135,0.985252762
CREBL2,0.299460014,0.268699744
SRP72,0.004300745,0.034190307
AHR,0.464341745,0.51793029
GNAO1,0.923115009,0.917348622
ISY1-RAB43,0.809751141,0.805841827
NRBP1,0.80349816,0.812598919
ABCC1,0.655931396,0.588262668
C1orf109,0.933902913,0.943104339
SEC24A,0.930006583,0.928438762
ARHGAP10,0.923921394,0.91248799
ZKSCAN1,0.233563145,0.2245147
UBE2O,0.85234521,0.831406273
SEPT5-GP1BB,0.906602643,0.902857894
RTN2,0.455044593,0.436297549
ANKHD1,0.71644433,0.746195279
PDIA3,0.369364135,0.49787117
PRKCZ,0.749690118,0.760195279
MRPL37,0.816303258,0.814324777
DKK3,0.287364755,0.305507821
BRD3,0.332191986,0.361123223
PRPS1,0.204450779,0.251546122
OARD1,0.643691517,0.631185289
KTI12,0.00407627,0.063493659
ST14,0.696217046,0.72397105
SMA5,0.356313859,0.330168958
MSMO1,0.538247198,0.533416269
RAB11FIP5,0.002920259,0.061983209
PRRC1,0.932092527,0.923809401
GNG2,0.695629529,0.707140898
SSR1,0.986786471,0.989242817
CACUL1,0.412196749,0.379296666
CDR2,0.818333547,0.83954125
RNPEP,0.004542116,0.053603029
ANO10,1,0.993531909
RPL19,0.948224614,0.948075459
SF3A3,0.642933049,0.873704639
B4GALNT1,0.958053243,0.956571139
ENTPD7,0.53510117,0.45847828
RALGAPA2,0.086843381,0.179616005
KDM4C,0.275503265,0.316015074
DACT3,0.697932411,0.704254378
DUSP1,0.628329485,0.640445976
ATL1,0.815363673,0.820884754
UBE4A,0.492104841,0.545189461
UIMC1,0.547585676,0.527625711
KIAA1324L,0.8930593,0.8910353
OSTC,0.003617232,0.467743535
TSPAN7,0.650439538,0.623726587
ZNF702P,0.801482307,0.783016332
SGCE,0.399779945,0.378264578
SELK,0.840602365,0.810914182
SCAMP5,0.546156335,0.553980403
ERBB4,0.103403393,0.100590013
FAM84A,0.85043576,0.849977359
YES1,0.575983258,0.546315978
PDE12,0.008972392,0.013401248
POLR1E,0.237117671,0.201852755
ID2,0.749969717,0.736241845
EIF2AK4,0.738356162,0.711670004
AKT1S1,0.925712864,0.937275181
PLEKHA2,0.798007925,0.798346282
NUDT8,0.911691346,0.910108596
ALDH1L2,0.715050661,0.734551169
SELM,0.519651051,0.557336196
NDST2,0.362021394,0.336023138
FBXO8,1,1
MRPS14,0.121150168,0.21520613
HINFP,0.188754314,0.212219476
FAAH,0.845509904,0.836770981
PPP1R15B,0.112808161,0.238100062
CEP350,0.460931655,0.390846349
MEGF9,0.909253289,0.892660659
MRRF,0.927160077,0.941885323
MEX3B,0.404466391,0.374356825
PEX7,0.187632575,0.208702609
ANXA5,0.946474192,0.934372974
MAP3K12,0.591394891,0.620279836
AMBRA1,0.812941719,0.808039974
LZTR1,0.409141841,0.358413292
PNRC1,0.016326705,0.072743579
SON,0.004625281,0.017640289
